mode, epoch, average loss, defender utility
training, -1, 2.380354676927839, -5.334570748465402
validating, -1, 2.8118491172790527, -5.5572075843811035
testing, -1, 3.0887277126312256, -4.959640979766846
training, 0, 3.207223721912929, -6.225265571049282
validating, 0, 3.434823989868164, -6.053503036499023
testing, 0, 3.551368236541748, -5.952687978744507
training, 1, 3.2066855771201, -6.225063255855015
validating, 1, 3.4324965476989746, -6.053274631500244
testing, 1, 3.549468994140625, -5.948050498962402
training, 2, 3.1955440044403076, -6.226928642817906
validating, 2, 3.4124398231506348, -6.052490711212158
testing, 2, 3.5328121185302734, -5.8894665241241455
training, 3, 3.1635992186410085, -6.225706917898996
validating, 3, 3.3514957427978516, -6.04505729675293
testing, 3, 3.4833743572235107, -5.7083234786987305
training, 4, 3.0540481294904436, -6.256813049316406
validating, 4, 3.220139980316162, -6.0491790771484375
testing, 4, 3.387962818145752, -5.2461936473846436
training, 5, 2.9087866374424527, -6.30434901373727
validating, 5, 3.074413299560547, -6.091685771942139
testing, 5, 3.327100992202759, -4.381103515625
training, 6, 2.8626946040562222, -6.3568227631705145
validating, 6, 3.04254150390625, -6.135184288024902
testing, 6, 3.3958873748779297, -3.959329843521118
training, 7, 2.878176655088152, -6.321106570107596
validating, 7, 3.038062572479248, -6.11146879196167
testing, 7, 3.4158382415771484, -3.94979727268219
training, 8, 2.831311055592128, -6.3223088809422086
validating, 8, 3.0253024101257324, -6.056092262268066
testing, 8, 3.340052604675293, -4.120969295501709
training, 9, 2.8371517998831615, -6.3053547995431085
validating, 9, 3.0371761322021484, -6.013455390930176
testing, 9, 3.3273491859436035, -4.359318852424622
training, 10, 2.8032045364379883, -6.285653454916818
validating, 10, 2.999767780303955, -5.993418216705322
testing, 10, 3.3349359035491943, -4.142388105392456
training, 11, 2.7748591218675887, -6.269263676234654
validating, 11, 2.9695496559143066, -5.952164649963379
testing, 11, 3.353790760040283, -4.004945993423462
training, 12, 2.7425235339573453, -6.224737235477993
validating, 12, 2.9447989463806152, -5.893746376037598
testing, 12, 3.3613932132720947, -3.990492343902588
training, 13, 2.7127859933035716, -6.1987030846732
validating, 13, 2.9223241806030273, -5.806097984313965
testing, 13, 3.334749937057495, -4.043431758880615
training, 14, 2.664754254477365, -6.131983893258231
validating, 14, 2.8932785987854004, -5.7363996505737305
testing, 14, 3.329679489135742, -4.039266228675842
training, 15, 2.6291233471461704, -6.0562052726745605
validating, 15, 2.8629775047302246, -5.713651180267334
testing, 15, 3.342519521713257, -4.0031574964523315
training, 16, 2.5916248730250766, -5.976236139025007
validating, 16, 2.8464179039001465, -5.633609771728516
testing, 16, 3.3153417110443115, -4.054516315460205
training, 17, 2.551356519971575, -5.8731270517621725
validating, 17, 2.8314056396484375, -5.636582851409912
testing, 17, 3.3124606609344482, -4.045350074768066
training, 18, 2.506927183696202, -5.808028425489153
validating, 18, 2.810534954071045, -5.765552043914795
testing, 18, 3.314887762069702, -4.004976987838745
training, 19, 2.4736697673797607, -5.765096051352365
validating, 19, 2.793025493621826, -5.7794013023376465
testing, 19, 3.273754596710205, -4.014973402023315
