Random seed, 10
mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.11133344216006143, 0.0, 0.0, -0.08443070948123932
validating, -1, 0.0772580087184906, -0.02740110456943512, 0.0, -0.02740110456943512
testing, -1, 0.11050665527582168, -0.06060993667143173, 0.0, -0.06060993667143173
training, 0, 0.8380896559783391, 0.0, 0.0, -0.8942495584487915
validating, 0, 0.8752628684043884, -1.259114807844162, 0.0, -0.9558381050825119
testing, 0, 0.8611479997634888, -1.1312831521034241, 0.0, -0.8819493111222982
training, 1, 0.6992345494883401, 0.0, 0.0, -0.4431972801685333
validating, 1, 0.5565331816673279, -0.18318952857516707, 0.0, -0.10740352347493172
testing, 1, 0.6464974284172058, -0.21783366281076583, 0.0, -0.11753746159797515
training, 2, 0.5017523808138711, 0.0, 0.0, -0.10129224509000778
validating, 2, 0.3883707046508789, -0.03413806166499853, 0.0, -0.02740110456943512
testing, 2, 0.5512235343456269, -0.062062030126843415, 0.0, -0.06060993667143173
training, 3, 0.4125325913940157, 0.0, 0.0, -0.09080525487661362
validating, 3, 0.30805946588516236, -0.02740110456943512, 0.0, -0.02740110456943512
testing, 3, 0.5303153678774833, -0.06060993667143173, 0.0, -0.06060993667143173
training, 4, 0.39683713274342675, 0.0, 0.0, -0.08443070948123932
validating, 4, 0.2869143605232239, -0.02740110456943512, 0.0, -0.02740110456943512
testing, 4, 0.5310222640633583, -0.06060993667143173, 0.0, -0.06060993667143173
training, 5, 0.3835386995758329, 0.0, 0.0, -0.08443070948123932
validating, 5, 0.2906067669391632, -0.02740110456943512, 0.0, -0.02740110456943512
testing, 5, 0.5182875469326973, -0.06060993667143173, 0.0, -0.06060993667143173
training, 6, 0.371780749303954, 0.0, 0.0, -0.08443070203065872
validating, 6, 0.3014343738555908, -0.02740110456943512, 0.0, -0.02740110456943512
testing, 6, 0.5072215452790261, -0.06060993667143173, 0.0, -0.06060993667143173
training, 7, 0.36192110649177006, 0.0, 0.0, -0.08443070948123932
validating, 7, 0.3022844731807709, -0.02740110456943512, 0.0, -0.02740110456943512
testing, 7, 0.503656904399395, -0.06060993667143173, 0.0, -0.06060993667143173
training, 8, 0.35399005370480674, 0.0, 0.0, -0.08443071693181992
validating, 8, 0.2999666094779968, -0.02740110456943512, 0.0, -0.02740110456943512
testing, 8, 0.5017836704850197, -0.06060993667143173, 0.0, -0.06060993667143173
training, 9, 0.3455531362976347, 0.0, 0.0, -0.08443070203065872
