Random seed, 6
mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.21700530052185057, 0.0, 0.0, -2.360044002532959
validating, -1, 0.21421775817871094, -1.9496778488159179, 0.0, -2.0114529371261596
testing, -1, 0.2155807852745056, -2.442402482032776, 0.0, -2.448107695579529
training, 0, 1.3166923659188408, 0.0, 0.0, -3.0336475372314453
validating, 0, 1.3957247257232666, -3.51973180770874, 0.0, -2.936327505111694
testing, 0, 1.255881404876709, -3.592520570755005, 0.0, -3.006020498275757
training, 1, 0.9352390970502581, -2.9824145589556013, 0.0, -2.817509889602661
validating, 1, 0.8053289890289307, -2.760881948471069, 0.0, -2.6931121826171873
testing, 1, 0.7784975051879883, -2.841695713996887, 0.0, -2.768515157699585
training, 2, 0.7897416864122663, -2.8233533927372525, 0.0, -2.7687113285064697
validating, 2, 0.820812177658081, -2.6892730712890627, 0.0, -2.643244981765747
testing, 2, 0.7700861930847168, -2.798326301574707, 0.0, -2.7463973999023437
training, 3, 0.8634045055934361, -2.8917770249503, 0.0, -2.808027505874634
validating, 3, 0.8998668193817139, -2.7118550300598145, 0.0, -2.68695387840271
testing, 3, 0.8419172525405884, -2.8323490381240846, 0.0, -2.780098724365234
training, 4, 0.8110795906611852, -2.847214961051941, 0.0, -2.782721519470215
validating, 4, 0.7729232311248779, -2.6640552997589113, 0.0, -2.657901239395142
testing, 4, 0.7365509986877441, -2.780703830718994, 0.0, -2.768863821029663
training, 5, 0.7671552726200649, -2.7730569669178555, 0.0, -2.763352870941162
validating, 5, 0.8232087612152099, -2.655312919616699, 0.0, -2.6525590419769287
testing, 5, 0.7797163248062133, -2.784615159034729, 0.0, -2.7691983222961425
training, 6, 0.7882717677525112, -2.7682223047528947, 0.0, -2.7610349655151367
validating, 6, 0.766865873336792, -2.630137729644775, 0.0, -2.633120536804199
testing, 6, 0.7314694166183472, -2.7735424041748047, 0.0, -2.7693417072296143
training, 7, 0.7516544001443045, -2.770296839305333, 0.0, -2.766113758087158
validating, 7, 0.7605103015899658, -2.6302056312561035, 0.0, -2.6312530517578123
testing, 7, 0.726261305809021, -2.7656601905822753, 0.0, -2.760816502571106
training, 8, 0.7656673908233642, -2.7609481811523438, 0.0, -2.7566795349121094
validating, 8, 0.7778702259063721, -2.623252248764038, 0.0, -2.625829792022705
testing, 8, 0.7399906396865845, -2.7665623664855956, 0.0, -2.76049542427063
training, 9, 0.7737053666796003, -2.7541494233267647, 0.0, -2.7485382556915283
validating, 9, 0.8051096439361572, -2.830311489105225, 0.0, -2.6265635013580324
testing, 9, 0.7642968177795411, -2.7548465490341187, 0.0, -2.7451144218444825
training, 10, 0.7892400537218366, -2.7577429022107807, 0.0, -2.7489936351776123
validating, 10, 0.7992634296417236, -2.6159165859222413, 0.0, -2.6207786083221434
testing, 10, 0.7599967956542969, -2.747465968132019, 0.0, -2.735596442222595
training, 11, 0.8024437836238316, -2.7969691276550295, 0.0, -2.7529027462005615
validating, 11, 0.7976727962493897, -2.619706392288208, 0.0, -2.6234743118286135
testing, 11, 0.7608149766921997, -2.7474117279052734, 0.0, -2.735436129570007
training, 12, 0.7563460213797433, -2.7523659910474505, 0.0, -2.7481672763824463
validating, 12, 0.735945463180542, -2.6033563137054445, 0.0, -2.6069518089294434
testing, 12, 0.7093523025512696, -2.7429372787475588, 0.0, -2.7366881370544434
training, 13, 0.7416853427886962, -2.743349552154541, 0.0, -2.7403645515441895
validating, 13, 0.7689229488372803, -2.593063497543335, 0.0, -2.5962972164154055
testing, 13, 0.7379867553710937, -2.730551505088806, 0.0, -2.7102444410324096
training, 14, 0.7909952776772635, -2.778510693141392, 0.0, -2.751030445098877
validating, 14, 0.7750139713287354, -2.597490072250366, 0.0, -2.5989876270294188
testing, 14, 0.7416319608688354, -2.7297359466552735, 0.0, -2.7068193912506104
training, 15, 0.7462286676679338, -2.738732167652675, 0.0, -2.726580858230591
validating, 15, 0.729634141921997, -2.589442491531372, 0.0, -2.591601610183716
testing, 15, 0.7058996438980103, -2.7376240491867065, 0.0, -2.7269757986068726
training, 16, 0.7699302128383092, -2.7783240454537528, 0.0, -2.7379519939422607
validating, 16, 0.7950416088104248, -2.6135902404785156, 0.0, -2.612991142272949
testing, 16, 0.7598513126373291, -2.746556615829468, 0.0, -2.721223497390747
training, 17, 0.7508545194353377, -2.7750884566988265, 0.0, -2.736419200897217
validating, 17, 0.7243361949920655, -2.5956772327423097, 0.0, -2.5987308025360107
testing, 17, 0.7056425333023071, -2.785821032524109, 0.0, -2.7363595962524414
training, 18, 0.7398964200701033, -2.733489714350019, 0.0, -2.7301905155181885
validating, 18, 0.793775224685669, -2.601742219924927, 0.0, -2.605648422241211
testing, 18, 0.7569538354873657, -2.7735334396362306, 0.0, -2.7183461427688598
training, 19, 0.7664064066750663, -2.7636806624276296, 0.0, -2.729835271835327
validating, 19, 0.7429204463958741, -2.5582430601119994, 0.0, -2.5616106748580934
testing, 19, 0.7167417287826539, -2.7245287179946898, 0.0, -2.716028618812561
training, 20, 0.7638110842023577, -2.7906607116971696, 0.0, -2.7365975379943848
validating, 20, 0.7775303363800049, -2.6095384120941163, 0.0, -2.610963296890259
testing, 20, 0.747468900680542, -2.7678101301193236, 0.0, -2.7315284490585325
training, 21, 0.7474612644740514, -2.7493619203567503, 0.0, -2.7438013553619385
validating, 21, 0.7065014362335205, -2.594548463821411, 0.0, -2.594223070144653
testing, 21, 0.6951648712158203, -2.757536268234253, 0.0, -2.748498010635376
training, 22, 0.7175590787615095, -2.77975127356393, 0.0, -2.7404634952545166
validating, 22, 0.7282230854034424, -2.6904711723327637, 0.0, -2.5622863292694094
testing, 22, 0.7065909147262573, -2.7073800802230834, 0.0, -2.6941569566726686
training, 23, 0.7321200915745326, -2.7183674437659127, 0.0, -2.711862802505493
validating, 23, 0.7179185390472412, -2.56542387008667, 0.0, -2.5664881229400636
testing, 23, 0.6970964670181274, -2.731105089187622, 0.0, -2.7211577177047728
training, 24, 0.7253671169281006, -2.7370671101978847, 0.0, -2.716259479522705
validating, 24, 0.7319400310516357, -2.5602269887924196, 0.0, -2.5609496593475343
testing, 24, 0.7069237232208252, -2.7775628089904787, 0.0, -2.7143773317337034
training, 25, 0.7300625051770891, -2.7479437385286603, 0.0, -2.7112936973571777
validating, 25, 0.7010243892669678, -2.5665263652801515, 0.0, -2.5672077417373655
testing, 25, 0.6887707471847534, -2.7401893377304076, 0.0, -2.7301388502120973
training, 26, 0.7069067069462367, -2.7245472873960224, 0.0, -2.714472770690918
validating, 26, 0.7125636577606201, -2.5394570350646974, 0.0, -2.5395765781402586
testing, 26, 0.694664740562439, -2.745830941200256, 0.0, -2.691516637802124
training, 27, 0.7567980425698416, -2.8251291922160555, 0.0, -2.728419065475464
validating, 27, 0.748494005203247, -2.8441797733306884, 0.0, -2.5996898651123046
testing, 27, 0.7252714157104492, -2.883162832260132, 0.0, -2.704252576828003
training, 28, 0.7096234798431397, -2.718939689227513, 0.0, -2.7143733501434326
validating, 28, 0.6917910099029541, -2.5685070991516112, 0.0, -2.5673381328582763
testing, 28, 0.6892540454864502, -2.7304412364959716, 0.0, -2.7178197622299196
training, 29, 0.7220377377101354, -2.732799094063895, 0.0, -2.7259347438812256
validating, 29, 0.7266652584075928, -2.838924264907837, 0.0, -2.581922912597656
testing, 29, 0.7094151258468628, -2.7181756258010865, 0.0, -2.690025877952576
training, 30, 0.775452150617327, -2.882230738231114, 0.0, -2.7565691471099854
validating, 30, 0.7110695362091064, -2.5372492551803587, 0.0, -2.5378248929977416
testing, 30, 0.6949253559112549, -2.7737504720687864, 0.0, -2.690667915344238
training, 31, 0.7086580957685198, -2.7470634460449217, 0.0, -2.7076549530029297
validating, 31, 0.6831752300262451, -2.554967761039734, 0.0, -2.5538318157196045
testing, 31, 0.6901719331741333, -2.7422535896301268, 0.0, -2.7299094915390016
training, 32, 0.7039614473070417, -2.702503163473947, 0.0, -2.698132276535034
validating, 32, 0.7358828067779541, -2.679745984077454, 0.0, -2.5643657445907593
testing, 32, 0.7152588844299317, -2.815233302116394, 0.0, -2.7084062814712526
training, 33, 0.7793462344578335, -2.920876673289708, 0.0, -2.7365827560424805
validating, 33, 0.8228422641754151, -3.057746410369873, 0.0, -2.65026593208313
testing, 33, 0.7872144699096679, -2.9416208505630492, 0.0, -2.7534883975982667
training, 34, 0.7351540837969098, -2.813875273295811, 0.0, -2.706631898880005
validating, 34, 0.6814849376678467, -2.5516597747802736, 0.0, -2.5531858921051027
testing, 34, 0.6904362678527832, -2.755282497406006, 0.0, -2.7416234970092774
training, 35, 0.7114868436540877, -2.748322057723999, 0.0, -2.71907114982605
