mode, epoch, average loss, defender utility
training, -1, 0.0, -1.7193478686468942, -2.147507429122925
validating, -1, 0.0, -2.018803334236145, -2.482187032699585
testing, -1, 0.0, -1.6827226042747498, -2.251742362976074
training, 0, 1.7817833185195924, -2.1122631345476424, -3.1802847385406494
validating, 0, 1.3943856716156007, -1.8479981422424316, -3.197040557861328
testing, 0, 1.6491945505142211, -2.0438395023345945, -3.1522445678710938
training, 1, 1.7424936260495867, -2.060837025301797, -3.1641600131988525
validating, 1, 1.223529005050659, -1.692352843284607, -3.1482653617858887
testing, 1, 1.4580945014953612, -1.8910699605941772, -3.1016743183135986
training, 2, 0.9903995990753174, -1.7130194570337023, -2.8533225059509277
validating, 2, -0.14900035858154298, -1.540834403038025, -2.5708999633789062
testing, 2, 0.08859596252441407, -1.7949571281671524, -2.5250399112701416
training, 3, -0.08537156411579677, -2.0285397257123674, -2.393456220626831
validating, 3, -0.6434715747833252, -1.9758684396743775, -2.33160662651062
testing, 3, -0.2725626826286316, -2.1578225791454315, -2.424114942550659
training, 4, -0.32592647586550033, -2.0721611968108586, -2.22843074798584
validating, 4, -0.7911815166473388, -1.8089895009994508, -2.339693546295166
testing, 4, -0.39053313732147216, -1.8963827431201934, -2.3290634155273438
training, 5, -0.4206653373582023, -1.8859265859637941, -2.13175892829895
validating, 5, -0.8303914546966553, -1.7480653762817382, -2.2900493144989014
testing, 5, -0.4135920166969299, -1.8741840720176697, -2.269541025161743
training, 6, -0.4584366202354431, -1.9323642662593297, -2.132368803024292
validating, 6, -0.831162691116333, -1.8023913383483887, -2.2639026641845703
testing, 6, -0.439560079574585, -1.8439373284578324, -2.2085540294647217
training, 7, -0.4792980006762913, -1.8307418406009675, -2.091305732727051
validating, 7, -0.832270622253418, -1.8169071674346924, -2.370244264602661
testing, 7, -0.43888283967971803, -1.8112218171358108, -2.2346367835998535
training, 8, -0.4796657681465149, -1.869206941979272, -2.0863988399505615
validating, 8, -0.8173388957977294, -1.8136065483093262, -2.3215057849884033
testing, 8, -0.44482266902923584, -1.7948961287736893, -2.20210862159729
training, 9, -0.4916862913540431, -1.8286635556391306, -2.1058406829833984
validating, 9, -0.840601634979248, -1.788296914100647, -2.306908130645752
testing, 9, -0.4362593173980713, -1.8305377662181854, -2.2226171493530273
training, 10, -0.4944532070841108, -1.8597990419183459, -2.058305501937866
validating, 10, -0.8198153495788574, -1.8192154884338378, -2.3388030529022217
testing, 10, -0.44602307081222536, -1.8024011969566345, -2.176395893096924
training, 11, -0.5012899279594422, -1.8461214210305894, -2.0930240154266357
validating, 11, -0.8327225685119629, -1.7745269298553468, -2.427642583847046
testing, 11, -0.4491302967071533, -1.8164299786090852, -2.241342067718506
training, 12, -0.5051647543907165, -1.8332367224352701, -2.0271642208099365
validating, 12, -0.8278673648834228, -1.7654357194900512, -2.4097084999084473
testing, 12, -0.4549950957298279, -1.7940227687358856, -2.161349058151245
training, 13, -0.5046695521899632, -1.8316506505012513, -2.0762040615081787
validating, 13, -0.8246534824371338, -1.7749888896942139, -2.400090456008911
testing, 13, -0.46032501459121705, -1.7903763234615326, -2.1862094402313232
training, 14, -0.5126891834395272, -1.8206136107444764, -2.0765461921691895
validating, 14, -0.8433186531066894, -1.7359865427017211, -2.351454257965088
testing, 14, -0.45295175313949587, -1.8272186845541, -2.1973252296447754
training, 15, -0.514154405253274, -1.8563765857900891, -2.071193218231201
validating, 15, -0.8417128086090088, -1.7458797693252563, -2.313169240951538
testing, 15, -0.45692509412765503, -1.8181029200553893, -2.203744888305664
training, 16, -0.5141313910484314, -1.830085894039699, -2.0880792140960693
validating, 16, -0.8431047916412353, -1.7515552043914795, -2.3189892768859863
testing, 16, -0.4528969645500183, -1.8232433140277862, -2.22566556930542
training, 17, -0.512255414894649, -1.8431600485529218, -2.0533947944641113
validating, 17, -0.8326841354370117, -1.707252311706543, -2.3396029472351074
testing, 17, -0.4657814860343933, -1.8097412943840028, -2.107752799987793
training, 18, -0.5183871524674551, -1.8228775254317693, -2.064659595489502
validating, 18, -0.8338064193725586, -1.7335520029067992, -2.3240764141082764
testing, 18, -0.46820974349975586, -1.803012964129448, -2.168473482131958
training, 19, -0.5221450277737208, -1.8531022305999483, -2.0569558143615723
validating, 19, -0.8310297966003418, -1.7328549146652221, -2.411332130432129
testing, 19, -0.4748036742210388, -1.8036701679229736, -2.173940896987915
mode, epoch, average loss, defender utility
training, -1, 0.0, -3.2198773077556067, -4.012431621551514
validating, -1, 0.0, -3.6873958587646483, -2.9498839378356934
testing, -1, 0.0, -2.888905668258667, -3.60111665725708
training, 0, 1.3571191549301147, -3.759312799998692, -3.317098379135132
validating, 0, 1.8393062353134155, -3.781344175338745, -3.4888579845428467
testing, 0, 1.5493870735168458, -3.7277213096618653, -3.4154746532440186
training, 1, 1.3516106298991613, -3.7575394562312536, -3.3802120685577393
validating, 1, 1.8096155881881715, -3.773896408081055, -3.670067310333252
testing, 1, 1.5185201168060303, -3.715268850326538, -3.2317328453063965
training, 2, 1.1879441567829676, -3.706553159441267, -3.2017605304718018
validating, 2, 1.3838667631149293, -3.674742031097412, -2.9716672897338867
testing, 2, 1.0792550206184388, -3.556192469596863, -3.149650812149048
