mode, epoch, average loss, defender utility
training, -1, 1.0036382300513131, 2.542939213344029
validating, -1, 1.029779028892517, 2.3640339851379393
testing, -1, 1.1011803805828095, 2.497207021713257
training, 0, 2.395852412496294, -1.8377030781337194
validating, 0, 2.3405488252639772, -1.7533018112182617
testing, 0, 2.4557547688484194, -1.800574827194214
training, 1, 2.3822035210473196, -1.7898070471627372
validating, 1, 2.2898447275161744, -1.579275131225586
testing, 1, 2.40551415681839, -1.6237152099609375
training, 2, 2.215960604803903, -1.127438804081508
validating, 2, 1.9695403337478639, -0.30065126419067384
testing, 2, 2.0885658144950865, -0.29865779876708987
training, 3, 1.8014474766595023, 0.8076201166425433
validating, 3, 1.5470191717147828, 1.6953001022338867
testing, 3, 1.6797888219356536, 1.8757723808288573
training, 4, 1.5472366435187204, 1.642315401349749
validating, 4, 1.3847900867462157, 1.3163899421691894
testing, 4, 1.5528150260448457, 1.413093090057373
training, 5, 1.5223524297986712, 0.9730944905962263
validating, 5, 1.405219316482544, 0.904655933380127
testing, 5, 1.605843871831894, 0.7607200622558594
training, 6, 1.5211593696049281, 0.7511513028826032
validating, 6, 1.3696163654327393, 0.9835166931152344
testing, 6, 1.5788324177265167, 1.3795095443725587
training, 7, 1.505487060546875, 0.7435221263340541
validating, 7, 1.37786123752594, 0.8901923179626465
testing, 7, 1.589407628774643, 1.2662349224090577
training, 8, 1.4690795557839529, 0.9345339502607073
validating, 8, 1.2673120975494385, 1.7969954490661622
testing, 8, 1.4958201229572297, 1.1187989234924316
training, 9, 1.3797255447932653, 1.3392633710588728
validating, 9, 1.2346707105636596, 1.8762393951416017
testing, 9, 1.4843078434467316, 0.49398107528686525
training, 10, 1.4016984394618444, 1.1914788518633161
validating, 10, 1.2268289566040038, 1.9362332344055175
testing, 10, 1.4559893548488616, 1.9436551094055177
training, 11, 1.3776648896081107, 1.2495912279401507
validating, 11, 1.2284784078598023, 1.912913990020752
testing, 11, 1.4665713489055634, 1.9203898429870605
training, 12, 1.335508223942348, 1.2716050556727818
validating, 12, 1.2077189922332763, 1.970451259613037
testing, 12, 1.4605405271053313, 1.753098154067993
training, 13, 1.358051882471357, 1.011898626599993
validating, 13, 1.205269718170166, 1.9759629249572754
testing, 13, 1.462130743265152, 1.2962583541870116
training, 14, 1.3481229679925102, 1.2426275525774275
validating, 14, 1.173495388031006, 2.0648039817810058
testing, 14, 1.4402008950710297, 1.3225196838378905
training, 15, 1.3356562750680105, 1.1072598729814802
