mode, epoch, average loss, defender utility
training, -1, 0.0, -3.0745613592011587
validating, -1, 0.0, -4.534275054931641
testing, -1, 0.0, nan
training, 0, 15.624430138724192, -4.7673366819109235
validating, 0, 16.92813711166382, -4.648001480102539
testing, 0, 9.33529291152954, nan
training, 1, 15.472259671347482, -4.738668469020299
validating, 1, 15.767167377471925, -4.602299594879151
testing, 1, 8.80391550064087, nan
training, 2, 11.834146853855678, -4.112722887311663
validating, 2, 5.858437252044678, -4.071419620513916
testing, 2, 4.199270820617675, nan
training, 3, 5.21667628969465, -2.988417480673109
validating, 3, 2.6469138145446776, -3.9578137397766113
testing, 3, 2.444240999221802, nan
training, 4, 4.132625416346959, -2.8489745710577283
validating, 4, 2.3506979942321777, -3.9939920902252197
testing, 4, 2.140569067001343, nan
training, 5, 3.858090836661203, -2.796570887735912
validating, 5, 2.3908923149108885, -4.0023143768310545
testing, 5, 2.0285083770751955, nan
training, 6, 3.115678106035505, -2.745367182152612
validating, 6, 1.870868968963623, -4.060405731201172
testing, 6, 1.655675506591797, nan
training, 7, 2.862215954916818, -2.7169611155986786
validating, 7, 1.9962616920471192, -4.081573390960694
testing, 7, 1.6505452156066895, nan
training, 8, 2.6525756018502373, -2.706758092982428
validating, 8, 2.0120317459106447, -4.070127153396607
testing, 8, 1.6101905822753906, nan
training, 9, 2.6751628467014856, -2.6924065819808414
validating, 9, 1.759711742401123, -4.106347131729126
testing, 9, 1.44727520942688, nan
training, 10, 2.3189002445765903, -2.690044171469552
validating, 10, 1.7458316802978515, -4.0912634372711185
testing, 10, 1.4074785232543945, nan
training, 11, 2.3103263991219656, -2.6862689018249513
validating, 11, 1.7240303039550782, -4.101010179519653
testing, 11, 1.3798222064971923, nan
training, 12, 2.2936960629054477, -2.676504079784666
validating, 12, 1.5865466117858886, -4.1145477294921875
testing, 12, 1.2964642524719239, nan
training, 13, 2.1992407390049524, -2.6734159214156015
validating, 13, 1.6239479064941407, -4.1105705261230465
testing, 13, 1.3146553039550781, nan
training, 14, 2.207126658303397, -2.6706739008426665
validating, 14, 1.6250710487365723, -4.112865686416626
testing, 14, 1.3120517253875732, nan
training, 15, 2.2166034834725514, -2.6684178360870905
validating, 15, 1.64025821685791, -4.10173487663269
testing, 15, 1.319880437850952, nan
training, 16, 2.2195047787257605, -2.6679898849555426
validating, 16, 1.6406909942626953, -4.110042715072632
testing, 16, 1.3168910980224608, nan
training, 17, 2.2323820795331684, -2.6661886606897625
validating, 17, 1.6733424186706543, -4.113894987106323
testing, 17, 1.3326191425323486, nan
training, 18, 2.2488130024501256, -2.6677864227976116
validating, 18, 1.6735751152038574, -4.111570930480957
testing, 18, 1.3321959018707275, nan
training, 19, 2.249279621669224, -2.6704220661095213
validating, 19, 1.685421848297119, -4.109135627746582
testing, 19, 1.3359104633331298, -2.887471628189087
mode, epoch, average loss, defender utility
training, -1, 0.0, -2.5576594080243793
validating, -1, 0.0, -2.6389331817626953
testing, -1, 0.0, nan
training, 0, 27.96099908692496, -2.530916942868914
validating, 0, 29.489071989059447, -2.504594087600708
testing, 0, 10.747432255744934, nan
training, 1, 27.92482958521162, -2.5301405021122525
validating, 1, 29.3330029964447, -2.503027868270874
testing, 1, 10.672550129890443, nan
training, 2, 27.28826733316694, -2.5184958253587997
validating, 2, 27.545373487472535, -2.479676675796509
testing, 2, 9.799605751037598, nan
training, 3, 22.908442299706596, -2.44694413457598
validating, 3, 21.58002624511719, -2.422695255279541
testing, 3, 6.910919594764709, nan
training, 4, 15.84622962134225, -2.328825456755502
validating, 4, 15.391619157791137, -2.37532696723938
testing, 4, 4.1178374767303465, nan
training, 5, 10.57554851259504, -2.293037234033857
validating, 5, 12.961762619018554, -2.368539237976074
testing, 5, 3.4992337942123415, nan
training, 6, 9.406565625326975, -2.281392870630537
validating, 6, 11.199934387207032, -2.3644938468933105
testing, 6, 3.0204927206039427, nan
training, 7, 8.379010500226702, -2.27691023009164
validating, 7, 10.403017568588258, -2.361862850189209
testing, 7, 2.8156572341918946, nan
training, 8, 7.795931257520404, -2.274633697101048
validating, 8, 10.206877660751342, -2.362577438354492
testing, 8, 2.794622206687927, nan
training, 9, 8.146151447296143, -2.276050771985735
validating, 9, 10.105221843719482, -2.362920045852661
testing, 9, 2.795715832710266, nan
training, 10, 7.670765645163399, -2.274204271180289
validating, 10, 9.495613288879394, -2.362663459777832
