mode, epoch, average loss, defender utility
training, -1, 0.7183514867510115, -3.751634509222848, 0.0
validating, -1, 0.5891882896423339, -3.84362530708313, 0.0
testing, -1, 0.7711793899536132, -3.850482773780823, 0.0
training, 0, 0.9337318352290562, -3.870348126547677, 0.0
validating, 0, 0.8824391841888428, -3.9850285053253174, 0.0
testing, 0, 1.025417184829712, -3.9587395429611205, 0.0
training, 1, 0.9318685054779052, -3.868723596845354, 0.0
validating, 1, 0.8734060764312744, -3.978613805770874, 0.0
testing, 1, 1.0157867431640626, -3.9536404848098754, 0.0
training, 2, 0.8957454749516078, -3.853109400612967, 0.0
validating, 2, 0.7782889366149902, -3.9196364879608154, 0.0
testing, 2, 0.920163631439209, -3.9077744245529176, 0.0
training, 3, 0.8061504295894077, -3.802409860066005, 0.0
validating, 3, 0.6685675144195556, -3.8781173706054686, 0.0
testing, 3, 0.8540349006652832, -3.891532230377197, 0.0
training, 4, 0.7939078365053449, -3.8044089453560965, 0.0
validating, 4, 0.671724271774292, -3.8740323066711424, 0.0
testing, 4, 0.847201132774353, -3.890876889228821, 0.0
training, 5, 0.7899272373744419, -3.7987473419734408, 0.0
validating, 5, 0.6666421890258789, -3.878752279281616, 0.0
testing, 5, 0.8436823844909668, -3.891594576835632, 0.0
training, 6, 0.7869216510227748, -3.7959331921168737, 0.0
validating, 6, 0.6640857696533203, -3.8854317665100098, 0.0
testing, 6, 0.840156364440918, -3.8894789934158327, 0.0
training, 7, 0.7842412982668195, -3.7942745413099015, 0.0
validating, 7, 0.6555735111236572, -3.8668728828430177, 0.0
testing, 7, 0.8372584819793701, -3.8797518014907837, 0.0
training, 8, 0.7813512393406459, -3.7914210319519044, 0.0
validating, 8, 0.6580908298492432, -3.8675912380218507, 0.0
testing, 8, 0.8335014104843139, -3.885153794288635, 0.0
training, 9, 0.7789951392582485, -3.790654604775565, 0.0
validating, 9, 0.6541419506072998, -3.86057448387146, 0.0
testing, 9, 0.8298084259033203, -3.8791112899780273, 0.0
training, 10, 0.7740997620991298, -3.7924980844770158, 0.0
validating, 10, 0.6438844203948975, -3.8527342796325685, 0.0
testing, 10, 0.8258021831512451, -3.8799509048461913, 0.0
training, 11, 0.7710259369441441, -3.7869925498962402, 0.0
validating, 11, 0.6429777622222901, -3.868245840072632, 0.0
testing, 11, 0.8215004920959472, -3.877921152114868, 0.0
training, 12, 0.7668478693280901, -3.778550454548427, 0.0
validating, 12, 0.6402342319488525, -3.850792646408081, 0.0
testing, 12, 0.8173356056213379, -3.8812572240829466, 0.0
training, 13, 0.7639688423701695, -3.779998581750052, 0.0
validating, 13, 0.6349504947662353, -3.8564909934997558, 0.0
