mode, epoch, average loss, defender utility
training, -1, 2.4077724558966502, -1.5326912716773222e-07
validating, -1, 2.465179920196533, 0.0
testing, -1, 3.0238239765167236, -2.682208730675484e-07
training, 0, 2.914257049560547, 1.53269102806267e-07
validating, 0, 2.869507074356079, 1.0728836059570312e-06
testing, 0, 3.1937508583068848, 1.0728834354267747e-06
training, 1, 2.9122893469674245, 0.0
validating, 1, 2.8666017055511475, 0.0
mode, epoch, average loss, defender utility
mode, epoch, average loss, defender utility
training, -1, 2.4077724558966502, -1.5326912716773222e-07
validating, -1, 2.465179920196533, 0.0
testing, -1, 3.0238239765167236, -2.682208730675484e-07
training, 0, 2.914257049560547, 1.53269102806267e-07
validating, 0, 2.869507074356079, 1.0728836059570312e-06
testing, 0, 3.1937508583068848, 1.0728834354267747e-06
mode, epoch, average loss, defender utility
mode, epoch, average loss, defender utility
mode, epoch, average loss, defender utility
mode, epoch, average loss, defender utility
mode, epoch, average loss, defender utility
mode, epoch, average loss, defender utility
mode, epoch, average loss, defender utility
training, -1, 0.932487564427512, -4.996838297162737
validating, -1, 1.2465217113494873, -5.369509696960449
testing, -1, 0.7400791049003601, -4.801268577575684
training, 0, 1.5575187376567297, -5.0683384622846335
validating, 0, 1.6446146965026855, -5.147387981414795
mode, epoch, average loss, defender utility
mode, epoch, average loss, defender utility
