mode, epoch, average loss, defender utility
training, -1, 0.0, -2.6251378536224363, -2.6775736808776855
validating, -1, 0.0, -2.734571409225464, -2.8506503105163574
testing, -1, 0.0, -2.5294110417366027, -2.5933427810668945
training, 0, 6.4126460688454765, -3.5028629643576488, -3.500352382659912
validating, 0, 2.6503551959991456, -3.712831449508667, -3.7054882049560547
testing, 0, 5.976258254051208, -3.4922279596328734, -3.4438884258270264
training, 1, 6.293875305993216, -3.4216329574584963, -3.4325907230377197
validating, 1, 2.439023733139038, -3.4514177799224854, -3.491527557373047
testing, 1, 5.426606392860412, -3.1358499050140383, -3.1194443702697754
training, 2, 3.9507255213601247, -2.8165900571005684, -2.802671432495117
validating, 2, 0.9272233486175537, -2.610171890258789, -2.591041088104248
testing, 2, 1.9297643423080444, -2.3538803935050963, -2.3793060779571533
training, 3, 1.6524726697376797, -2.403556282179696, -2.4435226917266846
validating, 3, 0.6743866443634033, -2.558207654953003, -2.5245089530944824
testing, 3, 1.3060154914855957, -2.289845895767212, -2.220536708831787
training, 4, 1.6183734791619437, -2.3675098146711075, -2.3275086879730225
validating, 4, 0.6838523387908936, -2.5554254055023193, -2.620591402053833
testing, 4, 1.3525781631469727, -2.282293939590454, -2.267209529876709
training, 5, 1.7424431358064925, -2.3631355949810575, -2.3729662895202637
validating, 5, 0.6342992305755615, -2.5538657188415526, -2.575406074523926
testing, 5, 1.2427091598510742, -2.2724204540252684, -2.316925048828125
training, 6, 1.6138093096869333, -2.3563166413988386, -2.32535719871521
validating, 6, 0.7226346492767334, -2.5481717586517334, -2.59333872795105
testing, 6, 1.3938591957092286, -2.277476358413696, -2.256920337677002
training, 7, 1.6985347986221313, -2.367547859464373, -2.380260467529297
validating, 7, 0.6681251049041748, -2.551836538314819, -2.572495698928833
testing, 7, 1.3479492664337158, -2.2697484731674193, -2.301116466522217
training, 8, 1.6441824470247541, -2.3508730564798626, -2.3712210655212402
validating, 8, 0.7119268894195556, -2.544095849990845, -2.5395569801330566
testing, 8, 1.408020806312561, -2.2717788457870483, -2.2774295806884766
training, 9, 1.6854655231748308, -2.3478771328926085, -2.3900458812713623
validating, 9, 0.6264190196990966, -2.5470152854919434, -2.606428861618042
testing, 9, 1.2092584133148194, -2.258632278442383, -2.2520196437835693
training, 10, 1.7672695738928659, -2.3511319875717165, -2.370466947555542
validating, 10, 0.6233522891998291, -2.546941137313843, -2.542717456817627
testing, 10, 1.1878046989440918, -2.2550498962402346, -2.2906410694122314
training, 11, 1.7165132216044834, -2.3476765394210815, -2.3284964561462402
validating, 11, 0.6221192836761474, -2.5445096015930178, -2.5440735816955566
testing, 11, 1.181953763961792, -2.254400610923767, -2.2361841201782227
training, 12, 1.630573214803423, -2.342763376235962, -2.332197666168213
validating, 12, 0.7307444095611573, -2.539404582977295, -2.503028631210327
testing, 12, 1.4156272888183594, -2.264174723625183, -2.327223062515259
training, 13, 1.7387082610811506, -2.3406571183885845, -2.352123260498047
validating, 13, 0.7132980823516846, -2.539425420761108, -2.5191357135772705
testing, 13, 1.3824405431747437, -2.261313819885254, -2.223728656768799
training, 14, 1.6793418373380389, -2.33942734173366, -2.338365077972412
validating, 14, 0.6917153835296631, -2.53937406539917, -2.460578680038452
testing, 14, 1.346228575706482, -2.258669888973236, -2.2743871212005615
training, 15, 1.6669173547199794, -2.3387840339115686, -2.370171546936035
validating, 15, 0.691969633102417, -2.53968825340271, -2.36091685295105
testing, 15, 1.3364331483840943, -2.258587086200714, -2.2538645267486572
training, 16, 1.6748875788279942, -2.338606767995017, -2.3501646518707275
validating, 16, 0.6931910037994384, -2.539584445953369, -2.645366668701172
testing, 16, 1.3423677682876587, -2.2582865595817565, -2.2332890033721924
training, 17, 1.6731726135526384, -2.3386778967721122, -2.3314828872680664
validating, 17, 0.6873397350311279, -2.5397962093353272, -2.6045069694519043
testing, 17, 1.3342087745666504, -2.2562180757522583, -2.2507333755493164
training, 18, 1.6639591591698784, -2.3381663628986904, -2.3189430236816406
validating, 18, 0.6937209606170655, -2.5395795822143556, -2.5125210285186768
testing, 18, 1.3393010377883912, -2.2579142093658446, -2.3206334114074707
training, 19, 1.6518372092928206, -2.33826950107302, -2.3356776237487793
validating, 19, 0.6912166118621826, -2.5394920825958254, -2.541368246078491
testing, 19, 1.3311158418655396, -2.2575574278831483, -2.2540695667266846
mode, epoch, average loss, defender utility
training, -1, 0.0, -3.5857832499912807, -2.8163957595825195
validating, -1, 0.0, -3.602659749984741, -2.9724173545837402
testing, -1, 0.0, -3.4092556476593017, -2.7837343215942383
training, 0, 1.2619056940078734, -3.9989716257367816, -2.982285737991333
validating, 0, 1.1965072631835938, -3.995304584503174, -2.98799991607666
testing, 0, 1.2716721892356873, -3.998959279060364, -2.8999998569488525
training, 1, 1.2619029658181327, -3.9989714758736747, -2.974285364151001
validating, 1, 1.196577262878418, -3.9953041076660156, -2.855999708175659
testing, 1, 1.2716520190238954, -3.9989594221115112, -3.1140003204345703
training, 2, 1.2618879454476493, -3.9989713328225274, -3.0119996070861816
validating, 2, 1.1965832710266113, -3.9953042030334474, -3.2160000801086426
testing, 2, 1.2716503739356995, -3.99895920753479, -2.880000352859497
training, 3, 1.2618867465427943, -3.9989714418138775, -3.003999948501587
validating, 3, 1.1965839862823486, -3.9953041553497313, -3.2159996032714844
testing, 3, 1.2716503977775573, -3.998959255218506, -2.93999981880188
training, 4, 1.261806893348694, -3.9989713328225274, -3.0308570861816406
validating, 4, 1.1964353799819947, -3.995304489135742, -3.0
testing, 4, 1.271496307849884, -3.998959493637085, -3.000000238418579
training, 5, 1.2618041617529734, -3.998971339634487, -2.9857139587402344
validating, 5, 1.1969176054000854, -3.9953042030334474, -3.063999652862549
testing, 5, 1.2719301342964173, -3.9989593505859373, -3.000000238418579
training, 6, 1.2623587778636387, -3.9989714418138775, -3.0182855129241943
validating, 6, 1.1972080707550048, -3.9953044414520265, -2.9039998054504395
testing, 6, 1.272184669971466, -3.9989593267440795, -3.01200008392334
training, 7, 1.2624318940298898, -3.9989714281899587, -3.043999671936035
validating, 7, 1.1972167491912842, -3.9953042030334474, -2.8479998111724854
testing, 7, 1.272191870212555, -3.9989593267440795, -2.8939998149871826
training, 8, 1.2624339035579137, -3.99897141456604, -3.052000045776367
validating, 8, 1.197218108177185, -3.9953043937683104, -2.8879997730255127
testing, 8, 1.2721920371055604, -3.998959255218506, -2.940000057220459
training, 9, 1.2624340261731828, -3.9989714213779997, -3.025714159011841
validating, 9, 1.1972180604934692, -3.9953043460845947, -2.971999406814575
testing, 9, 1.27219215631485, -3.99895920753479, -3.0259997844696045
training, 10, 1.2624338797160557, -3.998971550805228, -2.905714273452759
validating, 10, 1.197218155860901, -3.9953041553497313, -3.0159993171691895
testing, 10, 1.2721920609474182, -3.9989590406417848, -2.921999931335449
training, 11, 1.2624339784894671, -3.9989715576171876, -2.8417141437530518
validating, 11, 1.197218108177185, -3.9953040599823, -3.119999647140503
testing, 11, 1.2721921801567078, -3.998959183692932, -3.169999599456787
training, 12, 1.2624339989253452, -3.998971462249756, -2.99314284324646
validating, 12, 1.197218108177185, -3.9953040599823, -3.235999584197998
