Random seed, 6
mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.6537906493459429, 0.0, 0.0, -3.095905065536499
validating, -1, 0.5425055980682373, -2.1555230379104615, 0.0, -2.124106252193451
testing, -1, 0.6221128642559052, -2.378717927634716, 0.0, -2.4354329481720924
training, 0, 13.667572918960026, 0.0, 0.0, -4.244289875030518
validating, 0, 11.954500937461853, -3.5279627799987794, 0.0, -3.2163373708724974
testing, 0, 7.831398147344589, -3.735100156068802, 0.0, -3.4605859220027924
training, 1, 12.84696157148906, 0.0, 0.0, -4.2473015785217285
validating, 1, 9.694852209091186, -3.545840895175934, 0.0, -3.161104953289032
testing, 1, 6.448904305696487, -3.6842975199222563, 0.0, -3.3946424663066863
training, 2, 10.056439227717263, 0.0, 0.0, -4.193150043487549
validating, 2, 7.638529348373413, -3.557705557346344, 0.0, -3.121340310573578
testing, 2, 5.216183215379715, -3.681029826402664, 0.0, -3.3420311391353605
training, 3, 7.1787472094808304, 0.0, 0.0, -4.087626934051514
validating, 3, 5.869817137718201, -3.5857059717178346, 0.0, -3.069443154335022
testing, 3, 4.185237151384354, -3.665691965818405, 0.0, -3.2742264568805695
training, 4, 4.030021379675184, 0.0, 0.0, -3.9887800216674805
validating, 4, 4.406651401519776, -3.474446487426758, 0.0, -2.965890622138977
testing, 4, 3.3705141246318817, -3.5115162253379824, 0.0, -3.1507871568202974
training, 5, 3.0298813462257383, 0.0, 0.0, -3.798346757888794
validating, 5, 3.589217519760132, -3.3216867208480836, 0.0, -2.8927597761154176
testing, 5, 2.9418517291545867, -3.3596519589424134, 0.0, -3.0495485842227934
training, 6, 2.844728968824659, 0.0, 0.0, -3.738961696624756
validating, 6, 3.70269832611084, -3.3353321313858033, 0.0, -2.8985539436340333
testing, 6, 2.987316256761551, -3.356900119781494, 0.0, -3.0411977648735045
training, 7, 2.779970054967063, 0.0, 0.0, -3.699697494506836
validating, 7, 3.556454586982727, -3.2868801593780517, 0.0, -2.8757599353790284
testing, 7, 2.9055902898311614, -3.307875579595566, 0.0, -3.0068720817565917
training, 8, 2.7424479808126176, 0.0, 0.0, -3.69036602973938
validating, 8, 3.458306837081909, -3.2368250727653503, 0.0, -2.8623461008071898
testing, 8, 2.8493840873241423, -3.2286025524139403, 0.0, -2.9823081612586977
training, 9, 2.7539997935295104, 0.0, 0.0, -3.6999258995056152
validating, 9, 3.449130630493164, -3.23230094909668, 0.0, -2.8594241380691527
testing, 9, 2.839659494161606, -3.2199578821659087, 0.0, -2.9762930512428283
training, 10, 2.6971633315086363, 0.0, 0.0, -3.6679744720458984
validating, 10, 3.486453628540039, -3.24275803565979, 0.0, -2.86341472864151
testing, 10, 2.8551931202411653, -3.2270311176776887, 0.0, -2.979403519630432
training, 11, 2.6863381470952716, 0.0, 0.0, -3.6648800373077393
validating, 11, 3.433870959281921, -3.2271701455116273, 0.0, -2.8566991448402406
testing, 11, 2.8305598556995393, -3.2116447031497954, 0.0, -2.969808262586594
training, 12, 2.679693329334259, 0.0, 0.0, -3.665107488632202
validating, 12, 3.430939292907715, -3.2257690906524656, 0.0, -2.855182957649231
testing, 12, 2.8286077678203583, -3.2092673897743227, 0.0, -2.9680442571640016
training, 13, 2.678041596072061, 0.0, 0.0, -3.651043653488159
validating, 13, 3.4760034561157225, -3.2380704402923586, 0.0, -2.8600120663642885
testing, 13, 2.8481854140758514, -3.219056099653244, 0.0, -2.973013311624527
training, 14, 2.668999425002507, 0.0, 0.0, -3.6574690341949463
validating, 14, 3.3867788553237914, -3.2125592827796936, 0.0, -2.848747968673706
testing, 14, 2.8082056820392607, -3.194902181625366, 0.0, -2.9585181355476378
training, 15, 2.663171568938664, 0.0, 0.0, -3.6597299575805664
validating, 15, 3.3479318141937258, -3.2003862977027895, 0.0, -2.843431806564331
testing, 15, 2.790818828344345, -3.183453106880188, 0.0, -2.951481652259827
training, 16, 2.653339547770364, 0.0, 0.0, -3.6423003673553467
validating, 16, 3.4192621231079103, -3.2212871313095093, 0.0, -2.851770794391632
testing, 16, 2.821000117063522, -3.199908137321472, 0.0, -2.960055357217789
training, 17, 2.636270099026816, 0.0, 0.0, -3.636326789855957
validating, 17, 3.265671992301941, -3.1727217078208922, 0.0, -2.8321356058120726
testing, 17, 2.755367320775986, -3.1595621407032013, 0.0, -2.936016005277634
training, 18, 2.667976425375257, 0.0, 0.0, -3.6551032066345215
validating, 18, 3.312177300453186, -3.189062547683716, 0.0, -2.8380199551582335
testing, 18, 2.7736819446086884, -3.1700488150119783, 0.0, -2.941439127922058
training, 19, 2.6258185165269032, 0.0, 0.0, -3.63791561126709
validating, 19, 3.3180895805358888, -3.1914121508598328, 0.0, -2.838547396659851
testing, 19, 2.7751000225543976, -3.1694983541965485, 0.0, -2.9402218043804167
training, 20, 2.6089628509112766, 0.0, 0.0, -3.628340482711792
validating, 20, 3.2955081701278686, -3.183960795402527, 0.0, -2.8352907538414
testing, 20, 2.764879959821701, -3.162366271018982, 0.0, -2.9355020046234133
training, 21, 2.6028286133493697, 0.0, 0.0, -3.6270840167999268
validating, 21, 3.2990479469299316, -3.1853296041488646, 0.0, -2.83587189912796
testing, 21, 2.7655522406101225, -3.1619653344154357, 0.0, -2.9345111787319182
training, 22, 2.591185247898102, 0.0, 0.0, -3.615436553955078
validating, 22, 3.267415165901184, -3.1759257078170777, 0.0, -2.831227922439575
testing, 22, 2.7514628946781157, -3.1528053104877474, 0.0, -2.928119349479675
training, 23, 2.5848084092140198, 0.0, 0.0, -3.617494583129883
validating, 23, 3.2160439252853394, -3.157702994346619, 0.0, -2.824898386001587
testing, 23, 2.7303671061992647, -3.139829534292221, 0.0, -2.919177323579788
training, 24, 2.5845761861119954, 0.0, 0.0, -3.6202750205993652
validating, 24, 3.2537792921066284, -3.171142566204071, 0.0, -2.82933429479599
testing, 24, 2.745125788450241, -3.147879201173782, 0.0, -2.9241484820842745
training, 25, 2.586393940448761, 0.0, 0.0, -3.612882614135742
validating, 25, 3.2788116455078127, -3.179395616054535, 0.0, -2.832478940486908
testing, 25, 2.7548574268817902, -3.153769242763519, 0.0, -2.9277436435222626
training, 26, 2.580004240785326, 0.0, 0.0, -3.6117618083953857
validating, 26, 3.1867551803588867, -3.1460482835769654, 0.0, -2.8203981637954714
testing, 26, 2.7180279552936555, -3.130909764766693, 0.0, -2.9124434530735015
training, 27, 2.572875954423632, 0.0, 0.0, -3.615342140197754
validating, 27, 3.24219388961792, -3.1677673697471618, 0.0, -2.827354300022125
testing, 27, 2.739286834001541, -3.143875390291214, 0.0, -2.920968544483185
training, 28, 2.556544853959765, 0.0, 0.0, -3.6037180423736572
validating, 28, 3.205580496788025, -3.154358279705048, 0.0, -2.822467041015625
testing, 28, 2.7242814123630525, -3.1340407609939573, 0.0, -2.9138881862163544
training, 29, 2.5522731116839816, 0.0, 0.0, -3.598921537399292
validating, 29, 3.217826771736145, -3.159148061275482, 0.0, -2.823970901966095
testing, 29, 2.7287121593952177, -3.1364813446998596, 0.0, -2.9152369618415834
training, 30, 2.552857400689806, 0.0, 0.0, -3.599436044692993
validating, 30, 3.1564906358718874, -3.134628117084503, 0.0, -2.815597486495972
testing, 30, 2.70462926030159, -3.1208077132701875, 0.0, -2.904383671283722
training, 31, 2.558542685849326, 0.0, 0.0, -3.605992555618286
validating, 31, 3.1179030895233155, -3.1175219893455504, 0.0, -2.8110960841178896
testing, 31, 2.690108150243759, -3.110121953487396, 0.0, -2.8972677409648897
training, 32, 2.5516151513372147, 0.0, 0.0, -3.6044435501098633
validating, 32, 3.175705623626709, -3.1439795017242433, 0.0, -2.8182281494140624
testing, 32, 2.710627907514572, -3.1242385685443876, 0.0, -2.906228107213974
training, 33, 2.5384599464280266, 0.0, 0.0, -3.594492197036743
validating, 33, 3.1825650215148924, -3.1471710324287416, 0.0, -2.819216811656952
testing, 33, 2.7128583014011385, -3.1255110561847688, 0.0, -2.906961905956268
training, 34, 2.5316919786589485, 0.0, 0.0, -3.5938658714294434
validating, 34, 3.146766257286072, -3.132324242591858, 0.0, -2.814055860042572
testing, 34, 2.6989498913288115, -3.1160741448402405, 0.0, -2.9000550150871276
training, 35, 2.5259322558130535, 0.0, 0.0, -3.589651107788086
