Epoch, 1
training loss,0.2879457079092329,0.2808832559874866
training obj,2.575194441124984,40.70290525089248
validating loss,0.2879176065325737,0.2866060356883442
validating obj,2.602495891206405,43.3339048834408
testing loss,0.28799127705775907,0.28647973698421114
testing obj,2.524736932594411,42.87052201876675
