Epoch, 0
training loss,0.0,0.22792905090110643
training obj,73.80176131579341,7.538366911362629
validating loss,0.0,0.2279331817158631
validating obj,75.5257990700858,7.713431017739432
testing loss,0.0,0.2279328102512019
testing obj,73.52311597551618,7.516744256019592
