Epoch, 1
training loss,0.2885705730981297,0.2875715126593908
training obj,3.4114302257696787,33.95040508376228
validating loss,0.2885642466591854,0.28196580328193366
validating obj,3.4544625142041374,38.05358258415671
testing loss,0.2885684021390401,0.28201682378466314
testing obj,3.3703570801478167,37.49636099888728
