Epoch, 1
training loss,0.2868482053634666,0.2355488145103057
training obj,0.543228096695909,39.38155366695789
validating loss,0.2868121529618899,0.22673986330628396
validating obj,0.5441666745501123,40.292902851104735
testing loss,0.286856611734604,0.2267711328891303
testing obj,0.47551867658382435,40.1439709327033
