Epoch, 0
training loss,0.0,0.29347260894867855
training obj,36.70802004911893,0.32764090071175633
validating loss,0.0,0.2934879835914163
validating obj,36.935292300056005,0.3803716058331341
testing loss,0.0,0.2934873164273225
testing obj,37.001921341969414,0.3428299581834936
