Random seed, 11,training loss, 1.6109044075012207, training defu, -3.8891086646488735, training opt, -3.028973742893764, validating loss, 1.4078031063079834, validating defu, -3.726197528839111, validating opt, -3.163617420196533,testing loss, 1.5715015888214112, testing defu, -3.8178459644317626, testing opt, -3.073749303817749
Random seed, 24,training loss, 1.8934094020298549, training defu, -3.102456842150007, training opt, -2.622420106615339, validating loss, 2.2722731590270997, validating defu, -3.14624228477478, validating opt, -2.6784920692443848,testing loss, 1.993596363067627, testing defu, -3.120340609550476, testing opt, -2.6154091596603393
Random seed, 1,training loss, 1.3751906054360525, training defu, -4.744815683364868, training opt, -3.9695822375161307, validating loss, 1.2781240463256835, validating defu, -4.49156551361084, validating opt, -4.124019384384155,testing loss, 1.3081243515014649, testing defu, -4.679312467575073, testing opt, -3.9172210693359375
Random seed, 27,training loss, 0.8487704106739589, training defu, -4.338527577263968, training opt, -3.7058241844177244, validating loss, 0.8167841911315918, validating defu, -4.240331554412842, validating opt, -3.6770036697387694,testing loss, 0.8113287806510925, testing defu, -4.297942590713501, testing opt, -3.7046734571456907
Random seed, 8,training loss, 2.227364812578474, training defu, -3.1457170077732632, training opt, -2.552036830357143, validating loss, 2.4187934398651123, validating defu, -3.2141661167144777, validating opt, -2.7334163188934326,testing loss, 2.2027232170104982, testing defu, -3.1430268049240113, testing opt, -2.5231154441833494
Random seed, 7,training loss, 0.9163038117544992, training defu, -4.4706054823739185, training opt, -4.214652177265712, validating loss, 0.9109926223754883, validating defu, -4.477116298675537, validating opt, -4.271365451812744,testing loss, 1.009493637084961, testing defu, -4.499189710617065, testing opt, -4.3143397808074955
Random seed, 26,training loss, 1.4027018547058105, training defu, -3.6291271345955987, training opt, -3.1565212317875453, validating loss, 1.3227848052978515, validating defu, -3.535455322265625, validating opt, -3.0732165336608888,testing loss, 1.4198362588882447, testing defu, -3.7004210472106935, testing opt, -3.2866976499557494
Random seed, 6,training loss, 1.2697205543518066, training defu, -4.90733939579555, training opt, -4.378358568464007, validating loss, 1.271981143951416, validating defu, -4.923374652862549, validating opt, -4.216444730758667,testing loss, 1.1832935094833374, testing defu, -4.991520071029663, testing opt, -4.40707836151123
Random seed, 21,training loss, 1.2825014999934605, training defu, -5.207502242497036, training opt, -4.6303464208330425, validating loss, 1.331392765045166, validating defu, -5.2425871849060055, validating opt, -4.512125682830811,testing loss, 1.4609081029891968, testing defu, -5.048959350585937, testing opt, -4.427756500244141
Random seed, 14,training loss, 0.9988022838320051, training defu, -3.9196694782802037, training opt, -3.5118199484688897, validating loss, 0.9406597137451171, validating defu, -3.9244372844696045, validating opt, -3.6499757289886476,testing loss, 0.9794212579727173, testing defu, -3.8851255416870116, testing opt, -3.5348353385925293
Random seed, 2,training loss, 1.5900871821812221, training defu, -2.257546295438494, training opt, -1.9472010680607388, validating loss, 1.8981292724609375, validating defu, -2.2642460584640505, validating opt, -1.8147347688674926,testing loss, 1.8511272430419923, testing defu, -2.341992199420929, testing opt, -1.9278536558151245
Random seed, 10,training loss, 1.6817544255937849, training defu, -4.667638206481934, training opt, -3.9376137937818254, validating loss, 1.6521746158599853, validating defu, -4.724764633178711, validating opt, -3.7843178272247315,testing loss, 1.6872602462768556, testing defu, -4.800564384460449, testing opt, -4.038832259178162
Random seed, 4,training loss, 0.9338757072176253, training defu, -4.858130427769252, training opt, -4.212441199166435, validating loss, 1.0094908714294433, validating defu, -4.856345748901367, validating opt, -4.220001983642578,testing loss, 1.018269920349121, testing defu, -4.812989711761475, testing opt, -4.0597885847091675
Random seed, 5,training loss, 1.469843442099435, training defu, -3.92502908706665, training opt, -3.599308817727225, validating loss, 1.6737187385559082, validating defu, -3.8828983306884766, validating opt, -3.610508918762207,testing loss, 1.525338387489319, testing defu, -3.9619442939758303, testing opt, -3.6080724000930786
