Random seed, 20,training loss, 9.218009322030204, training defu, -5.62598522731236, training opt, -5.0013410704476495, validating loss, 8.822139358520507, validating defu, -5.877843570709229, validating opt, -5.3273388862609865,testing loss, 9.054686641693115, testing defu, -5.73227481842041, testing opt, -5.134692907333374
Random seed, 2,training loss, 19.391745948791502, training defu, -5.636815847669329, training opt, -5.183158615657262, validating loss, 25.189772033691405, validating defu, -5.656752395629883, validating opt, -5.154000091552734,testing loss, 19.146456146240233, testing defu, -5.717743968963623, testing opt, -5.297947359085083
Random seed, 3,training loss, 15.476399040222168, training defu, -7.195615182604109, training opt, -6.519285011291504, validating loss, 12.431479454040527, validating defu, -7.078250885009766, validating opt, -6.40273494720459,testing loss, 11.424024963378907, testing defu, -7.204541921615601, testing opt, -6.504605102539062
Random seed, 17,training loss, 13.292727770124163, training defu, -5.388362080710275, training opt, -4.879739529745919, validating loss, 12.617036819458008, validating defu, -5.299911785125732, validating opt, -4.804455852508545,testing loss, 14.406385326385498, testing defu, -5.342660903930664, testing opt, -4.747033166885376
Random seed, 24,training loss, inf, training defu, -6.334589958190918, training opt, -5.632891668592181, validating loss, 299.46311645507814, validating defu, -6.30092716217041, validating opt, -5.532973003387451,testing loss, 252.18783645629884, testing defu, -6.224592638015747, testing opt, -5.559116458892822
Random seed, 9,training loss, 19.588274819510325, training defu, -5.198053632463727, training opt, -4.688039534432548, validating loss, 18.980848121643067, validating defu, -5.267986583709717, validating opt, -4.821473503112793,testing loss, 21.574203872680663, testing defu, -5.022252464294434, testing opt, -4.4964337825775145
Random seed, 22,training loss, 19.286733545575824, training defu, -5.1871034622192385, training opt, -4.844249970572335, validating loss, 26.302046966552734, validating defu, -5.1827473640441895, validating opt, -4.861403751373291,testing loss, 24.409887886047365, testing defu, -5.184307479858399, testing opt, -4.814052295684815
Random seed, 4,training loss, 13.146969890594482, training defu, -6.047442408970424, training opt, -5.401265212467739, validating loss, 14.065749740600586, validating defu, -6.1078699111938475, validating opt, -5.531818866729736,testing loss, 12.88192892074585, testing defu, -5.973109340667724, testing opt, -5.415031957626343
Random seed, 12,training loss, 147.63704812186106, training defu, -5.834585353306362, training opt, -5.366677979060582, validating loss, 113.9418716430664, validating defu, -5.841162872314453, validating opt, -5.332259845733643,testing loss, 117.92935676574707, testing defu, -5.946875286102295, testing opt, -5.356631660461426
Random seed, 21,training loss, 33.10327933175223, training defu, -5.751285920824324, training opt, -5.33653039932251, validating loss, 30.217890167236327, validating defu, -5.775384712219238, validating opt, -5.326620578765869,testing loss, 28.40489330291748, testing defu, -5.840859842300415, testing opt, -5.374270057678222
Random seed, 25,training loss, 18.045510591779436, training defu, -5.882989924294608, training opt, -5.37212803704398, validating loss, 24.701197242736818, validating defu, -5.857784175872803, validating opt, -5.321931838989258,testing loss, 16.25496244430542, testing defu, -5.990588808059693, testing opt, -5.449143791198731
Random seed, 10,training loss, 13.302797753470285, training defu, -5.395216710226876, training opt, -4.867534487588065, validating loss, 19.331696891784667, validating defu, -5.318462371826172, validating opt, -4.783736038208008,testing loss, 19.336495876312256, testing defu, -5.386524200439453, testing opt, -4.909444952011109
Random seed, 19,training loss, 51.26554592677525, training defu, -5.485048076084682, training opt, -5.015615231650216, validating loss, 54.73749694824219, validating defu, -5.487077426910401, validating opt, -5.003640365600586,testing loss, 44.14379043579102, testing defu, -5.480736303329468, testing opt, -4.9987709522247314
Random seed, 11,training loss, 7.3868982860020225, training defu, -6.566141741616385, training opt, -6.041271822793143, validating loss, 6.717168807983398, validating defu, -6.655897712707519, validating opt, -6.010467910766602,testing loss, 8.01290512084961, testing defu, -6.527814531326294, testing opt, -5.976323747634888
Random seed, 18,training loss, 45.29198434012277, training defu, -7.055833571297782, training opt, -6.543470437186105, validating loss, 33.67788238525391, validating defu, -7.006659126281738, validating opt, -6.428588199615478,testing loss, 36.20984535217285, testing defu, -7.087386131286621, testing opt, -6.566575431823731
Random seed, 6,training loss, 7.084278747013637, training defu, -6.079850714547294, training opt, -5.480235058920724, validating loss, 7.415790271759033, validating defu, -6.059488964080811, validating opt, -5.464407539367675,testing loss, 7.21121997833252, testing defu, -6.189420413970947, testing opt, -5.635769367218018
Random seed, 29,training loss, 17.65323510851179, training defu, -5.528741536821638, training opt, -5.07248101915632, validating loss, 24.897088623046876, validating defu, -5.658789348602295, validating opt, -5.150620365142823,testing loss, 23.941667366027833, testing defu, -5.531974220275879, testing opt, -5.087576532363892
Random seed, 5,training loss, inf, training defu, -6.498042447226388, training opt, -6.015672302246093, validating loss, inf, validating defu, -6.416671562194824, validating opt, -6.014310550689697,testing loss, inf, testing defu, -6.450585412979126, testing opt, -5.969134044647217
Random seed, 23,training loss, 203.12333330426898, training defu, -4.593027251107352, training opt, -4.340332044873919, validating loss, 244.80401153564452, validating defu, -4.575527763366699, validating opt, -4.341764259338379,testing loss, 218.01529083251953, testing defu, -4.5724067211151125, testing opt, -4.345041799545288
Random seed, 8,training loss, 22.556086022513252, training defu, -5.357370499202183, training opt, -4.819786746161324, validating loss, 20.457713317871093, validating defu, -5.365400886535644, validating opt, -4.687383937835693,testing loss, 21.444194889068605, testing defu, -5.338834667205811, testing opt, -4.832888984680176
Random seed, 28,training loss, 27.96802727835519, training defu, -5.871808583395822, training opt, -5.610088757106236, validating loss, 46.459560775756835, validating defu, -5.925405120849609, validating opt, -5.67685079574585,testing loss, 43.96457443237305, testing defu, -5.8748022556304935, testing opt, -5.652543926239014
Random seed, 16,training loss, 28.32671606881278, training defu, -4.943869849613734, training opt, -4.4370816026415145, validating loss, 26.814684677124024, validating defu, -5.044174575805664, validating opt, -4.523061466217041,testing loss, 29.044746780395506, testing defu, -4.927621698379516, testing opt, -4.413214540481567
Random seed, 14,training loss, 108.95450919015067, training defu, -5.525162192753383, training opt, -5.0213606016976495, validating loss, 110.05661163330078, validating defu, -5.295209789276123, validating opt, -4.7872312545776365,testing loss, 89.24460678100586, testing defu, -5.450214958190918, testing opt, -4.998493885993957
Random seed, 13,training loss, 67.80025953565325, training defu, -5.590696907043457, training opt, -5.015369987487793, validating loss, 131.01253967285157, validating defu, -5.344862842559815, validating opt, -4.789272403717041,testing loss, 102.88813667297363, testing defu, -5.6136877059936525, testing opt, -4.9968235969543455
Random seed, 1,training loss, 9.172911017281669, training defu, -6.4734354427882606, training opt, -5.939977019173758, validating loss, 8.643713283538819, validating defu, -6.590807247161865, validating opt, -6.046247768402099,testing loss, 10.289075660705567, testing defu, -6.442430257797241, testing opt, -5.9898535251617435
Random seed, 30,training loss, 8.861032703944614, training defu, -5.525476741790771, training opt, -5.082445294516427, validating loss, 7.017123985290527, validating defu, -5.563052654266357, validating opt, -5.1769002914428714,testing loss, 8.004943084716796, testing defu, -5.525097131729126, testing opt, -5.162517929077149
Random seed, 26,training loss, 5.880316979544503, training defu, -5.732067217145647, training opt, -4.588118416922433, validating loss, 5.534520530700684, validating defu, -5.769217300415039, validating opt, -4.6842320442199705,testing loss, 6.160525321960449, testing defu, -5.750398254394531, testing opt, -4.604901075363159
Random seed, 15,training loss, 56.1362298148019, training defu, -6.879174831935337, training opt, -6.065884508405413, validating loss, 136.1647750854492, validating defu, -6.593539142608643, validating opt, -6.0740509033203125,testing loss, inf, testing defu, -6.64070987701416, testing opt, -5.977816104888916
Random seed, 7,training loss, inf, training defu, -6.281317833491734, training opt, -5.4560337747846335, validating loss, inf, validating defu, -6.007359027862549, validating opt, -5.417104721069336,testing loss, inf, testing defu, -6.105361795425415, testing opt, -5.414183950424194
Random seed, 27,training loss, 119.19646541050503, training defu, -5.766571167537144, training opt, -5.141793496268136, validating loss, 117.5714324951172, validating defu, -5.61557559967041, validating opt, -5.190591049194336,testing loss, 91.07182960510254, testing defu, -5.68894476890564, testing opt, -5.161739921569824
