Random seed, 29,training loss, 1.3072437286376952, training defu, -4.298129510879517, training opt, -3.2905957630702427, validating loss, 1.2346673011779785, validating defu, -3.982693004608154, validating opt, -3.1124853610992433,testing loss, 1.1114854574203492, testing defu, -4.454709529876709, testing opt, -3.4260483264923094
Random seed, 19,training loss, 0.7201659100396293, training defu, -4.696063736506871, training opt, -4.132689925602504, validating loss, 0.8098731279373169, validating defu, -4.716385841369629, validating opt, -4.106737041473389,testing loss, 0.8024803996086121, testing defu, -4.738998746871948, testing opt, -4.078784441947937
Random seed, 14,training loss, 0.670667907169887, training defu, -4.041788026264736, training opt, -3.5335388387952533, validating loss, 0.7673871278762817, validating defu, -4.044919681549072, validating opt, -3.53542275428772,testing loss, 0.7478016018867493, testing defu, -4.0574918508529665, testing opt, -3.57323157787323
Random seed, 4,training loss, 1.3843193667275564, training defu, -3.387901088169643, training opt, -2.756971379688808, validating loss, 1.341163969039917, validating defu, -3.3229836940765383, validating opt, -2.7504923820495604,testing loss, 1.2710193157196046, testing defu, -3.382999873161316, testing opt, -2.7255876541137694
Random seed, 16,training loss, 0.8756238460540772, training defu, -3.127980136871338, training opt, -3.0125609125409807, validating loss, 1.0180532932281494, validating defu, -3.119155168533325, validating opt, -3.059064769744873,testing loss, 0.892259669303894, testing defu, -3.1771739721298218, testing opt, -3.0935468912124633
Random seed, 10,training loss, 0.941772883278983, training defu, -1.688028543336051, training opt, -1.625594871384757, validating loss, 0.9020472049713135, validating defu, -1.5533366918563842, validating opt, -1.754304623603821,testing loss, 0.9008791089057923, testing defu, -1.7901898622512817, testing opt, -1.6375966310501098
Random seed, 20,training loss, 1.0245871816362653, training defu, -3.781456593104771, training opt, -3.350672926221575, validating loss, 1.1456933975219727, validating defu, -3.766278696060181, validating opt, -3.4208382606506347,testing loss, 1.0154579401016235, testing defu, -3.855146312713623, testing opt, -3.4297613859176637
Random seed, 9,training loss, 1.0610407897404261, training defu, -1.8423870835985456, training opt, -1.6872023514338903, validating loss, 0.8951109647750854, validating defu, -1.7862202644348144, validating opt, -1.6006708860397338,testing loss, 1.001023817062378, testing defu, -1.7473923683166503, testing opt, -1.5528178930282592
Random seed, 5,training loss, 0.7101136275700161, training defu, -3.3625796249934603, training opt, -3.040565231868199, validating loss, 0.6407369136810303, validating defu, -3.319124698638916, validating opt, -3.0159717559814454,testing loss, 0.7071392893791199, testing defu, -3.4595165729522703, testing opt, -3.011367607116699
Random seed, 24,training loss, 1.1038408756256104, training defu, -1.3357973677771433, training opt, -1.7237107583454676, validating loss, 1.1354902744293214, validating defu, -1.328495979309082, validating opt, -1.6270950317382813,testing loss, 1.1656280040740967, testing defu, -1.4955455780029296, testing opt, -1.6640679478645324
Random seed, 22,training loss, 1.9521835327148438, training defu, -2.5933870247432163, training opt, -2.3131282874516077, validating loss, 1.8716594696044921, validating defu, -2.601798915863037, validating opt, -2.3413995265960694,testing loss, 2.234588289260864, testing defu, -2.571888470649719, testing opt, -2.209763503074646
