Random seed, 28,training loss, 1.5404291766030447, training defu, -5.577396787915911, training opt, -4.874327482495989, validating loss, 1.5716647148132323, validating defu, -5.6807887077331545, validating opt, -4.976163578033447,testing loss, 1.605498456954956, testing defu, -5.569850301742553, testing opt, -4.976813077926636
Random seed, 25,training loss, 2.7535460335867747, training defu, -4.86479400907244, training opt, -4.194752883911133, validating loss, 2.6851642608642576, validating defu, -4.920790004730224, validating opt, -4.1573042392730715,testing loss, 2.6995356559753416, testing defu, -4.927539587020874, testing opt, -4.212554931640625
Random seed, 9,training loss, 2.5667381695338656, training defu, -4.764841978890555, training opt, -4.174027817589896, validating loss, 2.50010347366333, validating defu, -4.7923189163208, validating opt, -4.278954315185547,testing loss, 2.5241036415100098, testing defu, -4.877898502349853, testing opt, -4.229499292373657
Random seed, 21,training loss, 2.2955457278660365, training defu, -5.513895157405308, training opt, -4.761682319641113, validating loss, 2.25315465927124, validating defu, -5.717677783966065, validating opt, -4.959857082366943,testing loss, 2.3060781478881838, testing defu, -5.253678226470948, testing opt, -4.4394652366638185
Random seed, 11,training loss, 1.8654708930424282, training defu, -3.84949917112078, training opt, -3.597006470816476, validating loss, 1.6738404750823974, validating defu, -3.921901750564575, validating opt, -3.731362056732178,testing loss, 1.817247486114502, testing defu, -3.9376317262649536, testing opt, -3.6471261501312258
Random seed, 15,training loss, 2.953706019265311, training defu, -5.581397587912424, training opt, -4.753768348693848, validating loss, 2.784950065612793, validating defu, -5.468945693969727, validating opt, -4.921413993835449,testing loss, 2.8051578998565674, testing defu, -5.60603518486023, testing opt, -4.979645252227783
Random seed, 29,training loss, 3.537521689278739, training defu, -3.223226588112967, training opt, -2.493793487548828, validating loss, 3.6078670501708983, validating defu, -3.1941015243530275, validating opt, -2.5171932220458983,testing loss, 3.3635883808135985, testing defu, -3.154569315910339, testing opt, -2.4474998235702516
Random seed, 2,training loss, 2.4436338424682615, training defu, -4.616548545019967, training opt, -3.818635674885341, validating loss, 2.3439559936523438, validating defu, -4.645954608917236, validating opt, -4.032967853546142,testing loss, 2.698812246322632, testing defu, -4.65936279296875, testing opt, -3.8644145011901854
Random seed, 13,training loss, 15.8172958782741, training defu, -6.501966639927455, training opt, -5.530832399640764, validating loss, 13.217560958862304, validating defu, -6.376933574676514, validating opt, -5.4760795593261715,testing loss, 15.498607540130616, testing defu, -6.553321409225464, testing opt, -5.532390499114991
Random seed, 23,training loss, 2.136010605948312, training defu, -3.232328135626657, training opt, -3.098992361341204, validating loss, 2.2526466846466064, validating defu, -3.2329337120056154, validating opt, -3.142081689834595,testing loss, 2.2489968061447145, testing defu, -3.1963200330734254, testing opt, -3.0234701156616213
Random seed, 10,training loss, 2.1886180741446357, training defu, -3.9727696146283833, training opt, -3.703138392312186, validating loss, 2.1612260818481444, validating defu, -4.066099309921265, validating opt, -3.7991899490356444,testing loss, 2.1659735202789308, testing defu, -3.9856930017471313, testing opt, -3.675862765312195
Random seed, 12,training loss, 2.4432620457240515, training defu, -2.3455338954925535, training opt, -2.1645691871643065, validating loss, 2.542102813720703, validating defu, -2.3132389068603514, validating opt, -2.1445493698120117,testing loss, 2.3829062461853026, testing defu, -2.3040239572525025, testing opt, -2.130415165424347
Random seed, 22,training loss, 3.0798868451799666, training defu, -5.942986474718366, training opt, -5.316464669363839, validating loss, 2.959397029876709, validating defu, -6.000072574615478, validating opt, -5.254722023010254,testing loss, 3.052232789993286, testing defu, -5.923671436309815, testing opt, -5.350370788574219
