Random seed, 28,training loss, 5.076373849596296, training defu, -6.524762385232108, training opt, -5.630744116646903, validating loss, 5.0419464111328125, validating defu, -6.47390832901001, validating opt, -5.553906345367432,testing loss, 4.773498058319092, testing defu, -6.8480323314666744, testing opt, -6.051127099990845
Random seed, 27,training loss, 5.760954911368234, training defu, -6.1803838184901645, training opt, -5.395268453870501, validating loss, 5.619085884094238, validating defu, -6.28638105392456, validating opt, -5.486851024627685,testing loss, 5.642715072631836, testing defu, -6.219788551330566, testing opt, -5.458074235916138
Random seed, 7,training loss, 4.668324797494071, training defu, -6.434785829271589, training opt, -5.7066549301147464, validating loss, 4.610159301757813, validating defu, -6.405588912963867, validating opt, -5.690140056610107,testing loss, 4.579070091247559, testing defu, -6.526433706283569, testing opt, -5.768314456939697
Random seed, 25,training loss, 5.03074528830392, training defu, -5.39653150013515, training opt, -5.064025960649762, validating loss, 5.389277458190918, validating defu, -5.272444152832032, validating opt, -4.924186420440674,testing loss, 4.98708872795105, testing defu, -5.3484193801879885, testing opt, -5.02758002281189
Random seed, 9,training loss, 4.817565427507673, training defu, -4.876227119990758, training opt, -4.1770846503121515, validating loss, 4.472640037536621, validating defu, -4.771106338500976, validating opt, -4.08931188583374,testing loss, 5.053064060211182, testing defu, -4.911803388595581, testing opt, -4.1410422086715695
Random seed, 22,training loss, 3.6902358191353932, training defu, -5.809904956817627, training opt, -5.211019706726074, validating loss, 3.7588311195373536, validating defu, -5.664410209655761, validating opt, -5.079758930206299,testing loss, 3.6326255321502687, testing defu, -5.800313568115234, testing opt, -5.193027305603027
Random seed, 30,training loss, 4.638884626116071, training defu, -6.536499377659389, training opt, -5.871628107343401, validating loss, 4.545378303527832, validating defu, -6.667081642150879, validating opt, -5.986214828491211,testing loss, 4.692123126983643, testing defu, -6.536285877227783, testing opt, -5.881977701187134
Random seed, 19,training loss, 5.242155838012695, training defu, -7.05995911189488, training opt, -6.361521829877581, validating loss, 5.1050361633300785, validating defu, -7.0388518333435055, validating opt, -6.399696254730225,testing loss, 4.89787483215332, testing defu, -7.0449666500091555, testing opt, -6.315455198287964
Random seed, 29,training loss, 3.648942906515939, training defu, -4.842109366825649, training opt, -4.281962776184082, validating loss, 4.116097831726075, validating defu, -4.730718994140625, validating opt, -4.160643672943115,testing loss, 3.4556061744689943, testing defu, -4.87440595626831, testing opt, -4.336776065826416
Random seed, 16,training loss, 4.373483576093402, training defu, -5.73755407333374, training opt, -5.178223255702427, validating loss, 4.209607124328613, validating defu, -5.770559597015381, validating opt, -5.3303545951843265,testing loss, 4.313999986648559, testing defu, -5.784405899047852, testing opt, -5.129394769668579
Random seed, 3,training loss, 5.802062252589635, training defu, -4.33877523286002, training opt, -3.8686137608119417, validating loss, 5.77424430847168, validating defu, -4.379483222961426, validating opt, -3.893161582946777,testing loss, 5.768284034729004, testing defu, -4.4344147682189945, testing opt, -3.9583121299743653
