Random seed, 2,training loss, 1.4670420101710728, training defu, -4.744488620758057, training opt, -2.7973131554467336, validating loss, 2.2579421997070312, validating defu, -4.705226898193359, validating opt, -2.600136375427246,testing loss, 2.1344972133636473, testing defu, -4.665436267852783, testing opt, -2.8291245222091677
Random seed, 13,training loss, 8.724434569903783, training defu, -1.2015728950500488, training opt, -0.5515536333833422, validating loss, 10.350767230987548, validating defu, -1.2672595739364625, validating opt, -0.5644800782203674,testing loss, 8.563726425170898, testing defu, -1.232781958580017, testing opt, -0.5825076699256897
Random seed, 11,training loss, 2.69621821471623, training defu, -4.2204123292650495, training opt, -1.8311578852789743, validating loss, 3.490863299369812, validating defu, -4.2124207496643065, validating opt, -1.8690622806549073,testing loss, 2.2468215823173523, testing defu, -4.285439801216126, testing opt, -1.9212594509124756
Random seed, 6,training loss, 0.7256825242723738, training defu, -5.11712270464216, training opt, -3.930928931917463, validating loss, 0.9290737628936767, validating defu, -5.414792060852051, validating opt, -3.665761852264404,testing loss, 0.7506925702095032, testing defu, -5.202397680282592, testing opt, -3.9177794456481934
Random seed, 25,training loss, 2.6556085382189067, training defu, -2.508628273010254, training opt, -1.2787851912634713, validating loss, 3.5521589279174806, validating defu, -2.451212167739868, validating opt, -1.3152609586715698,testing loss, 3.324212670326233, testing defu, -2.451352596282959, testing opt, -1.2892917275428772
Random seed, 28,training loss, 2.502413691793169, training defu, -3.6869869913373674, training opt, -2.4139531544276647, validating loss, 2.2609211921691896, validating defu, -3.650461721420288, validating opt, -2.4146049499511717,testing loss, 3.038823890686035, testing defu, -3.579792094230652, testing opt, -2.3702571392059326
Random seed, 12,training loss, 2.156778836250305, training defu, -5.735434940883091, training opt, -4.180315671648298, validating loss, 1.6923253774642943, validating defu, -5.838779544830322, validating opt, -4.182150840759277,testing loss, 2.658870506286621, testing defu, -5.4834136962890625, testing opt, -3.9637163877487183
Random seed, 16,training loss, 3.4180799279894147, training defu, -3.7852182592664447, training opt, -2.98383868762425, validating loss, 3.768238162994385, validating defu, -3.8425050258636473, validating opt, -3.0337480545043944,testing loss, 3.4739254474639893, testing defu, -3.847740626335144, testing opt, -2.992838740348816
Random seed, 21,training loss, 0.671849867275783, training defu, -4.009104810442243, training opt, -3.243356384549822, validating loss, 0.5925506114959717, validating defu, -3.9812986850738525, validating opt, -3.2441622734069826,testing loss, 0.642462408542633, testing defu, -4.035744905471802, testing opt, -3.300362396240234
Random seed, 20,training loss, 8.523487029756819, training defu, -1.5239095619746617, training opt, -0.7592027068138123, validating loss, 6.109669589996338, validating defu, -1.466163945198059, validating opt, -0.8201614499092102,testing loss, 5.856023263931275, testing defu, -1.4864023923873901, testing opt, -0.8182644188404083
Random seed, 7,training loss, 7.549396460396903, training defu, -4.984375258854457, training opt, -3.904358959197998, validating loss, 8.455031490325927, validating defu, -4.844098472595215, validating opt, -3.673509120941162,testing loss, 6.354469251632691, testing defu, -5.02612419128418, testing opt, -4.027465391159057
Random seed, 9,training loss, 6.221180319786072, training defu, -2.3244235243116105, training opt, -1.6933199780327932, validating loss, 6.544990730285645, validating defu, -2.1986443996429443, validating opt, -1.5524940729141234,testing loss, 6.8467854976654055, testing defu, -2.3791090726852415, testing opt, -1.7435816287994386
Random seed, 14,training loss, 5.512255655016218, training defu, -4.163397189549038, training opt, -3.683081463405064, validating loss, 4.616520595550537, validating defu, -4.143843364715576, validating opt, -3.597122144699097,testing loss, 4.645257210731506, testing defu, -4.145555019378662, testing opt, -3.7038575410842896
Random seed, 17,training loss, 3.812380242347717, training defu, -2.929460232598441, training opt, -2.7653553213391984, validating loss, 4.150030350685119, validating defu, -2.8972791194915772, validating opt, -2.7857661724090574,testing loss, 3.802366614341736, testing defu, -2.912767434120178, testing opt, -2.7301730871200562
Random seed, 19,training loss, 0.4772764342171805, training defu, -4.6702096666608535, training opt, -4.176476866858346, validating loss, 0.45756456851959226, validating defu, -4.7469758033752445, validating opt, -4.1682053565979,testing loss, 0.5139573097229004, testing defu, -4.697152948379516, testing opt, -4.1286297082901005
Random seed, 15,training loss, 13.959338338034494, training defu, -1.1987414411136081, training opt, -0.8198101682322366, validating loss, 14.119229316711426, validating defu, -1.3202180862426758, validating opt, -0.8256244778633117,testing loss, 14.0417085647583, testing defu, -1.166778826713562, testing opt, -0.7631009846925736
Random seed, 29,training loss, 8.982291548592704, training defu, -3.488111530031477, training opt, -2.7296863113130843, validating loss, 9.536872482299804, validating defu, -3.4673115730285646, validating opt, -2.7637075901031496,testing loss, 10.957769012451172, testing defu, -3.5146977424621584, testing opt, -2.7322031259536743
