Random seed, 19,training loss, 0.9154139007840838, training defu, -5.056444808415004, training opt, -4.132689891542707, validating loss, 1.13871591091156, validating defu, -4.986675548553467, validating opt, -4.10673713684082,testing loss, 1.0047984957695006, testing defu, -5.077517986297607, testing opt, -4.078784465789795
Random seed, 11,training loss, 6.283179099219186, training defu, -2.931482069832938, training opt, -1.8949408360889979, validating loss, 6.505767154693603, validating defu, -2.923552703857422, validating opt, -2.0804635763168333,testing loss, 5.95323486328125, testing defu, -3.0501447916030884, testing opt, -1.8511263489723206
Random seed, 9,training loss, 13.168796866280692, training defu, -2.1637789011001587, training opt, -1.687202399117606, validating loss, 5.003407096862793, validating defu, -2.0243213891983034, validating opt, -1.6006710529327393,testing loss, 6.163030838966369, testing defu, -1.982778298854828, testing opt, -1.5528179049491881
Random seed, 26,training loss, 2.9420513221195765, training defu, -1.7680884906223842, training opt, -1.6533081020627702, validating loss, 3.2564965963363646, validating defu, -1.776796078681946, validating opt, -1.5541678428649903,testing loss, 1.9696237683296203, testing defu, -1.7508344531059266, testing opt, -1.6531315922737122
Random seed, 7,training loss, 9.897728729248048, training defu, -3.3013022014072964, training opt, -2.3167138406208583, validating loss, 11.237835311889649, validating defu, -3.2128339290618895, validating opt, -2.179148244857788,testing loss, 10.98474555015564, testing defu, -3.2919042348861693, testing opt, -2.2674041271209715
Random seed, 10,training loss, 5.771830967494419, training defu, -2.175310526575361, training opt, -1.625594871384757, validating loss, 5.580131673812867, validating defu, -2.15601532459259, validating opt, -1.7543045997619628,testing loss, 6.600985169410706, testing defu, -2.332640504837036, testing opt, -1.6375967144966126
Random seed, 29,training loss, 1.2216264043535505, training defu, -4.0032111917223245, training opt, -3.290595749446324, validating loss, 1.313964557647705, validating defu, -3.9038331508636475, validating opt, -3.1124855518341064,testing loss, 1.1808666944503785, testing defu, -3.976015043258667, testing opt, -3.4260480880737303
Random seed, 13,training loss, 6.960315183230809, training defu, -4.276462704794747, training opt, -3.860976457595825, validating loss, 7.740756797790527, validating defu, -4.2806065559387205, validating opt, -3.9530728340148924,testing loss, 8.314770030975343, testing defu, -4.275978899002075, testing opt, -3.8439088821411134
Random seed, 16,training loss, 14.183016286577498, training defu, -3.6522162096840995, training opt, -3.01256091935294, validating loss, 15.20740909576416, validating defu, -3.6808632373809815, validating opt, -3.0590647220611573,testing loss, 16.723487854003906, testing defu, -3.669454836845398, testing opt, -3.09354681968689
Random seed, 25,training loss, 2.2484046731676375, training defu, -3.9101258209773473, training opt, -3.255058819907052, validating loss, 2.0016204833984377, validating defu, -3.771220827102661, validating opt, -3.1136028289794924,testing loss, 1.9486098885536194, testing defu, -3.8462316513061525, testing opt, -3.162303638458252
Random seed, 17,training loss, 8.365044675554548, training defu, -2.728116737093244, training opt, -2.1897829498563492, validating loss, 8.611337757110595, validating defu, -2.6338377475738524, validating opt, -2.2922348022460937,testing loss, 6.235977244377136, testing defu, -2.8000242471694947, testing opt, -2.204775536060333
Random seed, 22,training loss, 4.03362077985491, training defu, -2.5127901213509696, training opt, -2.313128321511405, validating loss, 4.120544815063477, validating defu, -2.4473516941070557, validating opt, -2.341399383544922,testing loss, 5.2447669506073, testing defu, -2.4965790033340456, testing opt, -2.2097634077072144
Random seed, 23,training loss, 3.2922114985329762, training defu, -4.391491372244698, training opt, -3.7399688856942315, validating loss, 4.963470220565796, validating defu, -4.405200386047364, validating opt, -3.547428607940674,testing loss, 4.421378564834595, testing defu, -4.490492439270019, testing opt, -3.724550175666809
Random seed, 30,training loss, 27.152905000959123, training defu, -4.308195516041347, training opt, -3.4619386332375663, validating loss, 38.14900665283203, validating defu, -3.9430330276489256, validating opt, -3.2684277057647706,testing loss, 32.32363357543945, testing defu, -4.024572134017944, testing opt, -3.174127292633057
Random seed, 15,training loss, 4.307262631825038, training defu, -0.8737811940056938, training opt, -0.6152239846331733, validating loss, 4.020891618728638, validating defu, -0.8343474864959717, validating opt, -0.6276077270507813,testing loss, 4.435646748542785, testing defu, -0.7873161971569062, testing opt, -0.5622174918651581
Random seed, 27,training loss, 4.447825544221061, training defu, -3.6998022283826555, training opt, -3.486891187940325, validating loss, 4.042909812927246, validating defu, -3.6822887897491454, validating opt, -3.4568647861480715,testing loss, 4.658859300613403, testing defu, -3.686518430709839, testing opt, -3.499955344200134
Random seed, 21,training loss, 7.357838303702218, training defu, -3.427415064402989, training opt, -3.204330771309989, validating loss, 6.908619403839111, validating defu, -3.3208621025085447, validating opt, -3.1460246562957765,testing loss, 7.664893102645874, testing defu, -3.558877873420715, testing opt, -3.3431444644927977
Random seed, 3,training loss, 4.310169812611171, training defu, -3.8208911963871546, training opt, -3.6682874815804616, validating loss, 5.148802423477173, validating defu, -3.7662479877471924, validating opt, -3.4755297660827638,testing loss, 3.8192025899887083, testing defu, -3.8101863861083984, testing opt, -3.5758325815200807
Random seed, 18,training loss, 2.032913701874869, training defu, -3.577548360824585, training opt, -3.232483891078404, validating loss, 1.8709103107452392, validating defu, -3.337175464630127, validating opt, -2.634623384475708,testing loss, 1.8884294748306274, testing defu, -3.454123783111572, testing opt, -3.2317732334136964
Random seed, 20,training loss, 10.118770735604423, training defu, -3.5534233638218473, training opt, -3.3506730488368444, validating loss, 9.905130958557129, validating defu, -3.5786733627319336, validating opt, -3.4208383083343508,testing loss, 9.579634952545167, testing defu, -3.6104329347610475, testing opt, -3.429761457443237
Random seed, 12,training loss, 4.8068897315434045, training defu, -0.48928573174136025, training opt, -0.25261156814438956, validating loss, 4.746320486068726, validating defu, -0.3644100517034531, validating opt, -0.18252074122428893,testing loss, 5.4153388977050785, testing defu, -0.45405272841453553, testing opt, -0.20625633150339126
Random seed, 4,training loss, 12.64261338370187, training defu, -2.91615959576198, training opt, -2.7569713524409702, validating loss, 13.698040580749511, validating defu, -2.9293585300445555, validating opt, -2.750492477416992,testing loss, 10.791912126541138, testing defu, -2.8970737934112547, testing opt, -2.7255876541137694
Random seed, 28,training loss, 6.861684622083391, training defu, -2.773711463383266, training opt, -2.598977092334202, validating loss, 6.441102600097656, validating defu, -3.045845127105713, validating opt, -2.7082621097564696,testing loss, 7.109369468688965, testing defu, -2.845525360107422, testing opt, -2.6293864250183105
Random seed, 8,training loss, 4.880780141694205, training defu, -5.122242532457624, training opt, -4.753017377853394, validating loss, 3.0183064937591553, validating defu, -5.028066921234131, validating opt, -4.692433166503906,testing loss, 2.4757888317108154, testing defu, -5.119186639785767, testing opt, -4.815920400619507
Random seed, 6,training loss, 7.509624740055629, training defu, -2.729800891876221, training opt, -2.6014468465532574, validating loss, 8.409068584442139, validating defu, -2.711480188369751, validating opt, -2.536290407180786,testing loss, 7.462180137634277, testing defu, -2.78178551197052, testing opt, -2.6167627573013306
Random seed, 1,training loss, 2.7907357045582364, training defu, -4.787861088344029, training opt, -4.179688896451678, validating loss, 4.342911577224731, validating defu, -4.925398254394532, validating opt, -4.2139616966247555,testing loss, 2.525732183456421, testing defu, -4.733125114440918, testing opt, -4.214665794372559
Random seed, 2,training loss, 4.210167918886457, training defu, -3.8819788455963136, training opt, -3.6160763468061177, validating loss, 4.246171855926514, validating defu, -3.930459451675415, validating opt, -3.7732449531555177,testing loss, 4.545632481575012, testing defu, -3.9547181129455566, testing opt, -3.724575901031494
Random seed, 14,training loss, 4.642917108535767, training defu, -3.9080505575452533, training opt, -3.533538859231131, validating loss, 4.684926509857178, validating defu, -3.9557512283325194, validating opt, -3.535422658920288,testing loss, 5.25067925453186, testing defu, -3.9733463764190673, testing opt, -3.5732314586639404
Random seed, 24,training loss, 1.7214895793369838, training defu, -1.7654705490384783, training opt, -1.7237107719693865, validating loss, 1.8065118312835693, validating defu, -1.774752426147461, validating opt, -1.6270950317382813,testing loss, 1.944914960861206, testing defu, -1.7181477904319764, testing opt, -1.6640678286552428
Random seed, 5,training loss, 7.582153020586286, training defu, -3.5580120291028705, training opt, -3.040565252304077, validating loss, 7.792659568786621, validating defu, -3.4385902881622314, validating opt, -3.0159716606140137,testing loss, 6.854187846183777, testing defu, -3.695645809173584, testing opt, -3.011367583274841
