Random seed, 12,training loss, 0.45248639072690694, training defu, -0.6088989512196609, training opt, -0.2526115698473794, validating loss, 0.4829770565032959, validating defu, -0.3190432548522949, validating opt, -0.1825206995010376,testing loss, 0.8121554672718048, testing defu, -0.8056303352117539, testing opt, -0.20625634491443634
Random seed, 13,training loss, 0.63008120570864, training defu, -4.382730742863246, training opt, -3.8609764916556224, validating loss, 0.6956390142440796, validating defu, -4.455165100097656, validating opt, -3.953072738647461,testing loss, 0.6164368987083435, testing defu, -4.334595680236816, testing opt, -3.843908953666687
Random seed, 26,training loss, 0.5547923002924238, training defu, -1.8046552760260446, training opt, -1.6533080543790544, validating loss, 0.6122254610061646, validating defu, -1.8177935123443603, validating opt, -1.5541677474975586,testing loss, 0.4928353548049927, testing defu, -1.7919631123542785, testing opt, -1.6531316637992859
Random seed, 14,training loss, 0.5832152434757778, training defu, -3.9923286165509904, training opt, -3.5335388387952533, validating loss, 0.7583496332168579, validating defu, -4.029796600341797, validating opt, -3.53542275428772,testing loss, 0.7145062327384949, testing defu, -4.021621131896973, testing opt, -3.57323157787323
Random seed, 5,training loss, 0.542676762172154, training defu, -3.3070431573050363, training opt, -3.040565231868199, validating loss, 0.5853530406951905, validating defu, -3.3412734508514403, validating opt, -3.0159717559814454,testing loss, 0.5735883355140686, testing defu, -3.3349525213241575, testing opt, -3.011367607116699
Random seed, 28,training loss, 0.45351052624838695, training defu, -2.8301719665527343, training opt, -2.6283747332436698, validating loss, 0.5697402477264404, validating defu, -2.8717150688171387, validating opt, -2.708262062072754,testing loss, 0.5511190295219421, testing defu, -2.8047067403793333, testing opt, -2.6293864011764527
Random seed, 11,training loss, 0.6681993416377476, training defu, -2.142475039618356, training opt, -1.8949407373155867, validating loss, 0.6538903713226318, validating defu, -2.264439344406128, validating opt, -2.080463409423828,testing loss, 0.6764933228492737, testing defu, -2.191992461681366, testing opt, -1.8511263370513915
Random seed, 16,training loss, 0.7665811538696289, training defu, -3.12366920198713, training opt, -3.0125609125409807, validating loss, 0.8415185928344726, validating defu, -3.1220442771911623, validating opt, -3.059064769744873,testing loss, 0.7701934814453125, testing defu, -3.1872246742248533, testing opt, -3.0935468912124633
Random seed, 4,training loss, 1.0640408379690989, training defu, -3.1359826292310444, training opt, -2.756971379688808, validating loss, 1.0830406665802002, validating defu, -3.233185625076294, validating opt, -2.7504923820495604,testing loss, 1.1932422161102294, testing defu, -3.276938271522522, testing opt, -2.7255876541137694
Random seed, 25,training loss, 0.701932532446725, training defu, -4.08371559551784, training opt, -3.2550589629582, validating loss, 0.7158343076705933, validating defu, -3.805939483642578, validating opt, -3.1136029720306397,testing loss, 0.8012349843978882, testing defu, -4.309426164627075, testing opt, -3.1623037576675417
Random seed, 27,training loss, 0.684987245287214, training defu, -3.8762676647731236, training opt, -3.486891072137015, validating loss, 0.7422260046005249, validating defu, -3.956564950942993, validating opt, -3.456864595413208,testing loss, 0.6017483711242676, testing defu, -3.742602896690369, testing opt, -3.4999555110931397
