Random seed, 2,training loss, 17.704144450596402, training defu, -5.938220460074288, training opt, -5.390835026332311, validating loss, 15.018878936767578, validating defu, -5.985794734954834, validating opt, -5.450715637207031,testing loss, 15.69273862838745, testing defu, -5.828554153442383, testing opt, -5.25992169380188
Random seed, 15,training loss, 173.50912388392857, training defu, -4.39938280923026, training opt, -3.8426940168653214, validating loss, 194.96884460449218, validating defu, -4.445253658294678, validating opt, -4.018695831298828,testing loss, 224.86026306152343, testing defu, -4.329412794113159, testing opt, -3.836157512664795
Random seed, 21,training loss, 97.01584418160574, training defu, -5.414211777278355, training opt, -4.995330769675118, validating loss, 106.30893402099609, validating defu, -5.229509544372559, validating opt, -4.901432991027832,testing loss, 106.21745681762695, testing defu, -5.280084180831909, testing opt, -4.8137442111969
Random seed, 7,training loss, 135.25027749197824, training defu, -7.044265351976667, training opt, -6.387626130240304, validating loss, 198.2342742919922, validating defu, -6.831444263458252, validating opt, -6.107073593139648,testing loss, 171.28553314208983, testing defu, -6.922148132324219, testing opt, -6.154504871368408
Random seed, 18,training loss, 29.063769585745675, training defu, -5.746799509865897, training opt, -5.254291684286935, validating loss, 24.132308959960938, validating defu, -5.750603294372558, validating opt, -5.342091464996338,testing loss, 23.725287246704102, testing defu, -5.754838943481445, testing opt, -5.35556993484497
Random seed, 5,training loss, 52.19900567190988, training defu, -6.691747270311628, training opt, -6.188791166033064, validating loss, 121.8072624206543, validating defu, -6.516215229034424, validating opt, -5.86747636795044,testing loss, 92.62699508666992, testing defu, -6.751935195922852, testing opt, -6.213324165344238
Random seed, 25,training loss, 26.520669337681362, training defu, -5.628703907557896, training opt, -5.142664582388742, validating loss, 28.901103591918947, validating defu, -5.498645877838134, validating opt, -5.029713344573975,testing loss, 36.964969062805174, testing defu, -5.574043798446655, testing opt, -5.077605438232422
Random seed, 10,training loss, 17.08603564671108, training defu, -5.597532871791294, training opt, -5.093226977757046, validating loss, 18.484708404541017, validating defu, -5.585614109039307, validating opt, -5.131829452514649,testing loss, 20.481718444824217, testing defu, -5.624257135391235, testing opt, -5.103885173797607
Random seed, 4,training loss, 15.032299259730747, training defu, -5.761093521118164, training opt, -5.244286591666086, validating loss, 15.62243824005127, validating defu, -5.62069091796875, validating opt, -5.126750850677491,testing loss, 15.979574871063232, testing defu, -5.640057992935181, testing opt, -5.109947586059571
Random seed, 29,training loss, 40.57057756696429, training defu, -5.3755320412772045, training opt, -4.973323999132429, validating loss, 49.362552642822266, validating defu, -5.376397037506104, validating opt, -4.921220970153809,testing loss, 44.49156303405762, testing defu, -5.3911701202392575, testing opt, -4.9546839714050295
Random seed, 13,training loss, 42.59153322492327, training defu, -5.47899842943464, training opt, -5.070634746551514, validating loss, 35.957814407348636, validating defu, -5.41668701171875, validating opt, -5.078710460662842,testing loss, 43.345612144470216, testing defu, -5.494069290161133, testing opt, -5.101528835296631
Random seed, 16,training loss, 22.214780344281877, training defu, -6.360545172010149, training opt, -5.846492658342634, validating loss, 22.063836669921876, validating defu, -6.505759429931641, validating opt, -6.000843143463134,testing loss, 24.43150978088379, testing defu, -6.4071861743927006, testing opt, -5.888173961639405
Random seed, 22,training loss, 37.839725439889094, training defu, -5.9847239358084545, training opt, -5.525631536756243, validating loss, 30.66101493835449, validating defu, -6.164028167724609, validating opt, -5.680687141418457,testing loss, 35.46934967041015, testing defu, -6.0641014099121096, testing opt, -5.574877119064331
Random seed, 17,training loss, 21.324703025817872, training defu, -5.698294149126325, training opt, -5.215282521929059, validating loss, 23.66312599182129, validating defu, -5.789864826202392, validating opt, -5.28953275680542,testing loss, 23.402137756347656, testing defu, -5.806301784515381, testing opt, -5.2954442501068115
Random seed, 3,training loss, 21.539180864606585, training defu, -5.209201717376709, training opt, -4.721133967808314, validating loss, 26.836166381835938, validating defu, -5.315078353881836, validating opt, -4.799851608276367,testing loss, 27.56024169921875, testing defu, -5.273501873016357, testing opt, -4.6837560653686525
