Random seed, 1,training loss, 0.4800519875117711, training defu, -1.2140569925308227, training opt, -1.45554769550051, validating loss, 0.5080368518829346, validating defu, -1.2395475387573243, validating opt, -1.3747101783752442,testing loss, 0.4916865468025208, testing defu, -1.2100001931190492, testing opt, -1.529539155960083
Random seed, 3,training loss, 0.6384663888386317, training defu, -2.910086945125035, training opt, -2.334414233480181, validating loss, 0.6368833065032959, validating defu, -2.970537281036377, validating opt, -2.521961545944214,testing loss, 0.6536225080490112, testing defu, -2.775476312637329, testing opt, -2.3865957021713258
Random seed, 10,training loss, 0.6354076317378453, training defu, -4.192549800872802, training opt, -3.791391726902553, validating loss, 0.5150719165802002, validating defu, -4.073899555206299, validating opt, -3.7524149894714354,testing loss, 0.5729089975357056, testing defu, -4.1424635887146, testing opt, -3.8737809658050537
Random seed, 4,training loss, 0.42164560726710726, training defu, -4.398610482897078, training opt, -3.9817580086844306, validating loss, 0.4453850507736206, validating defu, -4.368742179870606, validating opt, -3.953482484817505,testing loss, 0.3675431847572327, testing defu, -4.438777685165405, testing opt, -4.078610348701477
Random seed, 6,training loss, 0.6191795144762312, training defu, -4.641183512551444, training opt, -3.9309288910457068, validating loss, 0.8296533823013306, validating defu, -4.8125707626342775, validating opt, -3.6657617568969725,testing loss, 0.6488890528678894, testing defu, -4.596347045898438, testing opt, -3.917778968811035
Random seed, 11,training loss, 0.3938209601811, training defu, -1.7982501200267247, training opt, -1.8311578580311367, validating loss, 0.4171526074409485, validating defu, -1.779578948020935, validating opt, -1.869062328338623,testing loss, 0.4633031070232391, testing defu, -1.8469286561012268, testing opt, -1.9212594509124756
Random seed, 14,training loss, 0.4308019518852234, training defu, -3.9797504833766393, training opt, -3.6830813816615513, validating loss, 0.46957714557647706, validating defu, -3.9665759563446046, validating opt, -3.59712176322937,testing loss, 0.4450515866279602, testing defu, -3.9737909555435182, testing opt, -3.703857445716858
Random seed, 8,training loss, 0.3630490013531276, training defu, -1.6614940575190953, training opt, -1.561849638393947, validating loss, 0.44660631418228147, validating defu, -1.6796422243118285, validating opt, -1.6222984790802002,testing loss, 0.4839173197746277, testing defu, -1.663884425163269, testing opt, -1.5039993405342102
Random seed, 18,training loss, 0.8462826762880598, training defu, -2.9178886481693813, training opt, -2.1397255659103394, validating loss, 0.9989300012588501, validating defu, -3.310618686676025, validating opt, -2.4496073722839355,testing loss, 0.832921051979065, testing defu, -3.0389451026916503, testing opt, -2.1997703909873962
Random seed, 7,training loss, 0.6283843381064279, training defu, -4.2309926237378805, training opt, -3.904359013693673, validating loss, 0.6892336845397949, validating defu, -4.094905376434326, validating opt, -3.6735091686248778,testing loss, 0.6946821331977844, testing defu, -4.344236040115357, testing opt, -4.027465295791626
Random seed, 20,training loss, 0.42193838698523384, training defu, -0.8828999076570784, training opt, -0.7592026914869036, validating loss, 0.30855884552001955, validating defu, -0.8694446444511413, validating opt, -0.8201615929603576,testing loss, 0.2454653799533844, testing defu, -0.8843927085399628, testing opt, -0.8182642996311188
