Random seed, 7
final loss, 0.15187952518463135, final defender utility, -1.3565108686685563
Random seed, 9
final loss, 0.1503620743751526, final defender utility, -1.019973596930504
Random seed, 2
final loss, 2.7155755519866944, final defender utility, -0.6582005985081196
Random seed, 3
final loss, 0.2049542784690857, final defender utility, -2.0696571230888368
Random seed, 1
final loss, 0.3549281120300293, final defender utility, -2.1004028975963593
Random seed, 4
final loss, 0.3365152835845947, final defender utility, -1.609949666261673
Random seed, 5
final loss, 0.3811285376548767, final defender utility, -1.9751769304275513
Random seed, 6
Random seed, 8
Random seed, 10
