Random seed, 4
final loss, 0.13642846345901488, final defender utility, -2.7750813484191896
Random seed, 10
final loss, 0.17865272760391235, final defender utility, -1.1576685920357703
Random seed, 1
Random seed, 1
Random seed, 1
Random seed, 1
Random seed, 1
Random seed, 1
Random seed, 1
Random seed, 1
Random seed, 1
Random seed, 1
Random seed, 1
Random seed, 1
Random seed, 1
Random seed, 1
Random seed, 5
Random seed, 1
Random seed, 5
Random seed, 3
Random seed, 3
Random seed, 3
Random seed, 3
Random seed, 3
Random seed, 3
Random seed, 5
Random seed, 3
Random seed, 3
Random seed, 3
Random seed, 3
Random seed, 3
Random seed, 3
Random seed, 3
Random seed, 3
Random seed, 3
Random seed, 3
Random seed, 1
Random seed, 1
Random seed, 1
Random seed, 3
final loss, 0.8191095352172851, final defender utility, -0.22703329883515835
