Random seed, 4
final loss, 0.22341036796569824, final defender utility, -1.838166231662035Random seed, 4
Random seed, 4
final loss, 0.22341036796569824, final defender utility, -1.838166231662035final loss, 24.788777601718902, final defender utility, -3.8495869755744936final loss, 24.788777601718902, final defender utility, -3.8495869755744936final loss, 24.788777601718902, final defender utility, -3.8495869755744936final loss, 24.788777601718902, final defender utility, -3.8495869755744936final loss, 24.788777601718902, final defender utility, -3.8495869755744936final loss, 24.788777601718902, final defender utility, -3.8495869755744936final loss, 24.788777601718902, final defender utility, -3.8495869755744936final loss, 24.788777601718902, final defender utility, -3.8495869755744936final loss, 24.788777601718902, final defender utility, -3.8495869755744936final loss, 24.788777601718902, final defender utility, -3.8495869755744936final loss, 24.788777601718902, final defender utility, -3.8495869755744936final loss, 24.788777601718902, final defender utility, -3.8495869755744936final loss, 24.788777601718902, final defender utility, -3.8495869755744936final loss, 24.788777601718902, final defender utility, -3.8495869755744936final loss, 24.788777601718902, final defender utility, -3.8495869755744936final loss, 24.788777601718902, final defender utility, -3.8495869755744936final loss, 24.788777601718902, final defender utility, -3.8495869755744936final loss, 24.788777601718902, final defender utility, -3.8495869755744936final loss, 24.788777601718902, final defender utility, -3.8495869755744936final loss, 24.788777601718902, final defender utility, -3.8495869755744936final loss, 24.788777601718902, final defender utility, -3.8495869755744936final loss, 24.788777601718902, final defender utility, -3.8495869755744936Random seed, 4
final loss, 0.22341036796569824, final defender utility, -1.838166231662035Random seed, 4
Random seed, 4
Random seed, 4
Random seed, 4
Random seed, 4
Random seed, 4
final loss, 0.22341036796569824, final defender utility, -1.8381661601364612Random seed, 4
final loss, 0.22341036796569824, final defender utility, -1.7770884476602078Random seed, 4
final loss, 0.22341036796569824, final defender utility, -1.7757536053657532Random seed, 4
final loss, 0.22341036796569824, final defender utility, -1.7757536053657532Random seed, 4
Random seed, 4
final loss, 0.22341036796569824, final defender utility, -1.7757536053657532Random seed, 4
final loss, 2.716710090637207, final defender utility, -1.7757536053657532final loss, inf, final defender utility, -4.101606714725494final loss, inf, final defender utility, -4.101606714725494final loss, inf, final defender utility, -4.101606714725494final loss, inf, final defender utility, -4.101606714725494final loss, inf, final defender utility, -4.101606714725494final loss, inf, final defender utility, -4.101606714725494final loss, inf, final defender utility, -4.101606714725494final loss, inf, final defender utility, -4.101606714725494Random seed, 4
final loss, 0.2234107732772827, final defender utility, -1.7307035446166992final loss, inf, final defender utility, -3.943370449542999final loss, inf, final defender utility, -3.943370449542999final loss, inf, final defender utility, -3.943370449542999final loss, inf, final defender utility, -3.943370449542999final loss, inf, final defender utility, -3.943370449542999final loss, inf, final defender utility, -3.943370449542999Random seed, 4
Random seed, 4
final loss, 0.2234107732772827, final defender utility, -1.8381662137806416Random seed, 4
final loss, 0.2234107732772827, final defender utility, -1.8381662137806416final loss, inf, final defender utility, -4.285662448406219final loss, inf, final defender utility, -4.285662448406219Random seed, 4
final loss, 0.2234107732772827, final defender utility, -1.8381662137806416Random seed, 4
Random seed, 4
Random seed, 4
Random seed, 4
Random seed, 4
Random seed, 4
Random seed, 4
Random seed, 4
final loss, 0.2234107732772827, final defender utility, -1.8381662137806416final loss, inf, final defender utility, -4.848675835132599Random seed, 4
final loss, 0.2234107732772827, final defender utility, -1.8381662137806416final loss, inf, final defender utility, -4.848675835132599Random seed, 4
final loss, 0.2234107732772827, final defender utility, -1.8381662137806416final loss, 3.853270936012268, final defender utility, -2.8727005660533904Random seed, 4
