Random seed, 1
final loss, 0.10404617488384246, final defender utility, 0.0final loss, 5.901375198364258, final defender utility, 0.0final loss, 5.901375198364258, final defender utility, 0.0final loss, 5.901375198364258, final defender utility, 0.0final loss, 5.901375198364258, final defender utility, 0.0final loss, 5.901375198364258, final defender utility, 0.0final loss, 5.901375198364258, final defender utility, 0.0final loss, 5.901375198364258, final defender utility, 0.0final loss, 5.901375198364258, final defender utility, 0.0final loss, 5.901375198364258, final defender utility, 0.0final loss, 5.901375198364258, final defender utility, 0.0final loss, 5.901375198364258, final defender utility, 0.0final loss, 5.901375198364258, final defender utility, 0.0final loss, 5.901375198364258, final defender utility, 0.0final loss, 5.901375198364258, final defender utility, 0.0final loss, 5.901375198364258, final defender utility, 0.0final loss, 5.901375198364258, final defender utility, 0.0final loss, 5.901375198364258, final defender utility, 0.0final loss, 5.901375198364258, final defender utility, 0.0final loss, 5.901375198364258, final defender utility, 0.0final loss, 5.901375198364258, final defender utility, 0.0final loss, 5.901375198364258, final defender utility, 0.0final loss, 5.901375198364258, final defender utility, 0.0final loss, 5.901375198364258, final defender utility, 0.0final loss, 5.901375198364258, final defender utility, 0.0final loss, 5.901375198364258, final defender utility, 0.0final loss, 5.901375198364258, final defender utility, 0.0final loss, 5.901375198364258, final defender utility, 0.0final loss, 5.901375198364258, final defender utility, 0.0final loss, 5.901375198364258, final defender utility, 0.0final loss, 5.901375198364258, final defender utility, 0.0Random seed, 2
final loss, 0.172927063703537, final defender utility, 0.0final loss, 15.30551873445511, final defender utility, 0.0final loss, 15.30551873445511, final defender utility, 0.0final loss, 15.30551873445511, final defender utility, 0.0final loss, 15.30551873445511, final defender utility, 0.0final loss, 15.30551873445511, final defender utility, 0.0final loss, 15.30551873445511, final defender utility, 0.0final loss, 15.30551873445511, final defender utility, 0.0final loss, 15.30551873445511, final defender utility, 0.0final loss, 15.30551873445511, final defender utility, 0.0final loss, 15.30551873445511, final defender utility, 0.0final loss, 15.30551873445511, final defender utility, 0.0final loss, 15.30551873445511, final defender utility, 0.0final loss, 15.30551873445511, final defender utility, 0.0final loss, 15.30551873445511, final defender utility, 0.0final loss, 15.30551873445511, final defender utility, 0.0final loss, 15.30551873445511, final defender utility, 0.0final loss, 15.30551873445511, final defender utility, 0.0final loss, 15.30551873445511, final defender utility, 0.0final loss, 15.30551873445511, final defender utility, 0.0final loss, 15.30551873445511, final defender utility, 0.0final loss, 15.30551873445511, final defender utility, 0.0final loss, 15.30551873445511, final defender utility, 0.0final loss, 15.30551873445511, final defender utility, 0.0final loss, 15.30551873445511, final defender utility, 0.0final loss, 15.30551873445511, final defender utility, 0.0final loss, 15.30551873445511, final defender utility, 0.0final loss, 15.30551873445511, final defender utility, 0.0final loss, 15.30551873445511, final defender utility, 0.0final loss, 15.30551873445511, final defender utility, 0.0final loss, 15.30551873445511, final defender utility, 0.0Random seed, 3
final loss, 0.11644321978092194, final defender utility, 0.0
