Epoch, 1
training loss,0.2863717531658592,0.27627693420929433
training obj,5.154826503773634,29.6889201071874
validating loss,0.2862656259978259,0.2663938712190699
validating obj,5.214736373336227,31.811002872608327
testing loss,0.2860871271653609,0.26689574122428894
testing obj,4.9908332564614035,31.25542755126953
