Epoch, 7
Random seed, 0, forward time, 3.931384325027466, inference time, 17.478546619415283, qp time, 11.880720615386963, backward_time, 9.064936876296997
forward time,0,0,0.5668065547943115,0.557802677154541,0.5552635192871094,0.5616991519927979,0.5632128715515137,0.5638267993927002,0.5627727508544922
inference time,0,0,6.877418756484985,2.496121406555176,1.6097691059112549,1.6171197891235352,1.6270205974578857,1.6243350505828857,1.6267619132995605
qp time,0,0,2.6403894424438477,1.5363986492156982,1.516662836074829,1.547213077545166,1.5456674098968506,1.548360824584961,1.5460283756256104
backward time,0,0,1.3752834796905518,1.2697625160217285,1.254556655883789,1.287524700164795,1.3040475845336914,1.290318489074707,1.2834434509277344
