Epoch, 25
Random seed, 7, forward time, 988.7261986732483, inference time, 383.4946165084839, qp time, 0, backward_time, 1489.2261271476746
forward time,0,39.58222675323486,39.58383655548096,39.60955858230591,39.6503472328186,39.51868391036987,39.433796882629395,39.52309489250183,39.526421546936035,39.60580778121948,39.52813172340393,39.566835165023804,39.48059868812561,39.444387674331665,39.54240965843201,39.57573461532593,39.539443254470825,39.6308228969574,39.70384430885315,39.56962203979492,39.45819449424744,39.43655776977539,39.46632719039917,39.39143109321594,39.514310359954834,39.84377360343933
inference time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383.4946165084839
qp time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backward time,0,57.888535261154175,57.11445116996765,56.98954224586487,57.01642155647278,57.01866841316223,57.04597449302673,57.236732959747314,57.65530276298523,58.1006543636322,58.78213548660278,59.375500440597534,59.657121419906616,59.87556052207947,60.49394392967224,60.599392890930176,60.724671602249146,60.76686215400696,61.26693391799927,61.018709659576416,61.01122999191284,61.362436294555664,61.615745067596436,61.61360311508179,61.612884521484375,63.38311290740967
