Epoch, 7
Random seed, 0, forward time, 56.16284418106079, inference time, 218.84567785263062, qp time, 29.892337322235107, backward_time, 117.85084080696106
forward time,0,0,7.896224737167358,8.000105142593384,7.999146461486816,8.155237436294556,8.029802322387695,8.018866300582886,8.063461780548096
inference time,0,0,53.80169868469238,38.11798429489136,26.11955738067627,23.742780447006226,26.36112093925476,24.924227952957153,25.778308153152466
qp time,0,0,5.434433698654175,4.507818222045898,4.132729530334473,4.179145097732544,4.1320130825042725,3.79879093170166,3.707406759262085
backward time,0,0,17.499741554260254,16.775670289993286,16.404760599136353,17.062588453292847,16.774165391921997,16.70561933517456,16.628295183181763
