Epoch, 4
Random seed, 12, forward time, 11.777194261550903, inference time, 22.215111017227173, qp time, 0, backward_time, 17.033292293548584
forward time,0,0,2.964918375015259,2.929687261581421,2.930759906768799,2.951828718185425
inference time,0,0,0,0,0,22.215111017227173
qp time,0,0,0,0,0,0
backward time,0,0,4.269683122634888,4.247370958328247,4.247053623199463,4.269184589385986
