Epoch, 8
Random seed, 0, forward time, 76.88178324699402, inference time, 2773.1192405223846, qp time, 110.06943559646606, backward_time, 188.50099301338196
forward time,0,0,9.473551273345947,9.500778436660767,9.599548101425171,9.604222059249878,9.688380479812622,9.653568267822266,9.669896125793457,9.691838502883911
inference time,0,0,388.2937366962433,268.7890610694885,346.30919098854065,353.46059370040894,420.52256989479065,401.64721155166626,348.92322731018066,245.17364931106567
qp time,0,0,12.8757643699646,13.546740055084229,14.070818185806274,13.1411874294281,14.754324674606323,13.940597772598267,13.476265907287598,14.263737201690674
backward time,0,0,22.532549381256104,23.102096557617188,23.80312967300415,22.557769775390625,24.8688485622406,23.633463144302368,23.666547060012817,24.336588859558105
