Random seed, 12
mode, epoch, average loss, defender utility, simulated defender utility
training, -1, 8.344650268554687e-08, -1.8606528554643904, 0
validating, -1, -4.76837158203125e-08, -1.770123839378357, 0
testing, -1, -3.5762786865234374e-08, -1.8740113735198975, 0
training, 0, 1.0472998414720809, -2.966713380813599, 0
validating, 0, 1.1022306203842163, -2.8928497314453123, 0
testing, 0, 0.952304232120514, -2.7433242559432984, 0
training, 1, 1.0357001032148088, -2.79767792565482, 0
validating, 1, 1.0930308103561401, -2.6762235164642334, 0
testing, 1, 0.9094282031059265, -2.42983877658844, 0
training, 2, 1.0302925416401454, -2.6526442527770997, 0
validating, 2, 1.078414511680603, -2.62686505317688, 0
testing, 2, 0.8939051032066345, -2.388790822029114, 0
training, 3, 1.0027206795556205, -2.6032773903438025, 0
validating, 3, 1.0576120138168335, -2.592595434188843, 0
testing, 3, 0.885029137134552, -2.3592715501785277, 0
training, 4, 0.9819932188306536, -2.554663174492972, 0
validating, 4, 1.0370354890823363, -2.5718106269836425, 0
testing, 4, 0.8663192391395569, -2.330203652381897, 0
training, 5, 0.9428421224866594, -2.509452152252197, 0
validating, 5, 1.0269677877426147, -2.5617717266082765, 0
testing, 5, 0.8631245732307434, -2.323741316795349, 0
training, 6, 0.9208443641662598, -2.4713715893881663, 0
validating, 6, 1.0155913591384889, -2.551688528060913, 0
testing, 6, 0.8690232872962952, -2.2932197570800783, 0
training, 7, 0.9116349731172834, -2.4439366000039238, 0
validating, 7, 1.0212762117385865, -2.5482786655426026, 0
testing, 7, 0.8923827767372131, -2.306895637512207, 0
training, 8, 0.8916812930788313, -2.4096603427614482, 0
validating, 8, 1.0074604272842407, -2.529677224159241, 0
testing, 8, 0.9087072253227234, -2.296776866912842, 0
training, 9, 0.8761501278196062, -2.3860530580793107, 0
validating, 9, 0.9894386053085327, -2.5245233297348024, 0
testing, 9, 0.9367345929145813, -2.2931295156478884, 0
training, 10, 0.8699029105050223, -2.3660576854433333, 0
validating, 10, 0.9715841054916382, -2.5400949001312254, 0
testing, 10, 0.9447810053825378, -2.300567388534546, 0
training, 11, 0.8705372095108033, -2.3460028273718696, 0
validating, 11, 0.9750072240829468, -2.536184024810791, 0
testing, 11, 0.9998671412467957, -2.326310873031616, 0
training, 12, 0.857537681715829, -2.3182797227587018, 0
validating, 12, 0.9677821874618531, -2.521834301948547, 0
testing, 12, 1.0059253334999085, -2.3221163153648376, 0
training, 13, 0.8539610079356602, -2.2990091187613353, 0
validating, 13, 0.9578541994094849, -2.5119451522827148, 0
testing, 13, 1.0421922087669373, -2.372985327243805, 0
training, 14, 0.841745856830052, -2.2943468945366994, 0
validating, 14, 0.9524843454360962, -2.4985237598419188, 0
testing, 14, 1.0476727128028869, -2.3495867609977723, 0
training, 15, 0.8265345403126307, -2.280085856573922, 0
validating, 15, 0.9343968152999877, -2.476395034790039, 0
testing, 15, 1.04715176820755, -2.33876485824585, 0
training, 16, 0.8313758645738875, -2.264767622947693, 0
validating, 16, 0.9396531820297241, -2.47239351272583, 0
testing, 16, 1.1020541548728944, -2.3822848320007326, 0
training, 17, 0.8083571570260184, -2.248571583202907, 0
validating, 17, 0.9121262788772583, -2.4623690128326414, 0
testing, 17, 1.0855474829673768, -2.388770890235901, 0
training, 18, 0.800376582145691, -2.2306452546800886, 0
