Random seed, 2
nodes, 25.0, edges, 37.0, epochs, 100, time, 1367.9522881507874
Random seed, 8
nodes, 25.0, edges, 46.0, epochs, 100, time, 1728.7596895694733
Random seed, 5
nodes, 25.0, edges, 40.0, epochs, 100, time, 1737.3790972232819
Random seed, 3
nodes, 25.0, edges, 38.0, epochs, 100, time, 1905.7071154117584
Random seed, 6
nodes, 25.0, edges, 39.0, epochs, 100, time, 1936.392907857895
Random seed, 7
nodes, 25.0, edges, 42.0, epochs, 100, time, 2154.0283632278442
Random seed, 9
nodes, 25.0, edges, 41.0, epochs, 100, time, 2172.4989655017853
Random seed, 10
nodes, 25.0, edges, 52.0, epochs, 100, time, 2286.2600195407867
Random seed, 4
nodes, 25.0, edges, 45.0, epochs, 100, time, 2439.3674075603485
Random seed, 1
nodes, 25.0, edges, 50.0, epochs, 100, time, 2660.326797246933
