Random seed, 47, training time, 49.529217004776, optimization time, 88.69510960578918
Random seed, 35, training time, 39.94265842437744, optimization time, 143.09007453918457
Random seed, 22, training time, 37.15449547767639, optimization time, 215.34478497505188
Random seed, 3, training time, 47.259387254714966, optimization time, 255.7164545059204
Random seed, 24, training time, 34.70606088638306, optimization time, 269.75803232192993
Random seed, 36, training time, 36.546919107437134, optimization time, 255.40230250358582
Random seed, 44, training time, 35.43387460708618, optimization time, 257.82864475250244
Random seed, 25, training time, 37.5533013343811, optimization time, 288.7323269844055
Random seed, 11, training time, 39.71234345436096, optimization time, 321.14920806884766
Random seed, 17, training time, 39.547839879989624, optimization time, 334.56260085105896
Random seed, 2, training time, 43.61676239967346, optimization time, 333.1975693702698
Random seed, 37, training time, 42.624027252197266, optimization time, 296.9500584602356
Random seed, 34, training time, 41.75747227668762, optimization time, 320.2756643295288
Random seed, 41, training time, 39.488279819488525, optimization time, 343.57563042640686
Random seed, 23, training time, 41.788060426712036, optimization time, 380.85336995124817
Random seed, 27, training time, 39.64247107505798, optimization time, 377.17526268959045
Random seed, 49, training time, 42.75479006767273, optimization time, 365.5124077796936
Random seed, 13, training time, 47.54982876777649, optimization time, 407.3449864387512
Random seed, 12, training time, 38.85614490509033, optimization time, 435.554270029068
Random seed, 14, training time, 43.93986892700195, optimization time, 435.9935562610626
Random seed, 15, training time, 44.86864376068115, optimization time, 443.8401081562042
Random seed, 10, training time, 42.624905824661255, optimization time, 443.6862802505493
Random seed, 29, training time, 48.736417055130005, optimization time, 447.4454092979431
Random seed, 6, training time, 49.27000617980957, optimization time, 476.1756043434143
Random seed, 9, training time, 49.74037456512451, optimization time, 491.94129252433777
Random seed, 45, training time, 40.6261305809021, optimization time, 440.37878489494324
Random seed, 40, training time, 41.32973790168762, optimization time, 448.27942633628845
Random seed, 50, training time, 42.7389235496521, optimization time, 407.5119278430939
Random seed, 16, training time, 39.54989171028137, optimization time, 488.35883235931396
Random seed, 38, training time, 40.209327697753906, optimization time, 455.13728308677673
Random seed, 30, training time, 41.49025321006775, optimization time, 476.20620036125183
Random seed, 4, training time, 42.7810914516449, optimization time, 508.672385931015
Random seed, 20, training time, 39.33618187904358, optimization time, 512.2625112533569
Random seed, 32, training time, 40.40250825881958, optimization time, 494.21435022354126
Random seed, 39, training time, 48.18707227706909, optimization time, 479.32201075553894
Random seed, 33, training time, 38.64116287231445, optimization time, 496.4274446964264
Random seed, 31, training time, 44.083706855773926, optimization time, 513.1088695526123
Random seed, 5, training time, 54.79304122924805, optimization time, 544.9822943210602
Random seed, 8, training time, 51.90911912918091, optimization time, 557.2003855705261
Random seed, 26, training time, 48.63845181465149, optimization time, 519.3365831375122
Random seed, 1, training time, 43.66297888755798, optimization time, 565.9285604953766
Random seed, 21, training time, 40.57195806503296, optimization time, 546.5025908946991
Random seed, 7, training time, 46.38531804084778, optimization time, 567.5247616767883
Random seed, 19, training time, 48.840426206588745, optimization time, 550.873405456543
Random seed, 46, training time, 40.92796325683594, optimization time, 512.7431135177612
Random seed, 43, training time, 48.910388708114624, optimization time, 522.4285349845886
Random seed, 42, training time, 48.07843899726868, optimization time, 537.294891834259
Random seed, 28, training time, 45.12718081474304, optimization time, 616.3884384632111
Random seed, 48, training time, 43.92098879814148, optimization time, 635.8331708908081
Random seed, 18, training time, 81.05507278442383, optimization time, 760.4688537120819
Random seed, 13, training time, 35.426390409469604, optimization time, 138.00260376930237
Random seed, 6, training time, 36.80262589454651, optimization time, 119.375
Random seed, 17, training time, 51.621333360672, optimization time, 202.62470936775208
Random seed, 41, training time, 60.73846435546875, optimization time, 139.5080165863037
Random seed, 22, training time, 49.92926621437073, optimization time, 263.8913276195526
Random seed, 47, training time, 49.444968461990356, optimization time, 265.5603868961334
Random seed, 37, training time, 43.03145456314087, optimization time, 263.0692856311798
Random seed, 3, training time, 44.48938727378845, optimization time, 298.2997581958771
Random seed, 50, training time, 37.92620253562927, optimization time, 324.80921959877014
Random seed, 2, training time, 43.57182288169861, optimization time, 311.767231464386
Random seed, 36, training time, 39.84101176261902, optimization time, 290.0818889141083
Random seed, 23, training time, 41.24857759475708, optimization time, 358.60062980651855
Random seed, 15, training time, 40.27492356300354, optimization time, 381.55555057525635
Random seed, 9, training time, 37.01624345779419, optimization time, 370.0245158672333
Random seed, 34, training time, 35.64744544029236, optimization time, 310.17722153663635
Random seed, 25, training time, 42.018759965896606, optimization time, 377.4452588558197
Random seed, 4, training time, 56.77031946182251, optimization time, 336.62324047088623
Random seed, 24, training time, 37.23431038856506, optimization time, 385.73000168800354
Random seed, 39, training time, 48.55722784996033, optimization time, 337.87202858924866
Random seed, 8, training time, 38.242417335510254, optimization time, 415.9327940940857
Random seed, 10, training time, 43.01655554771423, optimization time, 412.3209991455078
Random seed, 49, training time, 59.7628653049469, optimization time, 395.0207710266113
Random seed, 14, training time, 43.0773344039917, optimization time, 462.63214898109436
Random seed, 27, training time, 42.44685459136963, optimization time, 421.3384847640991
Random seed, 38, training time, 40.44553303718567, optimization time, 415.0747814178467
Random seed, 35, training time, 48.54430317878723, optimization time, 413.8398230075836
Random seed, 11, training time, 49.35887336730957, optimization time, 481.753413438797
Random seed, 29, training time, 47.5837836265564, optimization time, 435.8720850944519
Random seed, 26, training time, 45.552977085113525, optimization time, 483.8908534049988
Random seed, 20, training time, 44.00011324882507, optimization time, 495.95244550704956
Random seed, 18, training time, 45.55378842353821, optimization time, 501.86649680137634
Random seed, 42, training time, 40.186633825302124, optimization time, 445.56101965904236
Random seed, 19, training time, 47.22718858718872, optimization time, 501.7933351993561
Random seed, 1, training time, 38.582401275634766, optimization time, 482.8078098297119
Random seed, 5, training time, 42.804208517074585, optimization time, 493.46134328842163
Random seed, 31, training time, 41.437063217163086, optimization time, 487.82634568214417
Random seed, 30, training time, 41.20467782020569, optimization time, 505.7313208580017
Random seed, 16, training time, 46.81780791282654, optimization time, 570.0110037326813
Random seed, 46, training time, 42.46554088592529, optimization time, 536.3084108829498
Random seed, 43, training time, 39.46301007270813, optimization time, 517.5058364868164
Random seed, 7, training time, 38.0744571685791, optimization time, 537.9446880817413
Random seed, 32, training time, 46.44530963897705, optimization time, 516.9463798999786
Random seed, 44, training time, 43.1694450378418, optimization time, 535.3994364738464
Random seed, 33, training time, 44.00428080558777, optimization time, 538.0370664596558
Random seed, 40, training time, 44.86112093925476, optimization time, 529.8874187469482
Random seed, 45, training time, 49.015485763549805, optimization time, 569.8089985847473
Random seed, 48, training time, 41.17593860626221, optimization time, 600.3326768875122
Random seed, 21, training time, 64.26894307136536, optimization time, 649.662278175354
