Random seed, 7, training time, 3162.644515991211, optimization time, 0
Random seed, 5, training time, 3631.4742941856384, optimization time, 0
Random seed, 25, training time, 4197.18156003952, optimization time, 0
Random seed, 41, training time, 4135.346193313599, optimization time, 0
Random seed, 47, training time, 4390.2848072052, optimization time, 0
Random seed, 24, training time, 5189.245697975159, optimization time, 0
Random seed, 35, training time, 5346.170294046402, optimization time, 0
Random seed, 36, training time, 5580.011110067368, optimization time, 0
Random seed, 22, training time, 5843.327205657959, optimization time, 0
Random seed, 13, training time, 5929.863060951233, optimization time, 0
Random seed, 43, training time, 5824.105584621429, optimization time, 0
Random seed, 3, training time, 6028.096968889236, optimization time, 0
Random seed, 28, training time, 5990.392142295837, optimization time, 0
Random seed, 45, training time, 6139.867085933685, optimization time, 0
Random seed, 17, training time, 6312.069451332092, optimization time, 0
Random seed, 34, training time, 6353.423540592194, optimization time, 0
Random seed, 2, training time, 6798.3528871536255, optimization time, 0
Random seed, 37, training time, 6656.692335605621, optimization time, 0
Random seed, 10, training time, 6754.403334617615, optimization time, 0
Random seed, 30, training time, 6831.472327947617, optimization time, 0
Random seed, 40, training time, 6952.857351541519, optimization time, 0
Random seed, 27, training time, 6944.206356287003, optimization time, 0
Random seed, 14, training time, 7089.401036739349, optimization time, 0
Random seed, 39, training time, 6971.577117681503, optimization time, 0
Random seed, 33, training time, 7051.718104600906, optimization time, 0
Random seed, 18, training time, 7198.543979883194, optimization time, 0
Random seed, 50, training time, 7144.327606678009, optimization time, 0
Random seed, 15, training time, 7391.214731693268, optimization time, 0
Random seed, 42, training time, 7570.156821489334, optimization time, 0
Random seed, 38, training time, 7554.175736188889, optimization time, 0
Random seed, 23, training time, 7561.709017038345, optimization time, 0
Random seed, 1, training time, 7578.041382074356, optimization time, 0
Random seed, 6, training time, 7696.002288103104, optimization time, 0
Random seed, 46, training time, 8234.945663690567, optimization time, 0
Random seed, 21, training time, 8292.393851280212, optimization time, 0
Random seed, 49, training time, 8572.907616138458, optimization time, 0
Random seed, 32, training time, 8642.911582708359, optimization time, 0
Random seed, 8, training time, 8703.416009426117, optimization time, 0
Random seed, 11, training time, 8804.36143875122, optimization time, 0
Random seed, 4, training time, 8980.13616514206, optimization time, 0
Random seed, 9, training time, 9089.174219846725, optimization time, 0
Random seed, 12, training time, 9479.137566566467, optimization time, 0
Random seed, 48, training time, 9589.570167064667, optimization time, 0
Random seed, 29, training time, 10244.485037565231, optimization time, 0
Random seed, 44, training time, 10686.820671796799, optimization time, 0
Random seed, 26, training time, 10985.858170986176, optimization time, 0
Random seed, 16, training time, 11133.800264835358, optimization time, 0
Random seed, 20, training time, 11497.435272455215, optimization time, 0
Random seed, 31, training time, 12377.812779188156, optimization time, 0
Random seed, 19, training time, 17592.73398208618, optimization time, 0
