Random seed, 4, training time, 56.04364085197449
Random seed, 5, training time, 47.139816999435425
Random seed, 18, training time, 57.318190574645996
Random seed, 50, training time, 44.95239877700806
Random seed, 45, training time, 56.0022759437561
Random seed, 48, training time, 35.86618089675903
Random seed, 2, training time, 40.976566314697266
Random seed, 34, training time, 43.50457715988159
Random seed, 22, training time, 54.503180742263794
Random seed, 35, training time, 66.16530680656433
Random seed, 32, training time, 61.726118326187134
Random seed, 7, training time, 61.9943425655365
Random seed, 1, training time, 45.960832357406616
Random seed, 10, training time, 44.18191647529602
Random seed, 17, training time, 36.82595086097717
Random seed, 28, training time, 75.11618518829346
Random seed, 19, training time, 43.77316427230835
Random seed, 29, training time, 38.49118733406067
Random seed, 21, training time, 45.23045372962952
Random seed, 43, training time, 39.732980251312256
Random seed, 12, training time, 47.06494402885437
Random seed, 46, training time, 38.99210023880005
Random seed, 30, training time, 36.92402958869934
Random seed, 6, training time, 49.6451735496521
Random seed, 39, training time, 34.73993277549744
Random seed, 40, training time, 43.82032108306885
Random seed, 26, training time, 45.00394368171692
Random seed, 31, training time, 45.353344440460205
Random seed, 20, training time, 36.098536252975464
Random seed, 49, training time, 43.203588008880615
Random seed, 27, training time, 42.69074249267578
Random seed, 15, training time, 51.00183820724487
Random seed, 41, training time, 42.356642961502075
Random seed, 33, training time, 47.61679768562317
Random seed, 47, training time, 42.48461890220642
Random seed, 9, training time, 47.381009340286255
Random seed, 24, training time, 42.61864995956421
Random seed, 23, training time, 52.68848896026611
Random seed, 42, training time, 41.33009696006775
Random seed, 16, training time, 44.910818576812744
Random seed, 13, training time, 40.260610818862915
Random seed, 44, training time, 46.89424514770508
Random seed, 3, training time, 43.71141052246094
Random seed, 8, training time, 44.588125705718994
Random seed, 38, training time, 66.4548978805542
Random seed, 25, training time, 47.338528871536255
Random seed, 11, training time, 46.453598499298096
Random seed, 36, training time, 53.051536321640015
Random seed, 14, training time, 49.0799081325531
Random seed, 37, training time, 40.370993852615356
