Random seed, 22, training time, 707.3814764022827, optimization time, 0
Random seed, 47, training time, 664.5956544876099, optimization time, 0
Random seed, 36, training time, 751.1289558410645, optimization time, 0
Random seed, 2, training time, 1013.7475373744965, optimization time, 0
Random seed, 3, training time, 1057.2776362895966, optimization time, 0
Random seed, 17, training time, 1016.608452796936, optimization time, 0
Random seed, 35, training time, 971.3307008743286, optimization time, 0
Random seed, 24, training time, 1135.6323781013489, optimization time, 0
Random seed, 37, training time, 966.3602011203766, optimization time, 0
Random seed, 25, training time, 1156.4218940734863, optimization time, 0
Random seed, 34, training time, 1069.5983390808105, optimization time, 0
Random seed, 41, training time, 1104.2123956680298, optimization time, 0
Random seed, 11, training time, 1353.3980841636658, optimization time, 0
Random seed, 15, training time, 1299.4762649536133, optimization time, 0
Random seed, 13, training time, 1319.6672184467316, optimization time, 0
Random seed, 6, training time, 1378.912784576416, optimization time, 0
Random seed, 49, training time, 1116.4216389656067, optimization time, 0
Random seed, 27, training time, 1226.1716952323914, optimization time, 0
Random seed, 23, training time, 1410.0355978012085, optimization time, 0
Random seed, 5, training time, 1560.2020740509033, optimization time, 0
Random seed, 10, training time, 1499.2897553443909, optimization time, 0
Random seed, 39, training time, 1328.2569255828857, optimization time, 0
Random seed, 50, training time, 1248.6836476325989, optimization time, 0
Random seed, 4, training time, 1581.981544971466, optimization time, 0
Random seed, 29, training time, 1412.4948272705078, optimization time, 0
Random seed, 12, training time, 1638.0268986225128, optimization time, 0
Random seed, 9, training time, 1661.4229934215546, optimization time, 0
Random seed, 14, training time, 1722.1047480106354, optimization time, 0
Random seed, 38, training time, 1533.0669178962708, optimization time, 0
Random seed, 8, training time, 1760.4957180023193, optimization time, 0
Random seed, 26, training time, 1670.8665130138397, optimization time, 0
Random seed, 44, training time, 1717.3652167320251, optimization time, 0
Random seed, 30, training time, 1720.417088508606, optimization time, 0
Random seed, 43, training time, 1722.7563693523407, optimization time, 0
Random seed, 18, training time, 1869.8524198532104, optimization time, 0
Random seed, 21, training time, 1869.7400109767914, optimization time, 0
Random seed, 42, training time, 1771.800811290741, optimization time, 0
Random seed, 16, training time, 1984.7392077445984, optimization time, 0
Random seed, 1, training time, 2040.2362542152405, optimization time, 0
Random seed, 33, training time, 1843.5607845783234, optimization time, 0
Random seed, 19, training time, 2044.4811322689056, optimization time, 0
Random seed, 20, training time, 2133.625314950943, optimization time, 0
Random seed, 46, training time, 1912.5535700321198, optimization time, 0
Random seed, 31, training time, 2047.3225014209747, optimization time, 0
Random seed, 45, training time, 2028.4741818904877, optimization time, 0
Random seed, 7, training time, 2379.4667539596558, optimization time, 0
Random seed, 40, training time, 2155.7333204746246, optimization time, 0
Random seed, 32, training time, 2332.1290006637573, optimization time, 0
Random seed, 48, training time, 2966.039402484894, optimization time, 0
Random seed, 28, training time, 3911.432383298874, optimization time, 0
