Random seed, 5, training time, 309.1007809638977, optimization time, 0
Random seed, 4, training time, 353.7732150554657, optimization time, 0
Random seed, 2, training time, 377.9112002849579, optimization time, 0
Random seed, 7, training time, 450.04710388183594, optimization time, 0
Random seed, 10, training time, 459.43825578689575, optimization time, 0
Random seed, 9, training time, 479.43083691596985, optimization time, 0
Random seed, 1, training time, 504.9170706272125, optimization time, 0
Random seed, 3, training time, 623.1552746295929, optimization time, 0
Random seed, 6, training time, 726.0201559066772, optimization time, 0
Random seed, 8, training time, 789.4264931678772, optimization time, 0
