Random seed, 42
nodes, 50.0, edges, 100.0, epochs, 100, time, 5829.121786832809
Random seed, 47
nodes, 50.0, edges, 113.0, epochs, 100, time, 6366.528280973434
Random seed, 2
nodes, 50.0, edges, 121.0, epochs, 100, time, 6519.130114078522
Random seed, 10
nodes, 50.0, edges, 109.0, epochs, 100, time, 6343.541803598404
Random seed, 4
nodes, 50.0, edges, 121.0, epochs, 100, time, 6562.939147472382
Random seed, 17
nodes, 50.0, edges, 116.0, epochs, 100, time, 6534.47372841835
Random seed, 21
nodes, 50.0, edges, 108.0, epochs, 100, time, 6677.0132002830505
Random seed, 11
nodes, 50.0, edges, 119.0, epochs, 100, time, 6840.468379735947
Random seed, 33
nodes, 50.0, edges, 110.0, epochs, 100, time, 6849.502769708633
Random seed, 25
nodes, 50.0, edges, 114.0, epochs, 100, time, 6919.120840549469
Random seed, 36
nodes, 50.0, edges, 121.0, epochs, 100, time, 7197.301723241806
Random seed, 24
nodes, 50.0, edges, 128.0, epochs, 100, time, 7193.276856660843
Random seed, 7
nodes, 50.0, edges, 120.0, epochs, 100, time, 7340.586623907089
Random seed, 48
nodes, 50.0, edges, 121.0, epochs, 100, time, 7632.025784492493
Random seed, 13
nodes, 50.0, edges, 129.0, epochs, 100, time, 7759.244838953018
Random seed, 29
nodes, 50.0, edges, 131.0, epochs, 100, time, 7855.065831899643
Random seed, 44
nodes, 50.0, edges, 134.0, epochs, 100, time, 7720.416967630386
Random seed, 38
nodes, 50.0, edges, 123.0, epochs, 100, time, 7819.894794464111
Random seed, 30
nodes, 50.0, edges, 130.0, epochs, 100, time, 7897.234352827072
Random seed, 3
nodes, 50.0, edges, 135.0, epochs, 100, time, 7966.637212514877
Random seed, 43
nodes, 50.0, edges, 132.0, epochs, 100, time, 8052.073793411255
Random seed, 46
nodes, 50.0, edges, 130.0, epochs, 100, time, 8145.0466294288635
Random seed, 49
nodes, 50.0, edges, 127.0, epochs, 100, time, 7984.48264670372
Random seed, 28
nodes, 50.0, edges, 128.0, epochs, 100, time, 8032.247520685196
Random seed, 9
nodes, 50.0, edges, 145.0, epochs, 100, time, 8329.406441926956
Random seed, 6
nodes, 50.0, edges, 133.0, epochs, 100, time, 8175.79088139534
Random seed, 5
nodes, 50.0, edges, 132.0, epochs, 100, time, 8640.982491731644
Random seed, 31
nodes, 50.0, edges, 142.0, epochs, 100, time, 8347.05758523941
Random seed, 35
nodes, 50.0, edges, 129.0, epochs, 100, time, 8324.538249015808
Random seed, 8
Random seed, 15
Random seed, 19
Random seed, 22
Random seed, 16
Random seed, 14
Random seed, 23
Random seed, 39
Random seed, 37
Random seed, 34
Random seed, 40
Random seed, 27
Random seed, 20
Random seed, 18
Random seed, 41
Random seed, 12
Random seed, 50
Random seed, 45
Random seed, 32
