Random seed, 43, training time, 111.60441732406616, optimization time, 4502.091272592545
Random seed, 24, training time, 115.8301591873169, optimization time, 4547.848546266556
Random seed, 37, training time, 120.76707553863525, optimization time, 4578.886116027832
Random seed, 32, training time, 118.41974329948425, optimization time, 4637.601583480835
Random seed, 1, training time, 117.61419892311096, optimization time, 4715.352796316147
Random seed, 8, training time, 103.77321362495422, optimization time, 4671.353757381439
Random seed, 11, training time, 124.96289706230164, optimization time, 4801.47185087204
Random seed, 14, training time, 118.91913533210754, optimization time, 4814.449030160904
Random seed, 18, training time, 113.41135764122009, optimization time, 4893.270997285843
Random seed, 46, training time, 92.49521589279175, optimization time, 4835.383285522461
Random seed, 50, training time, 107.11932349205017, optimization time, 4857.273947238922
Random seed, 15, training time, 123.53038811683655, optimization time, 4956.245821714401
Random seed, 34, training time, 101.23956942558289, optimization time, 4978.774345874786
Random seed, 26, training time, 106.41557884216309, optimization time, 5025.398527383804
Random seed, 19, training time, 136.9655420780182, optimization time, 5043.5038158893585
Random seed, 7, training time, 109.94405794143677, optimization time, 5157.6040687561035
Random seed, 9, training time, 123.32672214508057, optimization time, 5217.1821801662445
Random seed, 44, training time, 128.17273259162903, optimization time, 5131.236619234085
Random seed, 35, training time, 115.71844458580017, optimization time, 5318.824200630188
Random seed, 21, training time, 113.57762002944946, optimization time, 5371.67539358139
Random seed, 22, training time, 115.81161308288574, optimization time, 5424.758030176163
Random seed, 36, training time, 109.74625420570374, optimization time, 5365.145032644272
Random seed, 29, training time, 106.02118730545044, optimization time, 5453.6463232040405
Random seed, 42, training time, 111.81441926956177, optimization time, 5432.048823595047
Random seed, 28, training time, 125.13616585731506, optimization time, 5519.720298051834
Random seed, 6, training time, 116.28076982498169, optimization time, 5669.695586681366
Random seed, 45, training time, 124.2190728187561, optimization time, 5505.686678171158
Random seed, 3, training time, 118.18148684501648, optimization time, 5646.787671804428
Random seed, 25, training time, 126.12365078926086, optimization time, 5621.229681968689
Random seed, 17, training time, 121.87077522277832, optimization time, 5717.455081701279
Random seed, 40, training time, 104.56144785881042, optimization time, 5687.0863382816315
Random seed, 20, training time, 116.05189514160156, optimization time, 5756.77369594574
Random seed, 12, training time, 111.27961921691895, optimization time, 5857.218373298645
Random seed, 2, training time, 107.43499970436096, optimization time, 5759.457484006882
Random seed, 27, training time, 101.49252533912659, optimization time, 5866.133725166321
Random seed, 4, training time, 104.73867177963257, optimization time, 5898.225432395935
Random seed, 48, training time, 114.23486113548279, optimization time, 5952.469812631607
Random seed, 5, training time, 117.26561713218689, optimization time, 6137.940193653107
Random seed, 47, training time, 110.69100666046143, optimization time, 6056.11754655838
Random seed, 49, training time, 121.18975973129272, optimization time, 6087.410671234131
Random seed, 38, training time, 114.98243689537048, optimization time, 6198.850265741348
Random seed, 13, training time, 109.25249934196472, optimization time, 6121.9763152599335
Random seed, 41, training time, 105.8129186630249, optimization time, 6377.543315172195
Random seed, 39, training time, 119.20247650146484, optimization time, 6483.611672401428
Random seed, 23, training time, 114.58309984207153, optimization time, 6569.709070444107
Random seed, 16, training time, 123.47691297531128, optimization time, 6593.378633737564
Random seed, 33, training time, 115.69803500175476, optimization time, 6907.988965749741
Random seed, 10, training time, 114.46037411689758, optimization time, 7303.539498329163
Random seed, 30, training time, 123.90673279762268, optimization time, 7869.851003885269
Random seed, 31, training time, 134.6375811100006, optimization time, 8110.877460479736
