Random seed, 34, training time, 86.53768539428711, optimization time, 2432.9299552440643
Random seed, 27, training time, 79.68966054916382, optimization time, 2664.973573446274
Random seed, 17, training time, 94.62578129768372, optimization time, 2668.8241045475006
Random seed, 43, training time, 95.26263618469238, optimization time, 2703.8060760498047
Random seed, 33, training time, 83.46947121620178, optimization time, 2805.3631081581116
Random seed, 9, training time, 80.88506937026978, optimization time, 2834.3160893917084
Random seed, 22, training time, 97.57117891311646, optimization time, 2894.509187221527
Random seed, 15, training time, 88.58222675323486, optimization time, 2910.978007555008
Random seed, 25, training time, 86.16204476356506, optimization time, 2849.8763349056244
Random seed, 35, training time, 91.18875694274902, optimization time, 2860.173376083374
Random seed, 37, training time, 74.44953894615173, optimization time, 2926.8545389175415
Random seed, 36, training time, 84.84125709533691, optimization time, 2938.054463624954
Random seed, 11, training time, 88.57921624183655, optimization time, 3036.5554406642914
Random seed, 41, training time, 85.83541178703308, optimization time, 2922.0092895030975
Random seed, 46, training time, 89.45542168617249, optimization time, 2946.562711954117
Random seed, 5, training time, 92.81163167953491, optimization time, 3097.3232600688934
Random seed, 45, training time, 84.01385164260864, optimization time, 3005.2564301490784
Random seed, 16, training time, 96.99221968650818, optimization time, 3064.8098866939545
Random seed, 18, training time, 99.14735174179077, optimization time, 3052.203269958496
Random seed, 4, training time, 94.01018595695496, optimization time, 3162.0942556858063
Random seed, 49, training time, 94.28535890579224, optimization time, 3010.003927230835
Random seed, 2, training time, 93.85413551330566, optimization time, 3181.029152870178
Random seed, 13, training time, 89.21764492988586, optimization time, 3156.3089768886566
Random seed, 44, training time, 89.32697129249573, optimization time, 3067.117978334427
Random seed, 47, training time, 82.35061264038086, optimization time, 3068.7934153079987
Random seed, 32, training time, 115.42365431785583, optimization time, 3169.8070018291473
Random seed, 1, training time, 87.9611074924469, optimization time, 3322.271791934967
Random seed, 42, training time, 84.78464937210083, optimization time, 3197.766003847122
Random seed, 38, training time, 91.74915957450867, optimization time, 3181.2041223049164
Random seed, 6, training time, 90.19439196586609, optimization time, 3341.514504432678
Random seed, 40, training time, 82.47186374664307, optimization time, 3271.263703107834
Random seed, 20, training time, 82.65030694007874, optimization time, 3308.3376126289368
Random seed, 24, training time, 97.34929728507996, optimization time, 3322.4197714328766
Random seed, 12, training time, 78.69386577606201, optimization time, 3406.273414850235
Random seed, 28, training time, 90.35741472244263, optimization time, 3381.6495950222015
Random seed, 8, training time, 85.52398991584778, optimization time, 3502.615419626236
Random seed, 23, training time, 100.90883040428162, optimization time, 3529.256872177124
Random seed, 10, training time, 99.48607635498047, optimization time, 3602.6129784584045
Random seed, 48, training time, 94.57809257507324, optimization time, 3510.2968049049377
Random seed, 21, training time, 103.0223286151886, optimization time, 3636.8823471069336
Random seed, 26, training time, 94.52648639678955, optimization time, 3666.2902286052704
Random seed, 39, training time, 104.50599718093872, optimization time, 3665.802217721939
Random seed, 7, training time, 90.00521159172058, optimization time, 3839.8246145248413
Random seed, 19, training time, 81.56516695022583, optimization time, 3843.6990718841553
Random seed, 29, training time, 87.52114272117615, optimization time, 3871.8288514614105
Random seed, 50, training time, 106.36063051223755, optimization time, 4096.748489379883
Random seed, 14, training time, 85.46539521217346, optimization time, 4185.742545843124
Random seed, 3, training time, 87.57648754119873, optimization time, 4344.2346432209015
Random seed, 30, training time, 75.25006008148193, optimization time, 4244.08828997612
Random seed, 31, training time, 93.38443613052368, optimization time, 4927.920716285706
