Random seed, 24, training time, 705.4677033424377, optimization time, 0
Random seed, 26, training time, 734.9583308696747, optimization time, 0
Random seed, 6, training time, 762.9255876541138, optimization time, 0
Random seed, 36, training time, 735.7821636199951, optimization time, 0
Random seed, 4, training time, 804.6540923118591, optimization time, 0
Random seed, 3, training time, 831.3177456855774, optimization time, 0
Random seed, 5, training time, 808.3045921325684, optimization time, 0
Random seed, 27, training time, 779.8082239627838, optimization time, 0
Random seed, 41, training time, 781.1993968486786, optimization time, 0
Random seed, 34, training time, 793.5511939525604, optimization time, 0
Random seed, 37, training time, 820.8937125205994, optimization time, 0
Random seed, 2, training time, 900.2563338279724, optimization time, 0
Random seed, 17, training time, 862.985107421875, optimization time, 0
Random seed, 15, training time, 857.574568271637, optimization time, 0
Random seed, 18, training time, 867.501362323761, optimization time, 0
Random seed, 13, training time, 878.7677264213562, optimization time, 0
Random seed, 43, training time, 833.0649223327637, optimization time, 0
Random seed, 35, training time, 854.26465010643, optimization time, 0
Random seed, 42, training time, 846.9325914382935, optimization time, 0
Random seed, 10, training time, 923.0688972473145, optimization time, 0
Random seed, 19, training time, 924.372855424881, optimization time, 0
Random seed, 21, training time, 919.8953394889832, optimization time, 0
Random seed, 11, training time, 942.0740249156952, optimization time, 0
Random seed, 50, training time, 909.423686504364, optimization time, 0
Random seed, 9, training time, 965.8741190433502, optimization time, 0
Random seed, 30, training time, 930.9233453273773, optimization time, 0
Random seed, 47, training time, 914.0764269828796, optimization time, 0
Random seed, 20, training time, 964.5232775211334, optimization time, 0
Random seed, 14, training time, 993.4879462718964, optimization time, 0
Random seed, 33, training time, 959.0016572475433, optimization time, 0
Random seed, 32, training time, 965.851420879364, optimization time, 0
Random seed, 31, training time, 965.7943189144135, optimization time, 0
Random seed, 40, training time, 959.3895928859711, optimization time, 0
Random seed, 25, training time, 987.2657260894775, optimization time, 0
Random seed, 38, training time, 984.7364113330841, optimization time, 0
Random seed, 45, training time, 976.2554490566254, optimization time, 0
Random seed, 23, training time, 1026.8182764053345, optimization time, 0
Random seed, 12, training time, 1045.4552686214447, optimization time, 0
Random seed, 7, training time, 1052.6925597190857, optimization time, 0
Random seed, 49, training time, 980.9044201374054, optimization time, 0
Random seed, 46, training time, 1008.7336316108704, optimization time, 0
Random seed, 1, training time, 1128.5826561450958, optimization time, 0
Random seed, 39, training time, 1052.2819509506226, optimization time, 0
Random seed, 8, training time, 1096.3007533550262, optimization time, 0
Random seed, 44, training time, 1057.2923307418823, optimization time, 0
Random seed, 29, training time, 1085.0837404727936, optimization time, 0
Random seed, 48, training time, 1096.5479755401611, optimization time, 0
Random seed, 22, training time, 1163.0435304641724, optimization time, 0
Random seed, 28, training time, 1168.2665071487427, optimization time, 0
Random seed, 16, training time, 1234.710883140564, optimization time, 0
