Random seed, 15, training time, 7685.610301733017, optimization time, 0
Random seed, 26, training time, 7690.197355508804, optimization time, 0
Random seed, 37, training time, 7770.305283546448, optimization time, 0
Random seed, 27, training time, 7922.650284290314, optimization time, 0
Random seed, 25, training time, 7786.709656953812, optimization time, 0
Random seed, 50, training time, 7919.343588113785, optimization time, 0
Random seed, 9, training time, 7889.409778833389, optimization time, 0
Random seed, 6, training time, 8120.610273838043, optimization time, 0
Random seed, 4, training time, 7991.805158853531, optimization time, 0
Random seed, 40, training time, 7999.971437931061, optimization time, 0
Random seed, 44, training time, 8170.6967651844025, optimization time, 0
Random seed, 45, training time, 8242.873307704926, optimization time, 0
Random seed, 17, training time, 8273.412205934525, optimization time, 0
Random seed, 32, training time, 8168.533530950546, optimization time, 0
Random seed, 33, training time, 8264.496523141861, optimization time, 0
Random seed, 3, training time, 8411.74509525299, optimization time, 0
Random seed, 48, training time, 8321.705998182297, optimization time, 0
Random seed, 34, training time, 8340.34125995636, optimization time, 0
Random seed, 1, training time, 8360.62880563736, optimization time, 0
Random seed, 42, training time, 8302.219259500504, optimization time, 0
Random seed, 43, training time, 8276.883056163788, optimization time, 0
Random seed, 31, training time, 8612.575704574585, optimization time, 0
Random seed, 13, training time, 8407.815420389175, optimization time, 0
Random seed, 23, training time, 8390.607370853424, optimization time, 0
Random seed, 22, training time, 8552.978959798813, optimization time, 0
Random seed, 18, training time, 8490.717046022415, optimization time, 0
Random seed, 19, training time, 8643.7705245018, optimization time, 0
Random seed, 5, training time, 8589.432432174683, optimization time, 0
Random seed, 38, training time, 8661.262941598892, optimization time, 0
Random seed, 14, training time, 8537.863754034042, optimization time, 0
Random seed, 2, training time, 8880.143609523773, optimization time, 0
Random seed, 12, training time, 8849.834073781967, optimization time, 0
Random seed, 36, training time, 8861.573504924774, optimization time, 0
Random seed, 41, training time, 8784.145827770233, optimization time, 0
Random seed, 49, training time, 8838.138647794724, optimization time, 0
Random seed, 28, training time, 9160.769560337067, optimization time, 0
Random seed, 16, training time, 9160.904700517654, optimization time, 0
Random seed, 11, training time, 9114.226833343506, optimization time, 0
Random seed, 7, training time, 9101.791925668716, optimization time, 0
Random seed, 30, training time, 9278.56590628624, optimization time, 0
Random seed, 20, training time, 9351.749517917633, optimization time, 0
Random seed, 21, training time, 9280.716471195221, optimization time, 0
Random seed, 46, training time, 9207.345936775208, optimization time, 0
Random seed, 39, training time, 9304.191420078278, optimization time, 0
Random seed, 10, training time, 9344.08671951294, optimization time, 0
Random seed, 47, training time, 9362.935312986374, optimization time, 0
Random seed, 29, training time, 9540.168749809265, optimization time, 0
Random seed, 24, training time, 9812.63986992836, optimization time, 0
Random seed, 8, training time, 11082.678260564804, optimization time, 0
Random seed, 35, training time, 11804.099864244461, optimization time, 0
