Random seed, 36, training time, 32561.44690513611, optimization time, 0
Random seed, 40, training time, 33196.89828944206, optimization time, 0
Random seed, 12, training time, 34414.4549434185, optimization time, 0
Random seed, 44, training time, 35174.88228201866, optimization time, 0
Random seed, 21, training time, 35424.65402841568, optimization time, 0
Random seed, 30, training time, 35843.305926561356, optimization time, 0
Random seed, 46, training time, 35383.49284410477, optimization time, 0
Random seed, 14, training time, 36068.02751779556, optimization time, 0
Random seed, 15, training time, 36001.3113822937, optimization time, 0
Random seed, 39, training time, 35907.59925580025, optimization time, 0
Random seed, 9, training time, 36848.77744626999, optimization time, 0
Random seed, 34, training time, 36886.09371137619, optimization time, 0
Random seed, 42, training time, 37048.86184120178, optimization time, 0
Random seed, 31, training time, 37254.56104326248, optimization time, 0
Random seed, 49, training time, 37634.09584856033, optimization time, 0
Random seed, 19, training time, 36715.43268036842, optimization time, 0
Random seed, 4, training time, 37823.02460384369, optimization time, 0
Random seed, 38, training time, 37287.74181890488, optimization time, 0
Random seed, 7, training time, 38357.582085609436, optimization time, 0
Random seed, 28, training time, 37739.577899456024, optimization time, 0
Random seed, 50, training time, 38001.06779098511, optimization time, 0
Random seed, 11, training time, 38422.7636487484, optimization time, 0
Random seed, 16, training time, 38321.0996632576, optimization time, 0
Random seed, 26, training time, 37846.87140417099, optimization time, 0
Random seed, 29, training time, 38430.589859724045, optimization time, 0
Random seed, 6, training time, 38903.45140814781, optimization time, 0
Random seed, 47, training time, 38973.00211572647, optimization time, 0
Random seed, 1, training time, 39933.52446627617, optimization time, 0
Random seed, 41, training time, 39298.85492992401, optimization time, 0
Random seed, 13, training time, 39825.24722981453, optimization time, 0
Random seed, 48, training time, 39395.98027634621, optimization time, 0
Random seed, 27, training time, 40062.369024038315, optimization time, 0
Random seed, 17, training time, 39496.105573654175, optimization time, 0
Random seed, 37, training time, 40336.91230797768, optimization time, 0
Random seed, 5, training time, 40640.368424892426, optimization time, 0
Random seed, 10, training time, 40081.44898533821, optimization time, 0
Random seed, 22, training time, 40334.972997903824, optimization time, 0
Random seed, 45, training time, 41045.77636003494, optimization time, 0
Random seed, 25, training time, 40773.30789446831, optimization time, 0
Random seed, 23, training time, 41390.87635016441, optimization time, 0
Random seed, 24, training time, 41737.098108530045, optimization time, 0
Random seed, 32, training time, 41198.25815796852, optimization time, 0
Random seed, 18, training time, 41191.63736963272, optimization time, 0
Random seed, 3, training time, 41602.21738409996, optimization time, 0
Random seed, 8, training time, 42057.425271987915, optimization time, 0
Random seed, 33, training time, 42481.962891340256, optimization time, 0
Random seed, 35, training time, 41663.886815309525, optimization time, 0
Random seed, 43, training time, 42543.85353350639, optimization time, 0
Random seed, 2, training time, 44989.81632375717, optimization time, 0
Random seed, 20, training time, 44385.63940811157, optimization time, 0
