Random seed, 6, training time, 11430.638350486755, optimization time, 0
Random seed, 11, training time, 11724.616818904877, optimization time, 0
Random seed, 50, training time, 11614.808623552322, optimization time, 0
Random seed, 16, training time, 12672.473633289337, optimization time, 0
Random seed, 43, training time, 12371.481713294983, optimization time, 0
Random seed, 27, training time, 12521.827601194382, optimization time, 0
Random seed, 37, training time, 12896.50357913971, optimization time, 0
Random seed, 10, training time, 13272.70744729042, optimization time, 0
Random seed, 46, training time, 13048.814811468124, optimization time, 0
Random seed, 34, training time, 13065.037839889526, optimization time, 0
Random seed, 2, training time, 13333.192625761032, optimization time, 0
Random seed, 14, training time, 13410.962295532227, optimization time, 0
Random seed, 7, training time, 13541.16732096672, optimization time, 0
Random seed, 40, training time, 13304.315409898758, optimization time, 0
Random seed, 36, training time, 13269.46233677864, optimization time, 0
Random seed, 26, training time, 13682.853214263916, optimization time, 0
Random seed, 28, training time, 13646.182313919067, optimization time, 0
Random seed, 22, training time, 13683.894245386124, optimization time, 0
Random seed, 25, training time, 13717.502293109894, optimization time, 0
Random seed, 23, training time, 13999.404452562332, optimization time, 0
Random seed, 18, training time, 14005.22385430336, optimization time, 0
Random seed, 48, training time, 13932.102216243744, optimization time, 0
Random seed, 13, training time, 13977.148926734924, optimization time, 0
Random seed, 1, training time, 14155.91664981842, optimization time, 0
Random seed, 33, training time, 13969.677503108978, optimization time, 0
Random seed, 44, training time, 14101.743675470352, optimization time, 0
Random seed, 3, training time, 14257.521983385086, optimization time, 0
Random seed, 31, training time, 14537.151349544525, optimization time, 0
Random seed, 39, training time, 14564.178016901016, optimization time, 0
Random seed, 35, training time, 14439.013987541199, optimization time, 0
Random seed, 21, training time, 14776.226650953293, optimization time, 0
Random seed, 42, training time, 14425.203741550446, optimization time, 0
Random seed, 19, training time, 14685.669053077698, optimization time, 0
Random seed, 9, training time, 14731.011162281036, optimization time, 0
Random seed, 45, training time, 14733.676273107529, optimization time, 0
Random seed, 4, training time, 14634.742204666138, optimization time, 0
Random seed, 17, training time, 14815.836329221725, optimization time, 0
Random seed, 20, training time, 15260.1277282238, optimization time, 0
Random seed, 30, training time, 15005.898386001587, optimization time, 0
Random seed, 29, training time, 15079.984197854996, optimization time, 0
Random seed, 38, training time, 15102.720082759857, optimization time, 0
Random seed, 12, training time, 15258.288463830948, optimization time, 0
Random seed, 47, training time, 15325.740298748016, optimization time, 0
Random seed, 5, training time, 15305.73222208023, optimization time, 0
Random seed, 24, training time, 16346.080091238022, optimization time, 0
Random seed, 32, training time, 16117.961839914322, optimization time, 0
Random seed, 49, training time, 17900.03984618187, optimization time, 0
Random seed, 41, training time, 20407.36981487274, optimization time, 0
