Random seed, 36, training time, 118.46409845352173, optimization time, 1379.0872795581818
Random seed, 26, training time, 129.28527855873108, optimization time, 1423.3910784721375
Random seed, 10, training time, 88.65460896492004, optimization time, 1550.7595884799957
Random seed, 13, training time, 94.63125681877136, optimization time, 1570.3977930545807
Random seed, 24, training time, 95.58223271369934, optimization time, 1650.2182891368866
Random seed, 6, training time, 115.23010921478271, optimization time, 1628.524193763733
Random seed, 8, training time, 94.65813088417053, optimization time, 1692.4086639881134
Random seed, 17, training time, 118.43687033653259, optimization time, 1670.4727680683136
Random seed, 34, training time, 110.60014533996582, optimization time, 1715.107308626175
Random seed, 9, training time, 111.62748622894287, optimization time, 1759.0771231651306
Random seed, 4, training time, 92.35218548774719, optimization time, 1801.0066885948181
Random seed, 15, training time, 99.25907945632935, optimization time, 1789.5002756118774
Random seed, 2, training time, 116.37870788574219, optimization time, 1804.3488569259644
Random seed, 45, training time, 117.56856942176819, optimization time, 1736.4714772701263
Random seed, 43, training time, 125.63944745063782, optimization time, 1753.0570600032806
Random seed, 35, training time, 118.39622497558594, optimization time, 1773.2335238456726
Random seed, 5, training time, 100.46014189720154, optimization time, 1868.7044768333435
Random seed, 47, training time, 112.25985288619995, optimization time, 1789.7307260036469
Random seed, 31, training time, 104.90991640090942, optimization time, 1885.220505952835
Random seed, 41, training time, 105.52596807479858, optimization time, 1867.7182297706604
Random seed, 3, training time, 108.77690529823303, optimization time, 1946.2399609088898
Random seed, 1, training time, 97.30579900741577, optimization time, 2004.2025327682495
Random seed, 42, training time, 104.163076877594, optimization time, 1925.7820625305176
Random seed, 32, training time, 117.34612536430359, optimization time, 1932.1702818870544
Random seed, 49, training time, 121.70209503173828, optimization time, 1919.9541065692902
Random seed, 12, training time, 92.76651000976562, optimization time, 2017.3002264499664
Random seed, 16, training time, 108.84016823768616, optimization time, 1999.4923875331879
Random seed, 48, training time, 94.38409113883972, optimization time, 1944.2153899669647
Random seed, 25, training time, 108.28417587280273, optimization time, 2020.8071067333221
Random seed, 37, training time, 99.78041982650757, optimization time, 2041.1798317432404
Random seed, 39, training time, 104.89891505241394, optimization time, 2067.979264974594
Random seed, 21, training time, 129.3092701435089, optimization time, 2059.2529847621918
Random seed, 44, training time, 113.90545988082886, optimization time, 2049.7585639953613
Random seed, 28, training time, 145.4481008052826, optimization time, 2061.3797080516815
Random seed, 50, training time, 114.05448865890503, optimization time, 2048.5988433361053
Random seed, 27, training time, 121.01859188079834, optimization time, 2093.749226808548
Random seed, 23, training time, 122.41015362739563, optimization time, 2196.140109539032
Random seed, 38, training time, 109.8182201385498, optimization time, 2133.1099479198456
Random seed, 40, training time, 105.0483181476593, optimization time, 2099.434317588806
Random seed, 30, training time, 96.49851322174072, optimization time, 2163.2106490135193
Random seed, 19, training time, 142.81441617012024, optimization time, 2164.9006655216217
Random seed, 7, training time, 105.42898368835449, optimization time, 2224.7670617103577
Random seed, 22, training time, 103.65538740158081, optimization time, 2241.5396094322205
Random seed, 18, training time, 104.16589498519897, optimization time, 2248.3270568847656
Random seed, 14, training time, 137.34303188323975, optimization time, 2248.0299735069275
Random seed, 29, training time, 120.74689626693726, optimization time, 2246.7661476135254
Random seed, 20, training time, 100.027841091156, optimization time, 2289.3338103294373
Random seed, 33, training time, 113.06387710571289, optimization time, 2399.488964319229
Random seed, 46, training time, 123.34496259689331, optimization time, 2404.2808327674866
Random seed, 11, training time, 163.49276399612427, optimization time, 3237.289326429367
