Random seed, 15, training time, 72.21612787246704, optimization time, 1420.4901587963104
Random seed, 5, training time, 71.68307876586914, optimization time, 1493.1185512542725
Random seed, 26, training time, 60.95829200744629, optimization time, 1485.5746240615845
Random seed, 49, training time, 71.6913754940033, optimization time, 1504.3842933177948
Random seed, 3, training time, 67.5083429813385, optimization time, 1518.510913848877
Random seed, 17, training time, 58.112943172454834, optimization time, 1557.541482925415
Random seed, 18, training time, 70.69826865196228, optimization time, 1558.5482692718506
Random seed, 37, training time, 67.31739616394043, optimization time, 1558.3344640731812
Random seed, 13, training time, 64.20856809616089, optimization time, 1616.9519140720367
Random seed, 33, training time, 68.30978083610535, optimization time, 1574.7407953739166
Random seed, 25, training time, 74.44481658935547, optimization time, 1584.7739322185516
Random seed, 34, training time, 70.7203586101532, optimization time, 1580.2776114940643
Random seed, 32, training time, 74.96954226493835, optimization time, 1619.5793449878693
Random seed, 36, training time, 60.695379972457886, optimization time, 1630.1224632263184
Random seed, 42, training time, 68.17249202728271, optimization time, 1634.4733219146729
Random seed, 19, training time, 69.87341213226318, optimization time, 1674.113035917282
Random seed, 2, training time, 70.92370200157166, optimization time, 1773.4994564056396
Random seed, 7, training time, 73.73827910423279, optimization time, 1650.675316810608
Random seed, 24, training time, 76.9370813369751, optimization time, 1695.8467047214508
Random seed, 44, training time, 64.28681635856628, optimization time, 1674.1875276565552
Random seed, 30, training time, 70.83197498321533, optimization time, 1733.488830089569
Random seed, 28, training time, 74.37499117851257, optimization time, 1716.7556638717651
Random seed, 14, training time, 76.18865895271301, optimization time, 1802.4191744327545
Random seed, 20, training time, 62.94055199623108, optimization time, 1824.2409360408783
Random seed, 35, training time, 74.05146670341492, optimization time, 1808.0091376304626
Random seed, 38, training time, 61.46022987365723, optimization time, 1867.5249319076538
Random seed, 39, training time, 72.15701127052307, optimization time, 1877.4230403900146
Random seed, 22, training time, 65.75015044212341, optimization time, 1888.7409715652466
Random seed, 11, training time, 76.612633228302, optimization time, 1981.0162901878357
Random seed, 43, training time, 63.14780306816101, optimization time, 1950.7816987037659
Random seed, 40, training time, 76.70751762390137, optimization time, 1949.1140942573547
Random seed, 12, training time, 69.59999299049377, optimization time, 2017.0393059253693
Random seed, 21, training time, 63.33254313468933, optimization time, 2002.4698276519775
Random seed, 41, training time, 75.52875638008118, optimization time, 1983.8979103565216
Random seed, 50, training time, 70.12717509269714, optimization time, 1992.5368626117706
Random seed, 46, training time, 79.16997385025024, optimization time, 1994.2723422050476
Random seed, 31, training time, 71.64712238311768, optimization time, 2048.0004177093506
Random seed, 45, training time, 67.77638530731201, optimization time, 2072.2704288959503
Random seed, 23, training time, 69.23872017860413, optimization time, 2107.834740638733
Random seed, 8, training time, 74.32510304450989, optimization time, 2127.1446192264557
Random seed, 6, training time, 70.598708152771, optimization time, 2100.9356236457825
Random seed, 48, training time, 83.13368010520935, optimization time, 2101.933543920517
Random seed, 47, training time, 81.69195938110352, optimization time, 2145.2616817951202
Random seed, 9, training time, 64.95837545394897, optimization time, 2222.9771225452423
Random seed, 16, training time, 60.00989127159119, optimization time, 2234.2844109535217
Random seed, 4, training time, 67.545889377594, optimization time, 2269.6255235671997
Random seed, 29, training time, 71.50406098365784, optimization time, 2262.577139854431
Random seed, 1, training time, 71.30763268470764, optimization time, 2450.8986155986786
Random seed, 10, training time, 68.44936633110046, optimization time, 2413.790519475937
Random seed, 27, training time, 94.81507158279419, optimization time, 2783.5741963386536
