Random seed, 1
nodes, 20.0, edges, 27.0, epochs, 100, time, 1752.1150217056274
Random seed, 9
nodes, 20.0, edges, 28.0, epochs, 100, time, 1896.0793170928955
Random seed, 3
nodes, 20.0, edges, 26.0, epochs, 100, time, 1999.1587207317352
Random seed, 10
nodes, 20.0, edges, 29.0, epochs, 100, time, 2040.5543224811554
Random seed, 8
nodes, 20.0, edges, 35.0, epochs, 100, time, 2551.280005455017
Random seed, 4
nodes, 20.0, edges, 33.0, epochs, 100, time, 2670.957455635071
Random seed, 6
nodes, 20.0, edges, 33.0, epochs, 100, time, 2707.1096515655518
Random seed, 5
nodes, 20.0, edges, 39.0, epochs, 100, time, 3164.3550837039948
Random seed, 7
nodes, 20.0, edges, 38.0, epochs, 100, time, 3297.9327733516693
Random seed, 2
nodes, 20.0, edges, 34.0, epochs, 100, time, 3462.9110929965973
