Random seed, 47, training time, 150.05086159706116, optimization time, 9005.887572050095
Random seed, 50, training time, 170.77951002120972, optimization time, 9171.044133663177
Random seed, 36, training time, 189.30315375328064, optimization time, 9198.239749670029
Random seed, 12, training time, 156.88873195648193, optimization time, 9295.347337245941
Random seed, 46, training time, 192.47296452522278, optimization time, 9311.115677118301
Random seed, 26, training time, 170.43164944648743, optimization time, 9408.613688468933
Random seed, 10, training time, 171.42056322097778, optimization time, 9450.2451608181
Random seed, 3, training time, 167.52157878875732, optimization time, 9580.251963376999
Random seed, 48, training time, 194.32434749603271, optimization time, 9633.317069768906
Random seed, 1, training time, 191.20352840423584, optimization time, 9792.971472024918
Random seed, 30, training time, 154.66641998291016, optimization time, 9588.325521469116
Random seed, 15, training time, 185.1883134841919, optimization time, 9876.219698905945
Random seed, 37, training time, 161.96324634552002, optimization time, 9959.729677677155
Random seed, 9, training time, 189.76096391677856, optimization time, 10096.304540157318
Random seed, 7, training time, 154.77286386489868, optimization time, 10423.719395399094
Random seed, 28, training time, 186.15729451179504, optimization time, 10297.714784860611
Random seed, 20, training time, 189.08600759506226, optimization time, 10457.231709480286
Random seed, 27, training time, 217.13553595542908, optimization time, 10432.94557929039
Random seed, 38, training time, 207.6214873790741, optimization time, 10458.550474643707
Random seed, 34, training time, 211.0640139579773, optimization time, 10558.4584608078
Random seed, 35, training time, 204.76757907867432, optimization time, 10644.039881944656
Random seed, 49, training time, 186.61124992370605, optimization time, 10637.680393695831
Random seed, 8, training time, 208.6269359588623, optimization time, 10638.002150297165
Random seed, 43, training time, 135.61546683311462, optimization time, 10812.333930969238
Random seed, 40, training time, 219.00558042526245, optimization time, 10809.852676868439
Random seed, 25, training time, 144.94259572029114, optimization time, 10911.220329284668
Random seed, 18, training time, 175.33082556724548, optimization time, 11070.035660743713
Random seed, 32, training time, 192.90495014190674, optimization time, 10815.248372793198
Random seed, 2, training time, 182.045348405838, optimization time, 11128.068426847458
Random seed, 41, training time, 221.39306902885437, optimization time, 11007.164208650589
Random seed, 24, training time, 203.55565071105957, optimization time, 11211.638854026794
Random seed, 33, training time, 197.17121052742004, optimization time, 11336.282299041748
Random seed, 16, training time, 191.26750922203064, optimization time, 11293.441911697388
Random seed, 14, training time, 192.85061073303223, optimization time, 11344.337799072266
Random seed, 29, training time, 170.82096815109253, optimization time, 11637.913925170898
Random seed, 13, training time, 169.75004053115845, optimization time, 11637.307133674622
Random seed, 42, training time, 186.0050151348114, optimization time, 11635.922497749329
Random seed, 31, training time, 198.54740405082703, optimization time, 11879.51311993599
Random seed, 22, training time, 192.91321635246277, optimization time, 12089.948284387589
Random seed, 23, training time, 194.81531286239624, optimization time, 12625.096627235413
Random seed, 4, training time, 173.39172863960266, optimization time, 12596.155434131622
Random seed, 39, training time, 195.50760126113892, optimization time, 12707.159216880798
Random seed, 11, training time, 201.7886323928833, optimization time, 12864.042278528214
Random seed, 5, training time, 216.55900263786316, optimization time, 13018.192081451416
Random seed, 19, training time, 171.6786549091339, optimization time, 13146.216678857803
Random seed, 21, training time, 203.6419792175293, optimization time, 13133.207909107208
Random seed, 44, training time, 230.36139369010925, optimization time, 13074.744851589203
Random seed, 6, training time, 171.11687898635864, optimization time, 13603.773709535599
Random seed, 17, training time, 192.30988454818726, optimization time, 14217.901374101639
Random seed, 45, training time, 209.02169156074524, optimization time, 14034.23486828804
