Random seed, 8, training time, 65.49298620223999, optimization time, 453.83090138435364
Random seed, 1, training time, 83.22968411445618, optimization time, 502.10738229751587
Random seed, 3, training time, 83.53514432907104, optimization time, 587.9326348304749
Random seed, 9, training time, 87.80796575546265, optimization time, 611.3326251506805
Random seed, 10, training time, 73.5544741153717, optimization time, 696.0311312675476
Random seed, 4, training time, 59.10065674781799, optimization time, 759.9605813026428
Random seed, 6, training time, 68.30425119400024, optimization time, 851.6062703132629
Random seed, 5, training time, 77.12636804580688, optimization time, 943.472382068634
Random seed, 7, training time, 65.63768744468689, optimization time, 968.4736213684082
Random seed, 2, training time, 106.40193462371826, optimization time, 1043.935611486435
