Random seed, 47, training time, 154.79387378692627, optimization time, 9272.897161960602
Random seed, 46, training time, 200.13407635688782, optimization time, 9192.58933520317
Random seed, 12, training time, 164.02259039878845, optimization time, 9403.45232129097
Random seed, 36, training time, 189.63392806053162, optimization time, 9326.87022471428
Random seed, 30, training time, 156.57075953483582, optimization time, 9439.90386223793
Random seed, 10, training time, 172.3593189716339, optimization time, 9636.328214883804
Random seed, 15, training time, 180.0082242488861, optimization time, 9649.652376413345
Random seed, 3, training time, 169.5197455883026, optimization time, 9841.598942041397
Random seed, 27, training time, 197.35687732696533, optimization time, 9959.304551124573
Random seed, 48, training time, 199.3033299446106, optimization time, 10067.86493563652
Random seed, 20, training time, 175.23026514053345, optimization time, 10245.585892438889
Random seed, 37, training time, 164.5431365966797, optimization time, 10140.363976240158
Random seed, 7, training time, 153.58614039421082, optimization time, 10502.844401836395
Random seed, 8, training time, 185.66505432128906, optimization time, 10435.346735954285
Random seed, 9, training time, 193.40491485595703, optimization time, 10508.727435827255
Random seed, 35, training time, 202.91710329055786, optimization time, 10490.405521154404
Random seed, 26, training time, 195.01714897155762, optimization time, 10496.965576171875
Random seed, 34, training time, 202.09959244728088, optimization time, 10639.532789945602
Random seed, 2, training time, 174.59031414985657, optimization time, 10899.850261688232
Random seed, 1, training time, 186.95225048065186, optimization time, 10976.066540718079
Random seed, 40, training time, 226.51831555366516, optimization time, 10855.621403932571
Random seed, 38, training time, 208.86990547180176, optimization time, 10862.778324604034
Random seed, 43, training time, 130.1653356552124, optimization time, 10933.78996014595
Random seed, 32, training time, 183.96442675590515, optimization time, 10968.06901550293
Random seed, 16, training time, 179.68596291542053, optimization time, 11036.459446668625
Random seed, 14, training time, 186.1474301815033, optimization time, 11147.130791187286
Random seed, 18, training time, 173.40779209136963, optimization time, 11319.389223575592
Random seed, 13, training time, 155.77373886108398, optimization time, 11455.24345612526
Random seed, 29, training time, 170.6186866760254, optimization time, 11355.467497825623
Random seed, 49, training time, 190.48987364768982, optimization time, 11334.114603757858
Random seed, 24, training time, 189.38124084472656, optimization time, 11445.123366832733
Random seed, 33, training time, 189.56561160087585, optimization time, 11541.388659238815
Random seed, 41, training time, 229.1121165752411, optimization time, 11402.206330776215
Random seed, 42, training time, 177.34549760818481, optimization time, 11613.581902503967
Random seed, 22, training time, 185.18072867393494, optimization time, 12086.25897526741
Random seed, 23, training time, 186.19843864440918, optimization time, 12241.334349632263
Random seed, 25, training time, 168.036691904068, optimization time, 12186.60997223854
Random seed, 4, training time, 163.24767303466797, optimization time, 12376.980747461319
Random seed, 31, training time, 204.45231366157532, optimization time, 12484.369895935059
Random seed, 39, training time, 194.69234442710876, optimization time, 12591.084973812103
Random seed, 50, training time, 255.76239824295044, optimization time, 12531.688688755035
Random seed, 11, training time, 194.9107539653778, optimization time, 12710.951266765594
Random seed, 5, training time, 205.92311453819275, optimization time, 12775.05029296875
Random seed, 21, training time, 190.6583731174469, optimization time, 13031.070991516113
Random seed, 19, training time, 175.93161749839783, optimization time, 13103.600358247757
Random seed, 44, training time, 241.19483494758606, optimization time, 13390.339835643768
Random seed, 6, training time, 177.33698201179504, optimization time, 13641.228001356125
Random seed, 17, training time, 176.91888546943665, optimization time, 13923.875595331192
Random seed, 28, training time, 269.1085789203644, optimization time, 13753.478383302689
Random seed, 45, training time, 212.98641419410706, optimization time, 14382.104563236237
