Random seed, 1
nodes, 20.0, edges, 27.0, epochs, 100, time, 1490.0421636104584
Random seed, 9
nodes, 20.0, edges, 28.0, epochs, 100, time, 1645.7540128231049
Random seed, 3
nodes, 20.0, edges, 26.0, epochs, 100, time, 1827.352458000183
Random seed, 10
nodes, 20.0, edges, 29.0, epochs, 100, time, 1891.0251305103302
Random seed, 8
nodes, 20.0, edges, 35.0, epochs, 100, time, 2013.201239824295
Random seed, 4
nodes, 20.0, edges, 33.0, epochs, 100, time, 2099.8432273864746
Random seed, 7
nodes, 20.0, edges, 38.0, epochs, 100, time, 2296.508184671402
Random seed, 6
nodes, 20.0, edges, 33.0, epochs, 100, time, 2303.5906710624695
Random seed, 5
nodes, 20.0, edges, 39.0, epochs, 100, time, 2389.848116874695
Random seed, 2
nodes, 20.0, edges, 34.0, epochs, 100, time, 2753.2507693767548
