Random seed, 7, training time, 101.42005825042725, optimization time, 707.6979749202728
Random seed, 5, training time, 78.00775218009949, optimization time, 779.0042240619659
Random seed, 25, training time, 124.14089393615723, optimization time, 780.4616692066193
Random seed, 41, training time, 127.61966872215271, optimization time, 765.8905608654022
Random seed, 3, training time, 78.24110460281372, optimization time, 932.8287348747253
Random seed, 36, training time, 105.63573861122131, optimization time, 845.0521132946014
Random seed, 22, training time, 97.55758690834045, optimization time, 911.028092622757
Random seed, 40, training time, 98.71291589736938, optimization time, 872.3888649940491
Random seed, 47, training time, 101.5313503742218, optimization time, 908.3806619644165
Random seed, 17, training time, 73.808265209198, optimization time, 1019.6335206031799
Random seed, 24, training time, 102.18424391746521, optimization time, 992.6214344501495
Random seed, 28, training time, 114.80381488800049, optimization time, 975.2885544300079
Random seed, 13, training time, 85.24014973640442, optimization time, 1016.1364810466766
Random seed, 10, training time, 85.49540328979492, optimization time, 1052.6645431518555
Random seed, 14, training time, 136.3176920413971, optimization time, 1027.9974219799042
Random seed, 35, training time, 110.38042974472046, optimization time, 1032.8536274433136
Random seed, 34, training time, 87.92247462272644, optimization time, 1054.9005835056305
Random seed, 2, training time, 75.7061448097229, optimization time, 1116.7011110782623
Random seed, 43, training time, 111.66040110588074, optimization time, 1021.5548796653748
Random seed, 33, training time, 111.61186933517456, optimization time, 1081.231567621231
Random seed, 39, training time, 94.15375757217407, optimization time, 1081.2671070098877
Random seed, 38, training time, 112.67741107940674, optimization time, 1116.9626739025116
Random seed, 27, training time, 84.71266889572144, optimization time, 1175.5754528045654
Random seed, 18, training time, 106.22384905815125, optimization time, 1205.499433040619
Random seed, 9, training time, 85.78818416595459, optimization time, 1244.7183277606964
Random seed, 42, training time, 124.52249121665955, optimization time, 1157.545861005783
Random seed, 15, training time, 99.97851347923279, optimization time, 1235.9060537815094
Random seed, 6, training time, 107.05140590667725, optimization time, 1265.0137298107147
Random seed, 37, training time, 95.79538345336914, optimization time, 1190.5394232273102
Random seed, 32, training time, 117.05014538764954, optimization time, 1206.1092302799225
Random seed, 21, training time, 98.72623133659363, optimization time, 1256.8318889141083
Random seed, 30, training time, 96.21778774261475, optimization time, 1236.5967540740967
Random seed, 46, training time, 129.14878869056702, optimization time, 1203.3571343421936
Random seed, 8, training time, 116.4612033367157, optimization time, 1296.5941951274872
Random seed, 31, training time, 94.64643502235413, optimization time, 1261.797381401062
Random seed, 23, training time, 89.40446782112122, optimization time, 1288.356397151947
Random seed, 49, training time, 87.23178315162659, optimization time, 1251.9544517993927
Random seed, 11, training time, 110.3232843875885, optimization time, 1302.0359828472137
Random seed, 50, training time, 89.44043779373169, optimization time, 1260.679557800293
Random seed, 29, training time, 87.93353176116943, optimization time, 1300.569964170456
Random seed, 48, training time, 95.95459794998169, optimization time, 1335.8709647655487
Random seed, 16, training time, 77.93403697013855, optimization time, 1417.8724255561829
Random seed, 4, training time, 133.0579822063446, optimization time, 1419.552440404892
Random seed, 12, training time, 81.92928433418274, optimization time, 1435.548870563507
Random seed, 19, training time, 86.76929688453674, optimization time, 1497.4615743160248
Random seed, 44, training time, 108.60318112373352, optimization time, 1460.9579968452454
Random seed, 45, training time, 110.50379872322083, optimization time, 1479.4886298179626
Random seed, 20, training time, 115.51209807395935, optimization time, 1595.8638904094696
Random seed, 26, training time, 111.91801810264587, optimization time, 1730.2175254821777
Random seed, 1, training time, 130.3494052886963, optimization time, 2098.8131155967712
