Random seed, 42, training time, 6699.361976385117
Random seed, 17, training time, 6795.865808010101
Random seed, 4, training time, 7180.394075393677
Random seed, 11, training time, 7613.73280954361
Random seed, 2, training time, 7567.846067905426
Random seed, 21, training time, 7609.7478103637695
Random seed, 47, training time, 8095.559864282608
Random seed, 10, training time, 8052.239009618759
Random seed, 34, training time, 8165.9389564991
Random seed, 25, training time, 8105.110045194626
Random seed, 3, training time, 8383.500803232193
Random seed, 7, training time, 8422.958662986755
Random seed, 38, training time, 8487.61152100563
Random seed, 36, training time, 8664.441845417023
Random seed, 48, training time, 8729.513996124268
Random seed, 33, training time, 8689.14549279213
Random seed, 13, training time, 8716.29284954071
Random seed, 44, training time, 8855.638048171997
Random seed, 8, training time, 9064.64118552208
Random seed, 49, training time, 9105.255778551102
Random seed, 35, training time, 9119.239927053452
Random seed, 6, training time, 9311.472724676132
Random seed, 43, training time, 9406.376895189285
Random seed, 5, training time, 9922.798944711685
Random seed, 19, training time, 9546.655154943466
Random seed, 30, training time, 9664.347546339035
Random seed, 26, training time, 9441.954901218414
Random seed, 9, training time, 9760.68424654007
Random seed, 46, training time, 9754.662855863571
Random seed, 40, training time, 9767.72910284996
Random seed, 18, training time, 9827.232427358627
Random seed, 20, training time, 9802.29573893547
Random seed, 50, training time, 9891.300648450851
Random seed, 45, training time, 9854.699999332428
Random seed, 37, training time, 9881.751572847366
Random seed, 31, training time, 10050.074355602264
Random seed, 22, training time, 10103.891425848007
Random seed, 1, training time, 10163.212015390396
Random seed, 16, training time, 10243.064813375473
Random seed, 15, training time, 10774.383340120316
Random seed, 29, training time, 10566.700892686844
Random seed, 32, training time, 10410.2916431427
Random seed, 28, training time, 10666.947006225586
Random seed, 24, training time, 11236.870749473572
Random seed, 41, training time, 10893.785902023315
Random seed, 14, training time, 11084.884377717972
Random seed, 23, training time, 11181.392430782318
Random seed, 27, training time, 11734.13438463211
Random seed, 12, training time, 12605.984875440598
Random seed, 39, training time, 12654.227730035782
