Random seed, 11, training time, 159.6599621772766, optimization time, 4526.367401123047
Random seed, 6, training time, 118.48057389259338, optimization time, 4598.7028267383575
Random seed, 46, training time, 129.72446179389954, optimization time, 4839.931808233261
Random seed, 16, training time, 177.95266222953796, optimization time, 4796.997341871262
Random seed, 50, training time, 142.3938524723053, optimization time, 4818.434979915619
Random seed, 8, training time, 121.40169191360474, optimization time, 4923.836773395538
Random seed, 25, training time, 116.82317614555359, optimization time, 4960.49263215065
Random seed, 23, training time, 132.64049410820007, optimization time, 4956.54813170433
Random seed, 10, training time, 142.4607391357422, optimization time, 5010.478177309036
Random seed, 14, training time, 143.57549571990967, optimization time, 5038.770761966705
Random seed, 37, training time, 165.04158329963684, optimization time, 4968.834483623505
Random seed, 43, training time, 130.3792040348053, optimization time, 5126.961943387985
Random seed, 26, training time, 156.14880061149597, optimization time, 5081.345925807953
Random seed, 7, training time, 113.93691182136536, optimization time, 5189.281463861465
Random seed, 22, training time, 144.6851589679718, optimization time, 5181.944626092911
Random seed, 15, training time, 128.13265109062195, optimization time, 5227.438145160675
Random seed, 27, training time, 149.58047699928284, optimization time, 5185.299449682236
Random seed, 28, training time, 169.00159454345703, optimization time, 5227.053858995438
Random seed, 41, training time, 132.3447823524475, optimization time, 5343.835933446884
Random seed, 34, training time, 121.01698613166809, optimization time, 5358.477547645569
Random seed, 13, training time, 149.01396942138672, optimization time, 5439.691722869873
Random seed, 2, training time, 135.98905205726624, optimization time, 5437.884805679321
Random seed, 49, training time, 163.71654152870178, optimization time, 5498.217192173004
Random seed, 21, training time, 132.52286791801453, optimization time, 5501.155493736267
Random seed, 48, training time, 157.73699831962585, optimization time, 5509.503128767014
Random seed, 18, training time, 136.19477224349976, optimization time, 5575.351070404053
Random seed, 40, training time, 137.6098973751068, optimization time, 5623.491606473923
Random seed, 33, training time, 139.8088321685791, optimization time, 5698.460909605026
Random seed, 3, training time, 135.45504689216614, optimization time, 5693.009817123413
Random seed, 44, training time, 144.08760476112366, optimization time, 5666.21057009697
Random seed, 36, training time, 143.37283778190613, optimization time, 5727.1776423454285
Random seed, 31, training time, 135.73164343833923, optimization time, 5714.1606204509735
Random seed, 39, training time, 124.76760149002075, optimization time, 5890.242641448975
Random seed, 45, training time, 142.07443809509277, optimization time, 5803.178095340729
Random seed, 1, training time, 144.68670892715454, optimization time, 5961.084290266037
Random seed, 30, training time, 147.8954610824585, optimization time, 5801.3326959609985
Random seed, 35, training time, 184.1702697277069, optimization time, 5911.148876190186
Random seed, 38, training time, 139.0936360359192, optimization time, 6150.204488515854
Random seed, 20, training time, 139.7932403087616, optimization time, 6181.650159835815
Random seed, 17, training time, 156.62911891937256, optimization time, 6168.138075351715
Random seed, 4, training time, 153.23971104621887, optimization time, 6280.107109308243
Random seed, 24, training time, 128.21724390983582, optimization time, 6302.366358757019
Random seed, 47, training time, 140.704252243042, optimization time, 6450.359586238861
Random seed, 42, training time, 131.21962666511536, optimization time, 6502.202986240387
Random seed, 19, training time, 174.18221235275269, optimization time, 6564.071499586105
Random seed, 5, training time, 156.788498878479, optimization time, 6735.600593328476
Random seed, 32, training time, 165.16765785217285, optimization time, 6624.092230319977
Random seed, 12, training time, 137.78027367591858, optimization time, 6760.670476198196
Random seed, 29, training time, 156.29505062103271, optimization time, 6699.078794956207
Random seed, 9, training time, 249.7396273612976, optimization time, 11831.151675462723
