Random seed, 5
nodes, 15.0, edges, 20.0, epochs, 100, time, 552.9275679588318
Random seed, 3
nodes, 15.0, edges, 18.0, epochs, 100, time, 623.9048717021942
Random seed, 6
nodes, 15.0, edges, 16.0, epochs, 100, time, 609.3383903503418
Random seed, 4
nodes, 15.0, edges, 19.0, epochs, 100, time, 774.3274161815643
Random seed, 10
nodes, 15.0, edges, 24.0, epochs, 100, time, 834.8818588256836
Random seed, 9
nodes, 15.0, edges, 22.0, epochs, 100, time, 879.5026843547821
Random seed, 1
nodes, 15.0, edges, 20.0, epochs, 100, time, 919.560996055603
Random seed, 7
nodes, 15.0, edges, 20.0, epochs, 100, time, 911.160649061203
Random seed, 2
nodes, 15.0, edges, 22.0, epochs, 100, time, 933.7677369117737
Random seed, 8
nodes, 15.0, edges, 33.0, epochs, 100, time, 1272.9090101718903
