Random seed, 34, training time, 39423.610921382904, optimization time, 0
Random seed, 32, training time, 42406.39227128029, optimization time, 0
Random seed, 49, training time, 47744.00318098068, optimization time, 0
Random seed, 27, training time, 50393.86152839661, optimization time, 0
Random seed, 17, training time, 50698.920854091644, optimization time, 0
Random seed, 41, training time, 51097.33285522461, optimization time, 0
Random seed, 5, training time, 52022.60811161995, optimization time, 0
Random seed, 33, training time, 52732.105535030365, optimization time, 0
Random seed, 43, training time, 54354.78259253502, optimization time, 0
Random seed, 45, training time, 54642.68769598007, optimization time, 0
Random seed, 40, training time, 59879.30954694748, optimization time, 0
Random seed, 15, training time, 60306.530859708786, optimization time, 0
Random seed, 37, training time, 60395.04925274849, optimization time, 0
Random seed, 47, training time, 60993.95392203331, optimization time, 0
Random seed, 9, training time, 63619.71845602989, optimization time, 0
Random seed, 25, training time, 65010.54621386528, optimization time, 0
Random seed, 22, training time, 66536.00507688522, optimization time, 0
Random seed, 36, training time, 66377.39236807823, optimization time, 0
Random seed, 44, training time, 66319.97706508636, optimization time, 0
Random seed, 46, training time, 66637.25187206268, optimization time, 0
Random seed, 6, training time, 67512.5151014328, optimization time, 0
Random seed, 18, training time, 67637.28221726418, optimization time, 0
Random seed, 35, training time, 67857.50903248787, optimization time, 0
Random seed, 11, training time, 68319.04877948761, optimization time, 0
Random seed, 19, training time, 69380.8453142643, optimization time, 0
Random seed, 13, training time, 71570.84789323807, optimization time, 0
Random seed, 50, training time, 71343.32441186905, optimization time, 0
Random seed, 26, training time, 71756.9521651268, optimization time, 0
Random seed, 42, training time, 72782.21626019478, optimization time, 0
Random seed, 1, training time, 73876.49216222763, optimization time, 0
Random seed, 24, training time, 75321.6092774868, optimization time, 0
Random seed, 48, training time, 75289.71278166771, optimization time, 0
Random seed, 16, training time, 77444.78371238708, optimization time, 0
Random seed, 23, training time, 77274.14056277275, optimization time, 0
Random seed, 30, training time, 79105.61021137238, optimization time, 0
Random seed, 12, training time, 80563.8433406353, optimization time, 0
Random seed, 38, training time, 81955.68886971474, optimization time, 0
Random seed, 14, training time, 81956.8683719635, optimization time, 0
Random seed, 21, training time, 82661.75890803337, optimization time, 0
