Random seed, 20, training time, 20394.91211938858, optimization time, 0
Random seed, 26, training time, 20577.891951799393, optimization time, 0
Random seed, 33, training time, 21078.309606313705, optimization time, 0
Random seed, 23, training time, 21558.951263189316, optimization time, 0
Random seed, 46, training time, 21374.613857984543, optimization time, 0
Random seed, 35, training time, 22230.72191953659, optimization time, 0
Random seed, 38, training time, 22366.081344127655, optimization time, 0
Random seed, 4, training time, 22710.125593423843, optimization time, 0
Random seed, 25, training time, 22463.919130802155, optimization time, 0
Random seed, 44, training time, 22286.258794546127, optimization time, 0
Random seed, 1, training time, 22689.13032078743, optimization time, 0
Random seed, 32, training time, 22631.29491996765, optimization time, 0
Random seed, 31, training time, 23245.10891699791, optimization time, 0
Random seed, 13, training time, 23194.082097291946, optimization time, 0
Random seed, 47, training time, 23198.440217494965, optimization time, 0
Random seed, 14, training time, 23625.534292697906, optimization time, 0
Random seed, 48, training time, 23672.49798965454, optimization time, 0
Random seed, 28, training time, 23729.864449501038, optimization time, 0
Random seed, 37, training time, 23944.188900232315, optimization time, 0
Random seed, 39, training time, 24174.289175271988, optimization time, 0
Random seed, 36, training time, 24054.97376227379, optimization time, 0
Random seed, 3, training time, 23703.961788654327, optimization time, 0
Random seed, 15, training time, 24168.775764465332, optimization time, 0
Random seed, 49, training time, 24479.36954832077, optimization time, 0
Random seed, 12, training time, 24047.55414748192, optimization time, 0
Random seed, 17, training time, 24382.644136428833, optimization time, 0
Random seed, 40, training time, 24514.73146390915, optimization time, 0
Random seed, 2, training time, 24658.366325616837, optimization time, 0
Random seed, 8, training time, 24937.222962617874, optimization time, 0
Random seed, 9, training time, 25061.504279613495, optimization time, 0
Random seed, 16, training time, 25300.42108440399, optimization time, 0
Random seed, 11, training time, 25582.242742538452, optimization time, 0
Random seed, 22, training time, 25168.612532377243, optimization time, 0
Random seed, 34, training time, 25342.556760311127, optimization time, 0
Random seed, 50, training time, 25374.046813964844, optimization time, 0
Random seed, 42, training time, 25281.44714450836, optimization time, 0
Random seed, 18, training time, 25634.294445753098, optimization time, 0
Random seed, 27, training time, 25825.68903183937, optimization time, 0
Random seed, 19, training time, 25591.102461099625, optimization time, 0
Random seed, 30, training time, 26437.05497431755, optimization time, 0
Random seed, 21, training time, 26349.089152097702, optimization time, 0
Random seed, 6, training time, 26685.231202840805, optimization time, 0
Random seed, 24, training time, 26307.242750644684, optimization time, 0
Random seed, 29, training time, 26659.543693304062, optimization time, 0
Random seed, 10, training time, 27594.297333478928, optimization time, 0
Random seed, 45, training time, 27691.480496406555, optimization time, 0
Random seed, 5, training time, 28397.79269552231, optimization time, 0
Random seed, 41, training time, 27646.553433179855, optimization time, 0
Random seed, 7, training time, 28652.514562129974, optimization time, 0
Random seed, 43, training time, 35849.91694021225, optimization time, 0
