Random seed, 42, training time, 133.31764268875122
Random seed, 4, training time, 165.3507797718048
Random seed, 11, training time, 166.96730613708496
Random seed, 17, training time, 113.85816216468811
Random seed, 47, training time, 290.12846088409424
Random seed, 2, training time, 194.36678266525269
Random seed, 21, training time, 180.65218782424927
Random seed, 36, training time, 91.04562735557556
Random seed, 25, training time, 89.6976068019867
Random seed, 5, training time, 161.05082297325134
Random seed, 24, training time, 137.72661519050598
Random seed, 48, training time, 135.95618176460266
Random seed, 33, training time, 137.13377833366394
Random seed, 8, training time, 121.27640628814697
Random seed, 3, training time, 138.14182209968567
Random seed, 10, training time, 106.62538146972656
Random seed, 34, training time, 154.01001143455505
Random seed, 7, training time, 127.48419547080994
Random seed, 13, training time, 129.70773887634277
Random seed, 38, training time, 153.21566081047058
Random seed, 6, training time, 109.24462294578552
Random seed, 43, training time, 228.3669936656952
Random seed, 46, training time, 129.47607469558716
Random seed, 9, training time, 156.15215349197388
Random seed, 44, training time, 141.28453493118286
Random seed, 35, training time, 184.71849608421326
Random seed, 31, training time, 116.17449307441711
Random seed, 18, training time, 105.10253882408142
Random seed, 29, training time, 176.74096417427063
Random seed, 15, training time, 174.73699593544006
Random seed, 49, training time, 124.5483136177063
Random seed, 40, training time, 160.97335648536682
Random seed, 30, training time, 111.82182025909424
Random seed, 45, training time, 160.03967428207397
Random seed, 20, training time, 111.46045589447021
Random seed, 26, training time, 138.60592317581177
Random seed, 16, training time, 186.67961597442627
Random seed, 37, training time, 184.77954268455505
Random seed, 28, training time, 176.024156332016
Random seed, 50, training time, 162.4173309803009
Random seed, 22, training time, 151.794264793396
Random seed, 19, training time, 208.58778142929077
Random seed, 1, training time, 133.16847562789917
Random seed, 32, training time, 192.54464530944824
Random seed, 23, training time, 152.3221492767334
Random seed, 14, training time, 146.06305980682373
Random seed, 12, training time, 227.38893461227417
Random seed, 41, training time, 152.47737550735474
Random seed, 39, training time, 130.97915625572205
Random seed, 27, training time, 531.6083290576935
