Random seed, 1, training time, 1104.0222611427307, optimization time, 0
Random seed, 8, training time, 1129.9193994998932, optimization time, 0
Random seed, 3, training time, 1127.2924175262451, optimization time, 0
Random seed, 9, training time, 1167.470291376114, optimization time, 0
Random seed, 4, training time, 1322.9419529438019, optimization time, 0
Random seed, 10, training time, 1286.328957080841, optimization time, 0
Random seed, 6, training time, 1454.3745234012604, optimization time, 0
Random seed, 5, training time, 1533.5811200141907, optimization time, 0
Random seed, 7, training time, 1655.6050882339478, optimization time, 0
Random seed, 2, training time, 1680.0076031684875, optimization time, 0
